start,finish,Country,Language,physical_contact__1,physical_contact__2,physical_contact__3,physical_contact__4,physical_contact__5,physical_hygiene__1,physical_hygiene__2,physical_hygiene__3,physical_hygiene__4,physical_hygiene__5,policy_support__1,policy_support__2,policy_support__3,policy_support__4,policy_support__5,generosity__1,generosity__2,generosity__3,psych_wellbeing1,psych_wellbeing2,collective_narcis__1,collective_narcis__2,collective_narcis__3,national_identity__1,national_identity__2,Conspiracy_theories__1,Conspiracy_theories__2,Conspiracy_theories__3,Conspiracy_theories__4,open_mindedness__1,open_mindedness__2,open_mindedness__3,open_mindedness__4,open_mindedness__5,open_mindedness__6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging__1,social_belonging__2,social_belonging__3,social_belonging__4,trait_self.control__1,trait_self.control__2,trait_self.control__3,trait_self.control__4,Self.esteem,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,Moral_ID__1,Moral_ID__2,Moral_ID__3,Moral_ID__4,Moral_ID__5,Moral_ID__6,Moral_ID__7,Moral_ID__8,Moral_ID__9,Moral_ID__10,risk_perception__1,risk_perception__2,political_ideology,moral_circle,health_cond,CRT1,CRT2,CRT3,sex,sex_other,age,marit_status,children,employ_status,employ_status_other,Ladder,urban,tested_positive,know_tested_positive,AttCheck_nobots,AttCheck2
2020/5/3 11:20,2020/5/3 11:51,CHINA,CHN,10,4,9,9,9,9,8,9,8,8,9,8,9,9,8,50,40,10,8,7,7,8,8,9,7,3,2,2,1,9,8,9,9,7,9,9,7,9,9,8,9,9,8,9,9,8,9,9,7,5,9,9,8,8,7,8,8,7,8,9,7,8,9,7,8,5,8,8,8,30,40,7,2,9,25,3,2,1,,65,3,1,5,,4,1,1,1,213,0
2020/5/3 11:22,2020/5/3 11:43,CHINA,CHN,9,4,9,10,9,9,10,9,7,9,10,10,10,9,9,50,30,20,10,10,10,9,10,9,10,10,9,9,10,2,4,5,4,10,10,10,7,6,6,4,3,9,9,10,9,10,9,9,7,5,9,10,10,9,10,6,10,10,2,7,9,8,9,9,9,6,10,9,9,20,50,9,16,9,50,3,8,1,,60,3,1,5,,0,1,1,1,213,0
2020/5/3 11:23,2020/5/3 11:39,CHINA,CHN,9,0,8,9,7,8,7,9,8,8,7,7,6,9,7,100,0,0,5,4,1,1,2,10,6,1,3,2,2,2,9,7,8,1,2,6,3,9,6,7,5,9,4,4,7,6,7,8,5,7,3,3,8,3,6,7,6,7,7,8,5,5,1,6,5,2,3,4,6,30,40,10,2,6,25,3,7,2,,41,3,1,1,,6,1,1,1,213,0
2020/5/3 11:32,2020/5/3 12:06,CHINA,CHN,10,0,10,10,10,10,10,9,8,10,10,8,10,10,10,40,40,20,3,4,0,5,3,10,10,2,1,2,1,2,10,10,10,10,1,5,7,8,5,9,8,8,8,8,9,9,10,9,8,8,3,5,8,5,9,4,9,7,5,9,7,5,1,5,7,1,7,7,7,0,10,4,16,8,25,300,3,2,,62,3,1,5,,5,1,1,1,213,0
2020/5/3 11:33,2020/5/3 12:02,CHINA,CHN,9,5,5,10,10,7,7,10,5,5,5,5,2,10,10,100,0,0,3,3,5,5,5,10,5,7,5,2,3,5,5,6,7,1,5,5,5,9,10,10,5,10,5,6,6,6,7,8,10,6,5,4,6,5,7,10,5,10,5,10,8,5,2,5,5,3,5,4,6,0,50,5,10,6,25,3,7,1,,40,3,1,1,,5,1,1,1,213,0
2020/5/3 11:34,2020/5/3 11:57,CHINA,CHN,10,1,8,6,7,8,7,6,8,6,10,10,7,8,9,50,50,0,4,5,8,2,6,10,10,1,2,1,2,3,2,7,6,1,2,5,6,7,6,4,5,6,4,3,5,4,2,3,3,2,7,6,7,3,6,5,3,3,6,5,5,2,1,2,3,5,2,3,2,10,20,5,6,5,25,3,7,2,,53,3,1,5,,5,1,1,1,213,0
2020/5/3 11:38,2020/5/3 11:54,CHINA,CHN,10,1,10,10,10,10,10,6,10,10,10,10,7,10,10,70,20,10,4,4,8,5,9,10,10,7,5,5,7,3,9,8,8,2,5,8,8,10,9,6,7,8,5,5,8,9,8,10,6,9,4,2,10,8,7,8,6,7,4,10,9,7,3,7,7,4,7,7,8,20,20,6,2,7,25,3,7,1,,56,3,1,1,,5,1,1,1,213,0
2020/5/3 11:38,2020/5/3 12:04,CHINA,CHN,8,2,8,8,9,8,8,9,7,8,9,8,8,8,7,80,15,5,8,6,9,8,8,9,9,1,0,0,3,1,1,3,1,0,1,8,6,7,7,7,8,8,7,9,8,7,8,8,8,8,0,1,8,4,6,7,8,7,8,8,6,8,8,7,8,3,7,8,8,0,0,5,8,8,50,3,4,1,,32,2,0,1,,5,1,1,1,213,0
2020/5/3 12:09,2020/5/3 12:29,CHINA,CHN,8,0,7,8,9,7,9,10,9,7,8,7,9,8,10,50,40,10,7,8,4,8,6,10,8,1,4,3,1,3,9,8,8,2,1,5,8,7,9,7,4,8,7,9,6,9,8,9,6,9,8,3,6,3,6,8,5,6,3,7,8,2,1,8,7,2,4,9,7,20,40,8,15,7,25,3,4,1,,52,3,1,1,,6,1,1,1,213,0
2020/5/3 12:33,2020/5/3 13:00,CHINA,CHN,10,1,8,10,9,10,8,10,8,10,10,9,8,10,10,0,80,20,6,5,5,10,9,10,8,0,0,5,0,4,10,8,10,0,0,5,10,8,9,10,5,10,10,9,10,8,8,9,10,9,5,0,6,5,9,5,8,7,0,10,8,5,0,8,5,3,0,8,10,0,0,3,5,10,100,3,5,1,,50,3,0,1,,6,1,1,1,213,0
2020/5/3 12:34,2020/5/3 13:05,CHINA,CHN,9,2,8,9,9,8,9,10,8,8,7,7,8,9,8,100,0,0,9,8,8,9,8,9,8,3,4,3,2,4,7,3,7,6,8,5,8,7,8,7,8,9,8,8,7,8,8,7,7,9,2,1,8,6,7,8,8,8,3,6,9,8,7,8,9,5,8,8,7,20,30,7,4,9,50,3,7,1,,42,3,1,1,,2,1,1,1,213,0
2020/5/3 12:39,2020/5/3 13:30,CHINA,CHN,9,1,10,9,10,9,10,10,7,9,9,10,5,5,9,40,60,0,6,7,3,6,7,10,10,3,2,1,3,4,8,9,7,2,3,3,4,7,10,4,3,8,9,10,4,9,8,10,7,10,4,1,9,3,6,3,7,10,7,8,10,5,2,6,8,2,3,6,8,20,10,5,7,9,50,3,4,1,,61,3,1,5,,2,1,1,1,213,0
2020/5/3 12:42,2020/5/3 13:04,CHINA,CHN,10,1,8,9,8,8,5,7,8,5,8,6,8,10,10,0,60,40,9,8,5,6,3,10,10,1,0,0,4,7,10,10,10,0,0,2,5,9,8,5,2,6,8,9,9,10,10,9,4,5,6,5,8,0,5,4,7,6,4,9,8,5,0,7,5,1,0,5,6,0,10,3,5,9,25,3,4,1,,28,3,1,1,,4,1,1,1,213,0
2020/5/3 12:42,2020/5/3 13:14,CHINA,CHN,9,1,8,10,10,8,7,8,8,9,9,10,7,8,9,97,1,2,8,6,5,7,5,9,8,3,1,2,3,5,7,7,7,4,4,7,5,6,6,4,3,7,7,7,7,8,8,7,7,8,7,4,9,7,8,8,8,8,5,8,8,6,1,8,8,3,6,7,8,30,30,4,8,6,50,3,7,1,,42,3,1,1,,5,1,1,1,213,0
2020/5/3 12:44,2020/5/3 13:14,CHINA,CHN,8,2,7,7,7,8,8,7,7,6,5,6,5,8,8,80,10,10,6,7,5,5,5,10,8,5,4,5,4,5,7,6,5,5,4,6,5,6,6,5,5,5,7,6,6,6,6,7,6,5,6,6,7,4,5,4,4,5,5,7,6,5,4,5,5,3,4,5,6,30,50,4,7,7,25,3,7,1,,33,3,1,1,,6,1,1,1,213,0
2020/5/3 12:49,2020/5/3 13:18,CHINA,CHN,9,1,7,9,10,8,9,9,9,8,8,9,8,8,9,20,80,0,7,9,7,6,8,10,10,6,7,8,8,4,7,8,8,4,3,6,8,8,9,7,7,8,8,8,8,8,8,9,7,8,6,4,7,6,8,4,7,8,2,8,8,8,0,7,8,1,6,7,7,10,30,7,12,8,50,3,4,2,,65,3,1,5,,3,1,1,1,213,0
2020/5/3 12:49,2020/5/3 13:15,CHINA,CHN,8,3,7,8,8,8,7,8,8,7,6,9,8,9,8,85,0,15,5,6,4,5,5,10,6,3,4,3,4,2,6,8,7,4,3,7,8,7,5,5,4,7,6,6,6,7,7,8,6,7,4,4,5,4,6,5,7,7,5,8,7,8,3,8,7,3,7,8,7,20,20,5,6,5,25,3,7,1,,23,1,0,1,,5,1,1,1,213,0
2020/5/3 12:55,2020/5/3 13:28,CHINA,CHN,5,2,8,7,8,7,7,5,7,7,5,4,3,8,8,55,25,20,6,6,5,7,7,8,9,2,3,1,6,5,4,6,5,2,3,3,4,5,5,7,6,5,6,7,6,5,6,7,4,5,6,4,6,6,4,6,6,5,3,5,5,6,4,5,7,2,7,7,5,20,30,6,7,6,25,3,2,1,,33,3,1,1,,5,1,1,1,213,0
2020/5/3 12:58,2020/5/3 13:14,CHINA,CHN,9,2,9,9,10,9,9,10,9,10,9,10,9,10,10,99,1,0,8,6,8,9,8,10,10,5,4,5,4,4,9,8,9,8,4,4,4,9,6,7,5,8,6,5,5,5,5,7,4,3,5,6,6,4,8,6,6,9,7,7,7,8,3,8,9,4,7,8,6,20,30,9,1,7,25,3,4,2,,46,3,1,1,,5,1,1,1,213,0
2020/5/3 12:58,2020/5/3 13:24,CHINA,CHN,10,2,8,8,9,9,10,9,8,9,7,8,7,9,8,60,30,10,8,6,8,9,9,10,10,7,8,6,7,7,9,7,4,5,4,7,8,9,8,8,6,5,8,8,8,9,8,8,8,9,5,4,9,7,7,4,7,8,6,7,8,7,8,7,8,5,8,8,9,10,20,7,7,8,50,3,4,2,,62,3,1,5,,5,1,1,1,213,0
2020/5/3 13:06,2020/5/3 13:39,CHINA,CHN,9,0,9,9,10,9,9,7,8,10,8,10,10,9,9,80,15,5,7,6,10,9,8,10,10,1,0,0,3,9,9,9,9,10,7,5,6,6,7,8,7,5,7,8,8,8,8,9,7,8,5,0,4,5,6,5,7,7,6,5,5,5,6,5,6,3,6,7,5,0,0,4,7,5,25,300,3,1,,42,3,1,1,,6,1,1,1,213,0
2020/5/3 13:06,2020/5/3 13:32,CHINA,CHN,8,1,8,9,9,9,9,7,9,9,9,8,8,7,9,0,100,0,8,7,8,5,5,10,9,6,5,4,5,5,8,8,7,4,5,8,7,8,7,5,6,7,8,7,7,8,7,8,3,3,5,5,7,5,6,6,7,8,5,8,7,7,4,7,5,3,7,7,7,30,30,7,7,8,50,3,4,1,,36,3,1,1,,5,1,1,1,213,0
2020/5/3 13:08,2020/5/3 13:23,CHINA,CHN,7,1,9,9,8,9,9,10,10,8,9,10,9,10,10,20,50,30,8,8,9,9,8,10,10,8,8,6,8,8,9,7,9,6,4,7,8,8,7,8,9,8,8,8,9,8,8,9,7,8,3,2,8,8,8,6,8,8,4,8,9,8,9,7,9,5,9,8,8,10,10,3,7,7,50,300,4,1,,65,3,2,5,,3,1,1,1,213,0
2020/5/3 13:12,2020/5/3 13:32,CHINA,CHN,9,2,6,8,9,10,10,6,3,8,10,10,6,8,5,40,30,30,8,8,8,6,8,10,10,3,2,3,4,3,8,7,8,1,4,6,8,7,9,6,8,6,8,9,6,8,7,8,8,6,4,2,8,4,7,5,8,9,6,8,10,7,2,8,7,4,7,9,7,10,10,6,11,8,25,3,12,2,,55,3,1,1,,5,2,1,1,213,0
2020/5/3 13:12,2020/5/3 13:42,CHINA,CHN,9,1,9,9,9,9,9,7,9,9,5,9,5,9,5,50,30,20,5,5,5,5,5,9,6,5,1,1,1,5,5,8,8,2,6,5,7,8,8,5,5,7,7,8,5,5,7,7,3,6,3,5,6,5,7,2,5,5,5,5,5,4,5,5,3,7,5,5,5,0,10,7,6,8,50,3,7,1,,35,3,1,1,,5,1,1,1,213,0
2020/5/3 13:13,2020/5/3 14:12,CHINA,CHN,10,1,10,8,9,10,10,8,8,9,10,7,1,10,8,5,95,0,9,7,8,9,5,10,8,6,1,1,2,2,8,7,8,1,2,6,7,9,6,5,8,10,10,6,9,8,8,10,9,7,1,1,6,1,7,5,3,7,1,10,8,2,0,8,9,0,5,3,5,0,0,6,7,9,25,3,4,2,,62,3,1,5,,6,1,1,1,213,0
2020/5/3 13:20,2020/5/3 13:52,CHINA,CHN,9,4,8,8,9,9,9,10,8,9,8,9,7,10,8,40,30,30,6,7,6,8,9,10,10,5,5,6,4,4,9,9,8,3,3,7,8,9,8,8,7,9,9,8,7,8,9,9,7,8,4,2,8,6,9,8,6,6,3,8,9,4,2,7,8,4,9,7,5,10,20,5,7,5,50,3,4,1,,34,3,1,1,,5,1,1,1,213,0
2020/5/3 13:20,2020/5/3 13:47,CHINA,CHN,0,0,10,10,9,5,8,10,8,10,8,10,4,10,9,50,30,20,5,7,5,3,2,10,10,0,1,0,1,5,2,7,8,4,5,6,7,5,7,3,5,7,6,8,6,7,5,8,7,8,4,3,5,7,6,7,5,6,5,7,8,6,5,8,5,4,5,7,4,0,10,2,4,10,25,3,7,1,,56,3,1,1,,5,1,1,1,213,0
2020/5/3 13:22,2020/5/3 13:42,CHINA,CHN,9,0,9,10,10,8,10,10,9,10,10,10,9,10,9,0,100,0,8,5,0,7,8,10,10,0,0,2,0,2,10,10,9,1,0,9,9,10,10,5,8,10,8,9,9,10,8,10,8,9,0,0,8,2,9,10,10,6,3,9,9,9,0,9,10,0,8,10,10,10,10,1,6,9,25,3,8,1,,34,3,1,1,,4,1,1,1,213,0
2020/5/3 13:24,2020/5/3 13:54,CHINA,CHN,10,1,9,9,10,8,8,10,9,9,8,10,8,10,9,50,35,15,8,6,5,9,8,10,10,2,1,2,1,2,8,8,7,1,3,5,6,7,6,5,4,6,7,6,10,9,7,8,6,8,5,2,8,6,7,6,7,7,3,7,7,5,1,6,5,3,5,5,6,10,20,5,7,8,25,3,7,1,,37,3,1,1,,6,1,1,1,213,0
2020/5/3 13:27,2020/5/3 13:58,CHINA,CHN,10,2,8,10,9,9,10,9,8,9,10,9,10,10,9,70,30,0,7,7,9,8,9,9,9,0,1,2,1,2,9,8,9,2,3,9,10,8,10,9,8,9,8,8,8,10,8,9,8,9,1,2,8,2,9,4,8,9,8,9,8,9,1,8,9,2,6,6,7,10,10,8,7,8,25,3,4,1,,46,3,1,1,,6,1,1,1,213,0
2020/5/3 13:28,2020/5/3 13:59,CHINA,CHN,8,3,6,9,9,7,8,7,9,8,7,4,8,9,7,88,12,0,6,5,3,7,5,10,5,3,1,4,3,4,8,6,8,1,3,6,7,6,9,6,8,7,7,7,6,8,7,9,2,7,1,3,5,6,8,6,7,6,1,7,8,6,7,6,8,4,6,9,3,0,0,3,8,6,25,3,7,1,,26,3,1,1,,5,1,1,1,213,0
2020/5/3 13:34,2020/5/3 14:05,CHINA,CHN,10,0,9,10,10,7,9,10,7,10,10,10,9,10,9,50,50,0,7,6,5,8,3,10,10,1,0,4,0,1,10,9,7,1,2,1,6,8,5,1,1,8,7,8,10,7,9,9,6,9,1,0,8,7,9,9,5,9,1,10,8,5,0,7,5,1,4,8,10,20,10,8,7,8,25,3,7,2,,35,3,1,1,,3,1,1,1,213,0
2020/5/3 13:39,2020/5/3 14:08,CHINA,CHN,10,1,10,10,10,6,8,8,6,9,10,10,7,10,9,70,30,0,6,6,3,6,4,10,10,1,0,0,3,3,7,9,7,1,4,6,7,9,9,7,6,8,7,8,8,9,8,8,7,9,4,4,8,4,7,5,7,8,2,8,7,6,0,6,7,1,7,8,8,20,40,4,6,8,125,3,7,1,,42,3,1,1,,4,1,1,1,213,0
2020/5/3 13:39,2020/5/3 14:07,CHINA,CHN,10,0,9,8,9,2,2,9,2,5,10,10,7,10,10,100,0,0,8,5,5,6,6,10,9,0,1,2,1,2,6,7,7,1,5,3,5,10,8,8,7,8,8,8,7,5,5,7,8,8,2,3,8,7,6,5,7,8,5,2,2,5,2,2,3,7,5,4,1,10,30,6,16,7,50,3,4,1,,66,3,0,5,,5,1,1,1,213,0
2020/5/3 13:42,2020/5/3 14:03,CHINA,CHN,10,0,9,10,10,10,7,9,10,8,10,9,9,9,10,80,10,10,10,10,5,5,5,10,10,6,5,4,5,3,10,7,10,4,4,10,8,10,9,9,10,10,10,10,9,9,10,10,10,10,1,2,10,10,10,10,10,10,5,10,10,10,0,10,10,5,8,10,10,0,10,5,5,9,25,300,16,1,,56,3,1,1,,5,1,1,1,213,0
2020/5/3 13:43,2020/5/3 14:06,CHINA,CHN,9,2,8,8,7,6,8,7,8,9,9,7,8,9,8,69,25,6,8,6,7,4,6,10,9,1,3,1,2,2,8,8,7,2,4,7,8,9,7,7,8,7,9,8,7,8,8,9,8,8,4,3,8,3,7,4,6,8,3,9,9,7,2,6,7,3,7,8,7,10,20,3,9,9,25,3,7,1,,36,3,1,1,,5,1,1,1,213,0
2020/5/3 13:43,2020/5/3 14:14,CHINA,CHN,9,0,7,9,8,8,8,6,8,8,7,8,8,8,9,90,10,0,6,7,4,5,5,10,10,1,0,1,0,1,7,8,8,1,1,3,3,4,4,4,4,3,6,9,6,8,7,8,4,5,5,2,7,4,4,6,5,5,6,6,5,6,6,5,5,2,7,5,6,10,70,6,6,6,25,3,7,2,,29,3,1,1,,5,1,1,1,213,0
2020/5/3 13:44,2020/5/3 14:02,CHINA,CHN,10,1,10,10,10,10,8,9,10,10,10,10,7,10,10,70,15,15,5,5,5,5,5,10,10,1,1,0,0,5,2,3,5,5,5,5,4,5,5,7,5,5,5,5,5,5,5,6,3,3,5,5,5,2,5,5,5,5,5,9,5,5,5,9,5,2,5,7,8,50,50,5,9,5,50,3,5,1,,57,3,1,1,,5,1,1,1,213,0
2020/5/3 13:47,2020/5/3 14:19,CHINA,CHN,10,1,9,9,10,9,9,10,8,10,10,9,9,8,9,100,0,0,9,8,5,5,5,10,10,1,0,2,0,5,9,7,9,4,4,5,6,9,8,5,5,5,10,10,5,5,5,10,6,5,1,0,8,1,5,1,5,1,5,10,8,1,1,8,8,1,1,5,8,0,10,5,6,8,50,3,4,1,,67,3,1,5,,5,1,1,1,213,0
2020/5/3 13:47,2020/5/3 14:15,CHINA,CHN,10,4,9,10,9,10,10,9,9,10,10,9,6,10,8,75,20,5,6,7,10,9,8,10,10,5,5,6,7,4,8,9,8,4,5,7,8,10,9,7,6,7,9,8,8,9,8,10,4,5,5,4,8,5,7,5,7,7,5,10,9,6,2,6,7,2,8,8,9,40,30,7,9,7,25,3,4,2,,32,3,1,1,,5,1,1,1,213,0
2020/5/3 13:47,2020/5/3 14:20,CHINA,CHN,10,0,10,10,10,8,10,10,10,10,10,10,7,10,10,0,60,40,10,9,8,9,8,10,10,1,0,1,0,6,10,10,10,0,0,5,7,8,9,7,8,10,10,9,10,9,9,9,10,9,0,0,9,0,9,0,6,8,0,9,9,5,0,8,7,0,7,8,10,0,10,1,6,10,25,3,7,1,,36,3,1,1,,4,1,1,1,213,0
2020/5/3 13:48,2020/5/3 14:20,CHINA,CHN,8,2,7,6,8,6,8,7,8,7,6,9,7,8,8,90,5,5,3,5,3,2,4,10,6,4,5,4,5,2,7,7,8,3,2,5,4,5,6,7,6,8,6,6,8,6,7,8,6,6,4,4,5,3,7,5,7,7,5,7,6,7,3,7,8,3,6,7,6,20,20,6,5,6,25,3,7,2,,21,1,0,4,,4,1,1,1,213,0
2020/5/3 13:50,2020/5/3 14:11,CHINA,CHN,10,1,8,9,8,10,10,10,8,5,10,10,7,10,9,20,50,30,5,4,10,8,8,10,10,7,7,1,1,5,10,8,9,1,7,7,5,5,7,5,6,6,8,7,10,8,7,7,2,6,7,6,8,5,5,8,6,5,6,9,9,2,3,5,5,2,7,6,9,20,50,5,10,4,25,3,5,2,,28,3,1,1,,5,1,1,1,213,0
2020/5/3 13:53,2020/5/3 14:11,CHINA,CHN,10,0,10,10,9,10,10,10,8,9,10,9,8,10,10,20,30,50,9,8,6,8,4,10,10,8,8,7,9,7,8,10,8,1,1,9,8,8,8,7,8,6,10,9,9,8,7,10,10,8,2,2,7,8,9,2,9,8,6,8,8,7,1,8,8,2,8,8,9,20,50,6,7,9,25,3,8,2,,29,3,1,1,,3,1,1,1,213,0
2020/5/3 13:54,2020/5/3 14:21,CHINA,CHN,10,6,10,10,10,8,3,5,4,5,10,10,2,10,10,80,20,0,7,6,3,8,9,10,10,4,4,3,6,1,8,6,9,1,1,10,10,8,10,6,6,8,7,10,6,4,2,6,6,7,7,9,10,10,5,9,10,9,10,10,8,7,1,9,10,2,2,6,6,20,30,10,8,7,25,3,7,2,,20,2,0,4,,6,1,1,1,213,0
2020/5/3 13:55,2020/5/3 14:12,CHINA,CHN,10,1,10,10,5,10,10,9,10,9,10,10,5,10,10,0,50,50,4,5,5,2,10,10,10,1,1,0,0,0,10,10,10,0,0,7,7,10,10,3,0,0,7,5,5,10,5,10,10,10,1,1,8,0,5,5,5,3,0,10,7,8,8,7,7,3,8,8,8,10,10,5,6,10,50,1,4,2,,60,3,1,5,,4,2,1,1,213,0
2020/5/3 13:56,2020/5/3 14:15,CHINA,CHN,9,0,8,8,8,5,5,6,3,5,9,9,9,10,10,100,0,0,6,7,5,8,5,10,10,2,1,2,1,5,6,6,6,2,3,5,5,7,7,6,5,7,8,7,5,5,5,7,4,5,5,3,7,5,6,5,5,5,6,7,7,7,3,5,5,3,5,5,6,10,20,5,7,9,50,3,4,1,,49,3,1,1,,5,1,1,1,213,0
2020/5/3 13:56,2020/5/3 14:16,CHINA,CHN,10,0,8,10,10,10,9,10,9,8,10,10,8,10,10,50,40,10,7,6,0,6,10,10,10,1,0,1,0,2,10,9,10,0,1,6,6,7,8,0,1,1,7,8,10,9,9,10,10,9,2,0,8,5,9,5,8,9,5,10,9,6,0,5,6,3,4,5,8,20,30,3,9,10,25,3,7,1,,46,3,1,1,,5,1,1,1,213,0
2020/5/3 13:57,2020/5/3 14:29,CHINA,CHN,8,1,8,7,8,8,8,7,9,8,7,8,7,8,8,80,20,0,7,5,5,3,3,9,9,1,0,0,4,1,1,0,0,0,0,7,8,7,6,6,6,7,8,8,8,8,8,9,8,8,0,0,7,1,6,6,8,8,5,9,8,6,7,8,8,2,9,8,9,0,0,6,7,8,50,3,4,1,,32,1,0,1,,6,1,1,1,213,0
2020/5/3 13:59,2020/5/3 14:36,CHINA,CHN,9,2,3,8,7,8,9,6,2,9,1,5,1,2,6,90,10,0,8,6,4,7,4,10,10,2,2,3,1,3,8,9,10,1,2,1,9,8,7,1,2,7,8,8,7,8,8,9,7,8,2,1,7,2,7,3,7,7,2,8,9,4,2,6,7,1,7,7,8,0,10,3,10,8,25,3,7,1,,56,3,1,1,,6,1,1,1,213,0
2020/5/3 14:00,2020/5/3 14:20,CHINA,CHN,10,0,10,10,10,10,10,9,10,7,10,10,7,10,10,20,70,10,10,10,8,0,5,10,10,1,0,0,3,1,10,10,10,0,1,0,0,10,8,0,0,0,10,9,10,10,10,10,8,9,0,0,8,1,2,0,5,8,0,8,9,7,4,8,7,10,8,4,7,10,10,3,9,10,25,3,4,2,,40,3,1,1,,5,1,1,1,213,0
2020/5/3 14:01,2020/5/3 14:19,CHINA,CHN,8,2,7,9,8,7,9,7,8,9,7,9,8,8,7,95,5,0,4,4,6,8,5,10,6,3,1,3,2,4,8,9,7,2,3,6,8,7,7,9,6,7,7,4,6,8,7,8,6,8,7,2,7,3,5,2,8,7,3,6,4,2,5,8,2,7,6,3,8,0,10,4,12,7,25,3,7,1,,24,1,0,1,,3,1,1,1,213,0
2020/5/3 14:04,2020/5/3 14:30,CHINA,CHN,8,2,2,9,10,8,9,8,8,9,8,10,6,8,9,60,30,10,8,7,9,2,3,10,10,7,8,9,3,2,9,7,9,2,1,7,8,10,7,9,8,9,7,8,7,8,8,10,7,7,2,3,7,2,7,5,7,8,2,7,8,7,2,7,9,2,8,9,8,10,0,7,2,8,50,3,3,2,,52,3,1,1,,6,1,1,1,213,0
2020/5/3 14:11,2020/5/3 14:44,CHINA,CHN,7,2,6,9,8,7,8,9,7,5,8,9,6,9,8,50,30,20,6,6,6,7,6,8,7,2,3,1,3,4,7,9,8,2,5,8,6,9,8,7,6,8,7,6,7,6,7,8,7,8,5,4,6,5,7,5,7,8,5,8,7,5,1,6,7,3,6,7,8,10,70,5,8,6,25,3,4,2,,42,3,2,1,,5,1,1,1,213,0
2020/5/3 14:14,2020/5/3 14:41,CHINA,CHN,9,2,8,9,8,8,9,10,9,9,9,10,8,10,9,70,10,20,8,8,3,9,8,10,10,2,1,3,2,3,2,8,8,2,2,6,8,8,7,2,3,7,9,9,8,8,8,9,8,8,2,3,8,2,7,2,8,7,2,7,7,3,2,6,6,2,7,7,7,10,20,2,7,8,50,600,2,2,,54,3,1,1,,4,1,1,1,213,0
2020/5/3 14:14,2020/5/3 14:35,CHINA,CHN,8,4,7,8,9,7,8,9,8,9,7,8,6,8,7,30,40,30,8,7,6,3,4,10,10,2,3,3,2,4,6,4,7,3,2,7,8,7,8,7,7,8,8,9,8,9,8,9,7,8,4,5,8,3,7,5,7,7,3,8,7,5,4,7,8,3,7,7,8,30,50,5,2,8,50,3,4,1,,62,3,2,5,,3,1,1,1,213,0
2020/5/3 14:17,2020/5/3 14:55,CHINA,CHN,10,1,10,10,10,10,10,9,9,10,10,10,7,10,10,50,40,10,8,8,5,10,6,10,10,5,4,5,4,4,8,9,10,1,4,5,7,10,7,6,5,7,9,10,7,9,8,10,5,10,3,0,9,4,9,5,7,9,5,10,10,5,0,8,7,5,6,10,10,10,30,5,9,7,50,3,4,2,,35,3,1,1,,4,1,1,1,213,0
2020/5/3 14:21,2020/5/3 14:45,CHINA,CHN,10,1,9,10,10,10,10,9,10,9,9,10,9,9,10,50,40,10,8,7,5,6,4,10,10,5,6,5,1,2,9,8,8,2,2,6,6,6,7,3,2,7,8,8,7,6,7,9,8,8,4,5,7,3,8,6,8,8,6,6,7,3,0,6,6,0,2,7,6,50,20,5,14,9,25,3,4,2,,26,1,0,1,,5,1,1,1,213,0
2020/5/3 14:23,2020/5/3 14:41,CHINA,CHN,7,1,6,5,5,6,5,7,6,6,5,6,5,6,5,60,30,10,6,7,5,5,6,10,5,1,1,0,0,6,7,5,5,5,5,5,6,6,5,6,5,5,5,5,5,5,5,6,3,3,5,5,7,2,5,5,5,5,5,5,5,5,6,5,6,3,5,6,6,0,10,5,5,5,50,300,3,2,,23,1,0,1,,1,1,1,1,213,0
2020/5/3 14:42,2020/5/3 15:07,CHINA,CHN,10,3,8,10,8,10,9,6,8,10,10,8,5,10,9,60,30,10,5,6,1,7,8,10,10,1,0,0,3,0,10,10,10,0,0,5,5,6,0,1,5,8,8,9,8,7,9,8,5,7,8,9,10,4,7,9,9,8,3,9,8,1,0,8,5,1,4,5,8,0,0,5,6,9,25,3,7,1,,23,1,0,4,,5,1,1,1,213,0
2020/5/3 15:15,2020/5/3 15:40,CHINA,CHN,8,2,5,9,10,6,8,8,6,10,8,10,5,9,9,0,100,0,8,8,5,5,2,10,10,5,2,2,2,5,7,7,7,3,6,5,7,8,7,4,5,8,8,5,6,6,8,7,7,7,2,1,5,1,5,1,2,4,5,9,8,5,1,7,7,3,6,7,9,10,10,8,15,8,50,300,8,1,,58,3,1,1,,5,1,1,1,213,0
2020/5/3 15:26,2020/5/3 15:53,CHINA,CHN,10,1,8,10,10,8,8,7,7,7,5,7,10,10,10,20,40,40,6,6,3,1,5,10,10,2,1,2,1,1,8,8,8,1,3,7,8,10,7,7,7,8,8,8,5,6,6,7,5,6,5,8,9,5,7,5,7,7,1,9,5,8,5,9,5,2,8,8,9,0,0,5,7,7,25,3,4,1,,65,3,1,5,,5,1,1,1,213,0
