RecordedDate,Duration_sec,Country,Language,Informed.consent,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self.control_1,trait_self.control_2,trait_self.control_3,trait_self.control_4,self.esteem_1,Q108_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,CRT1,CRT2,CRT3,sex,sex_3_TEXT,age,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,no_bots
03/05/2020 6:37,32,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/05/2020 6:41,166,Pakistan,EN,Agree,10,2,10,10,10,NA,NA,NA,NA,NA,9,9,9,9,10,NA,NA,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,2,8,7,7,3,NA,NA,7,8,6,7,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/05/2020 6:45,233,Pakistan,EN,Agree,9,4,4,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,10,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/05/2020 6:53,328,Pakistan,EN,Agree,10,0,NA,10,10,10,10,10,NA,10,10,10,10,10,10,NA,NA,NA,NA,10,9,7,7,10,10,8,2,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,3,8,6,6,7,7,8,10,NA,NA,NA,NA,9,6,NA,10,NA,8,NA,NA,10,9,8,4,7,7,4,7,8,10,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/05/2020 6:58,1264,Pakistan,EN,Agree,9,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,30,20,1,9,10,0,10,10,10,7,9,8,8,7,10,10,0,5,10,5,0,0,1,10,0,0,9,10,NA,NA,NA,NA,10,10,3,5,7,5,5,10,5,10,10,0,10,10,6,0,10,10,5,4,9,8,NA,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/05/2020 7:04,1027,Pakistan,EN,Agree,8,4,8,10,8,7,7,7,3,9,1,1,1,1,1,60,30,10,7,6,5,8,8,10,5,5,5,2,5,3,10,9,7,8,1,8,8,8,9,8,8,0,8,8,8,9,9,8,5,5,5,2,8,9,6,8,3,8,7,2,10,9,1,0,6,4,0,5,3,10,50,50,5,14,8,50,300,4,1,NA,27,3,0,2,NA,5,1,No,No,213
03/05/2020 7:17,23,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/05/2020 7:18,2551,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/05/2020 7:34,597,Pakistan,EN,Agree,10,0,9,10,10,10,10,10,7,10,10,10,10,10,10,0,60,40,7,7,10,8,8,10,10,7,7,3,6,NA,9,9,9,9,10,10,10,10,10,10,10,10,9,9,8,9,8,6,7,8,6,1,7,8,7,6,3,8,8,2,9,9,9,0,8,1,2,9,9,8,60,80,1,16,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/05/2020 7:37,26,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/05/2020 8:00,266718,Pakistan,EN,Agree,10,0,10,10,10,8,8,8,8,8,2,8,8,8,8,0,60,40,7,7,4,4,5,9,5,8,3,6,6,2,9,9,9,1,3,9,5,9,7,10,10,9,8,5,3,7,7,8,3,10,7,7,4,9,2,2,2,1,2,4,8,8,5,2,6,6,2,3,5,9,60,90,6,16,5,25,NA,7,2,NA,24,3,0,2,NA,8,1,No,No,213
03/05/2020 8:28,155,Pakistan,EN,Agree,5,5,10,10,10,NA,NA,NA,NA,NA,10,10,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,10,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/05/2020 8:28,32,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/05/2020 8:31,257,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,7,3,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/05/2020 8:36,218,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,7,NA,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/05/2020 8:42,525,Pakistan,EN,Agree,10,0,10,10,10,9,10,10,3,10,10,10,10,10,10,10,80,10,NA,NA,NA,NA,NA,10,10,1,1,1,1,NA,NA,NA,NA,NA,NA,9,9,9,9,9,9,9,10,3,9,9,9,9,10,2,8,10,7,NA,10,7,0,10,3,0,10,10,2,0,9,0,0,10,2,9,40,60,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/05/2020 8:46,589,Pakistan,EN,Agree,10,0,9,10,10,6,7,10,10,9,7,10,10,10,10,30,40,30,8,7,NA,NA,NA,10,10,10,8,9,10,NA,NA,NA,NA,NA,NA,7,7,7,6,7,8,9,10,10,1,7,9,10,7,6,5,1,NA,10,6,5,1,1,2,2,8,7,8,1,9,8,0,8,8,10,0,10,NA,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/05/2020 8:48,855,Pakistan,EN,Agree,10,8,9,9,10,9,10,10,9,8,3,7,9,9,8,50,25,25,10,10,9,9,9,10,10,10,10,8,9,9,9,9,8,8,9,8,8,3,9,2,9,8,8,8,7,7,8,8,7,10,10,2,10,8,9,8,9,10,10,9,8,8,9,9,9,9,7,8,8,9,10,100,10,1,8,100,100,45,1,NA,20,3,0,5,NA,5,2,No,No,213
03/05/2020 8:49,548,Pakistan,EN,Agree,5,10,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,60,NA,NA,10,10,10,10,10,NA,NA,NA,NA,9,9,10,10,5,5,9,1,5,5,5,5,5,9,5,5,5,5,10,5,5,5,10,NA,0,5,7,5,10,5,5,7,10,7,5,5,2,5,5,8,5,NA,NA,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/05/2020 9:06,203,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/05/2020 9:17,248,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,20,30,7,8,7,7,7,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,3,7,NA,NA,NA,NA,NA,NA,7,10,5,3,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,70,NA,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/05/2020 9:18,1179,Pakistan,EN,Agree,5,6,6,6,6,5,5,6,5,7,4,5,5,5,5,100,0,0,6,7,5,4,5,10,9,7,7,5,5,6,6,4,5,6,4,4,7,6,5,7,4,6,6,6,4,6,4,5,7,7,7,8,1,4,6,6,6,6,4,5,5,4,6,6,3,7,6,6,4,6,50,60,6,4,2,30,900,16,2,NA,22,3,0,6,NA,9,1,No,No,213
03/05/2020 9:19,967,Pakistan,EN,Agree,10,0,10,10,10,6,8,10,9,9,10,10,10,10,10,95,4,1,5,5,5,9,10,10,10,7,0,0,7,3,10,10,10,0,3,7,9,10,9,4,3,10,9,2,8,8,4,5,10,7,10,10,9,0,4,5,5,6,6,0,10,6,5,0,5,5,0,5,6,10,10,70,2,9,3,25,300,4,2,NA,30,3,0,2,NA,8,1,No,No,213
03/05/2020 9:20,488,Pakistan,EN,Agree,5,10,10,5,5,9,10,6,6,5,10,10,10,10,10,20,50,30,5,NA,10,10,10,5,5,5,5,5,5,7,7,8,8,7,8,10,10,10,10,10,10,10,10,8,5,5,5,5,0,5,5,5,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,50,50,5,7,5,50,NA,8,1,NA,20,2,2,6,NA,10,1,No,No,213
03/05/2020 9:20,39,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/05/2020 9:22,1727,Pakistan,EN,Agree,9,1,9,8,10,9,9,10,6,9,6,8,10,9,9,0,100,0,4,6,3,8,7,10,8,3,4,4,3,3,10,8,9,3,3,7,8,8,8,6,7,7,6,6,4,7,7,4,7,3,7,8,4,10,6,7,3,6,5,2,7,8,3,2,3,3,8,7,3,6,40,60,3,11,4,45,3,7,1,NA,24,3,0,2,NA,6,1,No,Yes,213
03/05/2020 9:25,820,Pakistan,EN,Agree,9,7,7,8,8,8,8,10,9,7,8,8,8,8,8,80,20,0,7,6,5,5,5,10,7,3,1,0,2,2,9,9,10,0,2,8,8,9,7,3,8,10,8,8,8,9,8,9,3,5,6,6,7,8,2,2,1,2,2,0,10,9,8,0,6,8,0,8,8,9,70,70,5,14,9,25,3,7,2,NA,22,3,0,2,NA,6,1,No,No,213
03/05/2020 9:44,2475,Pakistan,EN,Agree,10,0,7,10,10,7,7,10,5,10,10,10,10,10,10,0,100,0,3,8,0,0,0,9,3,0,0,0,0,0,10,10,10,0,0,5,0,0,0,0,0,10,7,7,3,3,3,3,8,8,6,7,8,0,1,0,0,0,0,6,4,5,0,0,0,0,4,0,0,6,70,90,2,4,6,25,3,7,1,NA,21,1,0,2,NA,9,1,No,Yes,213
03/05/2020 9:48,1965,Pakistan,EN,Agree,10,0,10,7,9,2,2,9,1,2,9,9,9,9,9,5,50,45,3,6,6,6,5,9,9,6,1,3,6,1,9,9,9,0,1,10,9,10,9,9,5,2,1,6,8,8,8,9,8,9,1,6,2,0,3,6,1,8,8,1,3,4,5,8,3,2,3,5,2,3,40,50,5,16,7,25,NA,NA,2,NA,22,1,2,4,Spreading optimism in my daughter. ,6,1,No,No,213
03/05/2020 9:50,915,Pakistan,EN,Agree,10,0,9,10,10,6,6,10,4,1,10,10,10,10,10,70,25,5,5,6,5,5,8,10,10,0,0,0,1,1,9,10,10,0,1,10,4,10,7,5,6,10,7,6,7,6,6,9,10,4,4,0,9,6,6,3,2,9,6,4,10,9,0,0,6,4,2,5,5,10,10,40,7,3,9,25,3,7,1,NA,24,1,0,2,NA,8,1,No,Yes,213
03/05/2020 9:53,108,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/05/2020 10:51,2096,Pakistan,EN,Agree,2,7,7,3,10,7,7,10,0,9,10,10,10,10,10,50,50,0,4,7,5,5,7,10,10,8,6,2,5,2,10,9,10,0,8,8,8,8,8,8,8,8,8,2,3,8,8,10,8,8,9,9,2,0,4,0,0,5,3,0,10,9,4,0,3,6,0,7,7,10,60,80,5,16,2,50,300,4,2,NA,18,3,0,4,working part-time and a student,7,1,No,No,213
03/05/2020 10:55,1406,Pakistan,EN,Agree,10,0,10,10,10,7,7,9,8,5,8,7,7,8,8,40,35,25,7,7,0,2,7,10,7,6,3,3,3,6,8,8,8,2,2,3,2,9,9,5,9,2,5,8,4,6,6,7,9,8,7,10,7,9,2,3,4,3,2,8,10,10,2,0,7,5,1,5,5,9,20,80,5,11,7,25,3,4,1,NA,25,3,0,1,NA,10,1,No,Yes,213
03/05/2020 11:01,1387,Pakistan,EN,Agree,4,5,8,8,10,0,0,8,0,9,7,10,10,10,10,0,100,0,3,5,5,5,5,10,10,3,2,8,7,5,8,10,10,0,10,8,3,9,3,2,7,10,5,5,3,7,10,8,6,3,5,10,8,0,0,4,0,5,5,0,10,8,8,0,7,0,2,8,7,9,40,30,5,10,5,50,300,4,2,NA,22,1,0,2,NA,9,1,No,No,213
03/05/2020 12:10,4911,Pakistan,EN,Agree,10,2,10,8,8,10,10,9,10,10,10,10,10,10,10,80,15,5,2,1,8,10,10,10,10,0,0,0,0,8,10,10,10,0,0,10,8,10,10,7,10,8,1,0,4,7,4,2,7,10,4,6,10,0,6,5,8,10,8,10,10,10,9,0,8,9,2,10,9,10,70,60,2,6,9,NA,NA,NA,1,NA,21,1,0,2,NA,9,1,No,No,213
03/05/2020 12:17,1719,Pakistan,EN,Agree,10,0,10,10,10,8,7,10,7,10,10,10,10,10,10,0,100,0,7,9,4,7,5,10,10,3,2,0,3,3,9,10,10,0,4,10,7,10,10,4,6,0,6,6,6,6,6,7,6,5,6,6,9,0,4,6,6,4,4,6,10,8,5,0,6,6,0,4,4,10,90,100,2,16,9,25,300,NA,2,NA,23,3,0,2,NA,7,1,No,No,213
03/05/2020 12:23,816,Pakistan,EN,Agree,9,6,4,9,6,8,9,10,7,9,10,10,10,10,10,10,70,20,7,2,10,8,7,5,7,7,8,8,7,6,10,10,10,5,7,7,8,8,7,5,9,9,9,6,7,7,9,6,7,10,4,3,7,0,2,3,0,5,8,0,7,7,9,0,8,8,0,7,9,10,60,80,8,2,7,50,300,NA,1,NA,20,1,0,2,NA,5,1,No,No,213
03/05/2020 12:28,1001,Pakistan,EN,Agree,9,1,9,9,9,10,9,10,9,10,9,9,9,9,7,20,60,20,3,5,2,4,5,7,5,4,3,3,4,5,8,8,9,1,5,5,5,6,6,6,5,6,6,3,1,5,2,7,5,7,4,4,2,0,3,9,1,4,3,1,8,6,2,0,5,2,1,1,5,9,10,50,4,16,3,50,100,NA,2,NA,23,3,0,6,NA,10,1,No,Yes,214
03/05/2020 12:30,1026,Pakistan,EN,Agree,10,1,10,1,10,10,10,10,8,10,10,10,10,10,10,50,25,25,5,5,0,5,0,10,6,1,0,0,0,1,8,7,7,0,3,7,5,5,5,7,7,7,7,10,8,8,10,10,8,6,7,7,5,0,7,1,4,8,5,7,10,10,10,0,7,5,1,0,0,10,10,50,5,3,7,50,300,2,2,NA,23,3,0,2,NA,0,1,No,No,213
03/05/2020 12:32,635,Pakistan,EN,Agree,10,0,10,9,10,3,7,7,8,7,10,10,10,10,10,0,100,0,8,8,6,3,6,10,9,7,2,6,4,7,9,6,10,9,1,8,7,5,4,NA,NA,6,6,7,7,8,6,8,9,8,8,4,8,7,8,6,4,10,7,0,10,10,7,7,7,7,7,8,8,9,70,40,7,15,7,NA,NA,NA,2,NA,21,3,0,2,NA,5,1,No,No,213
03/05/2020 12:35,1213,Pakistan,EN,Agree,10,0,10,10,10,6,6,10,5,6,10,10,10,10,10,60,30,10,9,7,10,10,10,10,10,9,10,9,10,10,10,10,9,0,7,10,6,10,7,7,6,5,7,10,9,9,10,10,0,4,6,10,8,10,3,7,5,10,6,0,10,10,10,0,10,5,0,6,10,10,40,60,4,16,10,50,300,NA,2,NA,26,3,0,2,NA,6,1,No,No,213
03/05/2020 12:36,1181,Pakistan,EN,Agree,9,3,9,7,7,6,8,8,2,9,9,9,9,9,9,80,20,0,8,9,2,10,8,10,10,3,3,5,5,2,10,10,10,0,7,9,9,9,7,7,9,8,10,10,7,8,8,9,8,8,9,10,7,0,7,3,6,7,8,0,10,10,7,0,10,6,0,8,8,10,50,50,7,11,8,50,3,NA,2,NA,29,2,1,5,NA,5,1,No,No,213
03/05/2020 12:37,1368,Pakistan,EN,Agree,10,0,10,8,10,8,8,10,10,10,8,10,10,10,10,50,25,25,6,8,10,10,10,10,10,7,0,0,10,10,10,10,10,0,7,8,7,8,8,8,3,2,8,10,8,9,9,10,10,3,8,4,8,8,10,10,0,9,9,10,10,7,6,0,7,0,0,0,10,10,30,70,9,1,2,50,900,800,2,NA,27,2,0,4,NA,7,1,No,No,213
03/05/2020 12:38,1332,Pakistan,EN,Agree,9,2,9,6,10,8,8,9,3,5,9,10,10,9,10,75,25,0,5,9,7,5,8,9,9,0,0,0,1,8,9,8,7,8,9,9,5,5,7,7,7,5,9,8,8,7,8,9,5,8,8,7,8,0,9,7,7,7,8,5,8,9,7,0,6,8,1,7,8,8,20,20,2,7,9,50,3,4,1,NA,53,2,4,6,NA,7,1,No,No,213
03/05/2020 12:58,1486,Pakistan,EN,Agree,10,0,10,10,10,8,8,10,8,10,8,10,8,10,9,20,80,0,3,5,5,5,8,10,7,8,1,5,6,2,10,10,10,2,5,6,6,9,9,5,5,3,9,9,2,5,5,8,6,5,2,10,10,0,2,1,2,5,5,1,10,10,5,0,8,2,3,3,2,7,10,10,5,14,7,50,300,NA,2,NA,33,2,2,5,NA,8,1,No,No,213
03/05/2020 13:12,1187,Pakistan,EN,Agree,10,1,7,9,10,8,10,10,7,8,10,10,10,10,10,45,40,15,6,3,0,8,8,10,10,5,0,0,0,0,10,10,10,0,0,7,8,10,0,3,8,0,7,10,10,10,10,10,7,7,0,5,7,0,2,7,0,8,6,0,10,10,10,0,6,3,0,6,8,10,70,70,5,16,6,25,300,2,2,NA,23,3,0,2,NA,7,1,No,No,213
03/05/2020 13:15,2172,Pakistan,EN,Agree,4,7,8,8,10,5,8,10,9,5,8,10,10,10,7,50,25,25,9,8,5,5,7,10,10,5,0,0,8,7,9,10,10,1,2,5,7,8,8,8,5,2,10,10,7,8,8,10,7,8,5,8,8,0,3,3,0,7,7,1,10,8,5,0,7,8,1,6,5,10,50,70,5,14,8,50,300,4,2,NA,20,1,0,2,NA,8,1,No,No,213
03/05/2020 13:21,269,Pakistan,EN,Agree,6,7,7,7,3,6,6,3,9,5,6,9,9,10,9,0,50,50,6,7,7,7,4,8,3,8,6,3,7,8,8,3,9,3,7,3,7,3,6,3,5,5,7,7,8,3,7,7,3,3,6,9,7,3,5,4,7,3,7,9,7,4,6,4,6,7,6,6,3,6,60,30,NA,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/05/2020 13:21,2232,Pakistan,EN,Agree,8,1,8,9,10,8,10,10,9,9,10,10,10,10,10,0,100,0,5,8,1,2,5,10,10,1,1,1,1,2,9,9,5,0,1,10,10,10,10,2,2,0,9,9,8,9,9,8,4,7,9,7,9,0,3,1,2,0,0,0,10,8,5,0,7,7,0,3,6,10,60,60,2,9,7,25,3,7,1,NA,33,2,1,6,NA,8,1,No,No,213
03/05/2020 13:24,1243,Pakistan,EN,Agree,9,5,6,8,8,9,9,9,8,8,9,10,8,10,10,20,60,20,5,5,4,5,6,10,9,8,5,9,5,2,10,10,9,8,3,6,8,7,8,7,6,8,9,9,7,9,9,8,8,8,5,9,8,8,5,8,4,8,6,4,10,9,8,2,8,8,2,9,7,9,50,60,8,6,9,25,3,4,1,NA,24,3,0,2,NA,8,1,No,No,213
03/05/2020 13:35,6,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/05/2020 13:38,676,Pakistan,EN,Agree,10,0,3,8,10,NA,NA,NA,NA,NA,9,10,10,10,10,80,20,0,5,6,NA,NA,NA,10,10,10,7,10,2,NA,NA,NA,NA,NA,NA,8,3,7,6,7,7,3,7,7,4,5,5,8,8,7,7,10,7,10,9,5,2,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,30,NA,16,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213
03/05/2020 13:39,4460,Pakistan,EN,Agree,9,0,2,5,10,7,7,10,6,5,10,10,10,10,10,100,0,0,6,6,3,6,10,10,10,0,0,0,0,10,10,10,8,0,2,6,7,8,2,6,6,9,10,8,3,4,4,5,7,6,8,4,5,7,10,10,10,10,4,2,3,3,3,7,4,3,8,3,3,4,0,30,6,4,4,150,3,4,2,NA,20,3,0,2,NA,5,1,No,No,213
03/05/2020 13:53,584,Pakistan,EN,Agree,7,7,7,7,7,8,8,8,7,8,7,7,7,7,7,60,35,5,8,8,8,9,10,7,7,7,7,7,7,8,7,7,7,8,8,7,7,7,7,7,8,8,7,7,7,8,8,7,7,8,7,3,7,8,8,8,8,7,7,8,7,8,8,8,8,7,8,6,8,7,60,70,8,8,7,50,90,16,1,NA,35,2,0,6,NA,8,1,No,No,213
03/05/2020 14:02,2227,Pakistan,EN,Agree,10,0,10,7,9,8,7,10,7,5,10,10,8,10,10,0,100,0,3,7,5,7,7,10,10,4,3,2,4,1,10,10,9,1,1,8,8,1,7,8,8,3,7,6,7,6,7,8,8,8,8,9,7,0,5,6,8,4,3,2,9,8,5,1,1,2,2,5,2,10,40,20,5,4,7,25,3,4,2,NA,31,2,2,2,NA,7,1,No,No,213
03/05/2020 14:05,1250,Pakistan,EN,Agree,10,1,10,10,10,10,10,10,10,10,10,10,10,10,10,0,70,30,10,10,10,10,10,10,7,5,3,6,6,10,10,10,10,6,10,10,8,8,8,8,8,8,10,10,4,8,7,8,6,7,5,5,7,7,4,10,2,10,8,3,10,10,4,0,6,6,6,7,6,6,0,50,7,6,8,50,300,16,1,NA,19,3,0,2,NA,5,1,No,No,213
