RecordDate;Duration_sec;Country;Language;physical_contact_1;physical_contact_2;physical_contact_3;physical_contact_4;physical_contact_5;physical_hygiene_1;physical_hygiene_2;physical_hygiene_3;physical_hygiene_4;physical_hygiene_5;policy_support_1;policy_support_2;policy_support_3;policy_support_4;policy_support_5;generosity_1;generosity_2;generosity_3;psych_wellbeing1_1;psych_wellbeing2_1;collective_narcis_1;collective_narcis_2;collective_narcis_3;national_identity_1;national_identity_2;conspiracy_theories_1;conspiracy_theories_2;conspiracy_theories_3;conspiracy_theories_4;open_mindness_1;open_mindness_2;open_mindness_3;open_mindness_4;open_mindness_5;open_mindness_6;morality_as_cooperat_1;morality_as_cooperat_2;morality_as_cooperat_3;morality_as_cooperat_4;morality_as_cooperat_5;morality_as_cooperat_6;morality_as_cooperat_7;trait_optimism_1;trait_optimism_2;social_belonging_1;social_belonging_2;social_belonging_3;social_belonging_4;trait_self_control_1;trait_self_control_2;trait_self_control_3;trait_self_control_4;self_esteem_1;narcissism_1;narcissism_2;narcissism_3;narcissism_4;narcissism_5;narcissism_6;moral_identity_1;moral_identity_2;moral_identity_3;moral_identity_4;moral_identity_5;moral_identity_6;moral_identity_7;moral_identity_8;moral_identity_9;moral_identity_10;risk_perception_1;risk_perception_2;political_ideology;moral_circle;health_cond;CRT1;CRT2;CRT3;sex;sex_other;age;marit_status;children;employ_status;employ_status_other;ladder;urban;tested_positive;know_tested_positive;Attcheck_nobots;Attcheck2 
03/05/2020;742;TURKEY;Turkish;5;8;6;10;10;10;10;10;9;9;10;10;9;10;10;80;10;10;5;4;7;7;8;10;10;10;5;5;5;5;5;5;5;3;3;8;8;8;8;8;7;7;5;4;6;7;7;5;7;7;5;8;5;0;7;6;5;6;0;7;7;7;7;8;9;9;8;7;8;30;20;5;16;8;50;900;4;1;;24;1;0;1;;6;1;1;2;213;0
03/05/2020;3277;TURKEY;Turkish;10;0;8;10;10;5;5;9;8;7;10;10;7;10;9;100;0;0;9;5;0;0;0;0;1;10;7;2;1;10;10;10;10;0;5;0;9;10;9;0;10;9;8;10;10;10;9;10;7;3;1;8;10;10;10;10;10;10;0;10;8;10;0;10;10;1;1;5;5;30;80;1;3;9;25;300;4;2;;45;3;3;3;;7;1;1;1;213;0
03/05/2020;764;TURKEY;Turkish;9;0;5;6;9;6;7;8;7;6;9;7;7;9;10;100;0;0;5;6;8;7;7;7;10;5;5;5;5;5;6;6;8;7;6;8;5;5;6;7;6;6;10;9;6;7;8;5;8;9;7;8;7;6;7;6;6;6;5;7;7;6;7;7;7;7;7;6;5;50;100;0;10;8;0;300;3;1;;56;3;1;5;;8;1;1;1;213;0
03/05/2020;812;TURKEY;Turkish;10;1;9;10;10;9;9;9;8;10;10;10;10;10;10;20;40;40;7;7;8;8;7;8;8;5;5;5;5;0;10;10;10;0;0;8;8;8;8;5;8;8;8;8;9;9;9;10;8;8;2;2;7;4;8;2;9;7;2;10;8;4;0;2;2;2;2;2;10;30;30;7;16;8;25;3;7;2;;27;1;0;4;;6;1;1;1;213;0
03/05/2020;1128;TURKEY;Turkish;10;0;10;10;10;10;10;10;8;10;10;10;10;10;10;100;0;0;7;8;10;10;10;10;10;3;6;4;3;4;8;10;6;1;0;4;3;10;10;8;3;8;7;9;10;10;10;10;3;1;9;3;10;0;10;0;10;10;0;10;10;0;0;6;7;0;4;4;7;30;70;5;8;7;50;3;4;2;;45;3;4;6;;4;1;1;1;213;0
03/05/2020;2489;TURKEY;Turkish;6;10;3;10;10;10;10;10;10;8;10;10;10;10;10;50;30;20;3;6;4;4;4;0;0;6;6;8;6;7;9;10;9;2;1;8;9;8;8;3;6;8;4;7;7;8;9;10;7;4;2;0;8;10;7;9;7;8;3;10;10;3;1;8;7;4;6;7;10;40;70;4;6;3;50;100;4;2;;47;3;7;6;EV KADINI;4;1;2;1;213;0
03/05/2020;1145;TURKEY;Turkish;10;0;10;10;10;;;;;;10;10;10;10;10;50;25;25;0;2;0;0;0;0;0;0;0;0;0;10;10;10;10;2;10;10;10;10;10;10;10;10;10;10;10;10;9;10;3;10;3;7;10;0;10;1;10;4;1;10;10;10;0;10;3;2;2;10;10;30;40;0;14;;50;300;4;2;;35;3;3;6;EV HANIMI;7;2;1;2;213;0
03/05/2020;698;TURKEY;Turkish;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;50;50;0;10;5;5;5;10;10;10;5;0;0;0;5;10;10;10;5;6;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;0;10;10;10;5;10;10;0;10;10;5;0;5;5;0;5;5;10;10;20;5;16;8;50;3;4;2;;54;3;1;6;Ev hanımı ;8;2;1;1;213;0
03/05/2020;1699;TURKEY;Turkish;8;7;4;10;10;10;10;10;8;7;10;10;10;10;10;100;0;0;8;6;2;8;4;7;7;9;10;3;6;4;2;9;8;2;6;10;8;10;4;4;10;3;6;4;10;10;8;8;9;8;6;5;8;2;6;2;9;10;1;10;10;2;2;4;9;1;9;4;9;0;40;8;16;10;50;300;4;1;;32;3;3;1;;6;1;1;1;213;0
03/05/2020;1269;TURKEY;Turkish;8;4;7;8;8;8;6;8;2;5;8;8;8;8;8;70;15;15;2;5;2;5;3;8;8;5;6;5;5;6;8;5;5;3;3;10;5;10;7;3;8;8;5;6;3;3;7;2;5;5;7;7;8;8;5;8;7;3;8;7;7;4;0;8;7;0;5;5;9;50;50;2;16;7;;;;1;;15;1;0;4;;5;1;1;2;213;0
03/05/2020;3772;TURKEY;Turkish;10;1;9;9;9;4;9;9;7;8;8;8;8;10;5;100;0;0;5;6;3;6;2;3;3;1;1;1;1;7;9;9;9;4;7;5;5;5;7;4;5;4;5;8;4;7;6;4;8;6;5;6;5;6;6;10;5;3;6;7;7;7;3;8;4;4;5;5;7;30;70;5;5;4;175;3;4;1;;32;1;0;3;;6;1;1;1;213;0
03/05/2020;1302;TURKEY;Turkish;8;1;10;10;10;10;10;10;10;10;10;10;10;10;10;10;50;40;10;8;9;10;9;10;10;10;5;6;5;10;10;10;10;5;10;10;10;10;10;1;5;10;7;8;7;9;10;10;10;10;2;1;10;10;5;10;7;5;10;9;10;1;0;5;6;4;5;9;10;60;80;6;16;9;50;34;4;2;;29;1;0;2;;11;1;1;1;213;0
03/05/2020;984;TURKEY;Turkish;9;9;9;9;9;9;9;9;5;9;10;10;10;10;10;20;40;40;8;8;9;8;8;9;9;9;2;9;2;9;10;10;10;1;1;8;8;8;8;5;8;8;8;8;9;9;9;10;8;9;2;8;10;8;9;2;9;9;1;10;9;4;1;7;7;1;5;2;8;50;50;2;16;9;25;3;7;1;;36;3;2;1;;4;1;1;1;213;0
03/05/2020;1530;TURKEY;Turkish;10;0;6;10;10;8;9;10;8;10;10;9;10;10;10;50;25;25;8;8;5;3;1;10;10;5;1;1;10;5;9;8;8;2;1;8;4;9;3;5;2;6;8;5;8;3;8;10;1;10;0;0;8;3;3;1;0;1;0;8;9;4;0;2;1;5;5;3;9;10;50;5;16;10;50;0;4;2;;37;3;3;6;EV HANIMI;3;1;1;1;213;0
03/05/2020;2414;TURKEY;Turkish;10;2;10;10;10;0;7;10;0;10;9;10;9;10;10;0;50;50;0;7;0;1;0;10;0;7;3;6;5;5;10;10;7;0;5;5;7;10;10;6;10;10;4;7;8;10;10;10;10;5;5;10;10;10;5;0;9;9;10;7;10;5;0;7;0;3;10;5;10;50;50;5;1;7;;1;;1;;17;1;0;4;;4;1;1;1;213;0
03/05/2020;1374;TURKEY;Turkish;10;0;0;10;10;8;8;9;10;10;10;10;10;10;10;100;0;0;8;4;0;0;0;1;1;5;6;5;3;9;8;9;10;0;5;0;10;9;7;10;8;9;5;8;9;9;6;7;10;8;1;0;9;6;8;5;10;3;6;10;8;5;0;2;9;1;5;3;10;40;70;5;6;9;25;300;2;2;;70;1;5;5;;4;1;1;2;213;0
03/05/2020;3485;TURKEY;Turkish;8;9;9;8;9;9;9;10;10;9;8;8;6;8;8;25;25;50;4;3;5;6;4;9;10;6;8;9;8;8;9;9;9;9;4;8;9;9;8;7;8;9;10;10;7;8;6;9;9;10;9;3;9;9;9;5;9;8;6;8;9;7;1;10;8;1;3;2;9;10;20;6;16;6;50;900;4;1;;59;3;2;5;;8;1;1;2;213;0
03/05/2020;1648;TURKEY;Turkish;6;5;5;9;9;9;9;8;2;8;8;8;8;8;9;100;0;0;4;5;8;8;8;10;10;5;10;9;10;5;5;9;9;5;5;5;5;5;5;5;5;2;10;10;10;10;9;10;9;8;8;1;10;5;5;1;1;1;1;9;9;5;0;9;8;1;8;8;8;50;70;5;9;8;50;3;4;1;;48;3;2;1;;7;1;1;1;213;0
03/05/2020;1089;TURKEY;Turkish;7;2;2;10;10;10;10;10;10;10;10;10;10;10;10;80;10;10;6;6;0;0;0;0;0;4;4;4;4;8;10;10;10;0;7;8;8;8;8;6;7;10;8;8;6;7;7;8;7;5;2;6;7;6;5;7;5;5;0;10;10;0;0;7;10;0;10;2;10;60;80;4;14;7;25;300;7;2;;30;2;0;1;;6;1;1;1;213;0
03/05/2020;1754;TURKEY;Turkish;10;9;9;10;10;10;10;10;10;10;10;10;10;10;10;100;0;0;0;4;10;10;10;10;10;10;10;10;10;10;10;10;10;0;7;8;10;10;10;10;5;10;0;0;0;0;0;0;4;0;4;10;0;4;0;0;4;0;0;10;7;5;0;10;10;0;10;10;10;50;60;2;1;7;50;300;7;2;;19;2;0;4;;6;1;1;1;213;0
03/05/2020;3710;TURKEY;Turkish;9;0;10;10;10;9;9;10;8;7;9;10;10;10;10;10;50;40;6;4;5;3;5;10;8;5;5;4;2;0;10;10;10;0;0;5;5;8;10;0;9;10;8;5;10;8;5;8;8;10;0;1;8;8;2;0;0;0;5;9;9;1;0;3;5;5;2;1;8;50;50;5;16;7;25;3;7;2;;21;1;0;4;;6;1;1;2;213;0
03/05/2020;640;TURKEY;Turkish;10;0;10;10;10;5;5;10;5;10;10;10;10;10;10;30;50;20;8;5;10;10;10;10;10;0;0;0;0;5;8;10;5;5;0;8;8;7;9;9;9;8;6;10;8;8;9;10;9;5;0;0;10;8;8;5;8;0;0;9;8;0;0;5;0;0;0;0;5;10;30;10;10;8;50;;4;2;;38;3;6;6;EV HANIMI ;8;2;1;2;213;0
03/05/2020;802;TURKEY;Turkish;9;6;9;9;9;9;9;9;4;9;10;10;10;10;10;50;30;20;7;5;9;9;5;8;8;5;5;5;5;2;9;9;9;1;1;8;8;8;8;8;8;8;8;8;9;9;9;7;8;8;8;6;9;8;8;2;8;8;1;8;8;5;2;2;2;4;2;2;9;50;50;5;16;8;50;30;4;2;;42;3;1;6;Ev hanımı;6;1;1;1;213;0
03/05/2020;596;TURKEY;Turkish;10;0;8;8;10;9;7;8;6;10;10;9;8;10;10;70;30;0;6;6;10;10;10;10;10;7;2;9;1;5;5;5;6;8;5;10;3;10;3;7;3;10;7;9;9;7;9;10;10;10;1;2;8;5;4;9;2;3;0;9;8;5;0;9;9;2;9;5;9;80;90;9;9;6;25;3;4;1;;62;3;3;5;;5;1;1;1;213;0
03/05/2020;3422;TURKEY;Turkish;10;0;10;10;10;10;10;10;9;10;10;10;10;10;10;100;0;0;2;2;5;5;5;10;10;9;9;1;10;8;9;8;8;1;5;8;9;10;10;8;10;10;2;10;5;5;5;5;9;5;9;8;8;5;5;6;10;8;8;10;10;9;0;10;10;0;0;9;10;50;60;5;16;8;25;300;4;2;;34;3;2;6;EV HANIMI;6;1;1;1;213;0
03/05/2020;2337;TURKEY;Turkish;10;0;10;10;10;10;10;10;10;10;10;10;5;10;10;50;50;0;5;5;10;10;10;10;10;8;8;6;6;6;10;10;10;5;2;5;5;4;5;3;5;5;5;10;2;2;5;5;10;10;0;0;7;2;3;5;10;5;3;10;10;10;0;10;10;0;5;5;10;70;50;5;2;8;503;300;4;2;;54;3;2;5;;10;2;1;1;213;0
03/05/2020;1359;TURKEY;Turkish;8;7;10;10;10;8;8;8;5;8;10;10;10;10;10;80;20;0;8;10;10;10;10;10;10;5;5;5;5;8;10;10;10;0;5;10;10;10;10;10;5;10;10;10;10;10;10;10;10;10;5;8;10;8;5;5;8;5;0;10;10;10;0;10;5;0;5;10;10;50;50;5;16;10;25;3;7;1;;29;1;0;1;;7;1;1;1;213;0
03/05/2020;2307;TURKEY;Turkish;10;0;0;10;10;10;10;10;10;10;10;10;10;10;10;100;0;0;10;5;10;10;10;10;10;10;10;10;10;10;10;10;10;0;0;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;0;10;0;0;10;10;10;0;10;10;10;0;10;0;0;10;10;10;50;50;10;5;10;;;;;;52;3;2;1;;6;1;1;1;213;0
03/05/2020;5010;TURKEY;Turkish;10;0;10;9;10;10;10;10;10;10;8;8;1;9;8;50;20;30;5;7;10;10;8;10;10;10;10;10;8;3;10;5;5;4;5;10;7;7;7;9;6;8;7;8;7;9;8;9;9;8;5;2;6;6;9;7;7;6;10;10;9;10;0;10;8;0;10;10;10;40;50;5;9;7;0;0;0;2;;74;1;2;5;;6;1;1;1;213;0
03/05/2020;2222;TURKEY;Turkish;8;3;9;10;10;10;10;10;10;7;10;10;10;10;8;30;40;30;4;5;0;0;0;0;0;0;0;0;0;5;8;9;9;0;3;10;10;10;9;2;7;7;5;9;9;8;8;8;8;8;5;4;7;10;3;7;8;5;0;10;10;7;0;9;9;2;7;4;7;50;80;5;16;6;;3;4;2;;21;3;1;6;EV KADINI;5;1;1;1;213;0
03/05/2020;1135;TURKEY;Turkish;1;1;8;8;10;8;6;5;5;5;10;10;10;10;9;95;5;0;1;4;8;8;7;10;10;6;2;6;6;0;0;7;8;0;0;8;7;10;7;6;3;10;4;9;3;7;3;8;8;9;7;1;9;7;4;9;9;3;2;10;7;3;0;4;7;1;0;2;10;90;60;7;16;5;25;300;7;1;;52;3;2;1;;8;2;1;2;213;0
03/05/2020;554;TURKEY;Turkish;10;8;7;9;10;10;10;10;7;8;10;3;10;8;2;100;0;0;7;7;9;8;10;10;10;0;0;0;0;5;4;9;10;0;4;10;10;10;3;5;7;10;5;7;9;9;10;10;9;10;2;2;8;7;8;8;9;7;5;10;10;7;0;3;2;0;7;5;9;70;60;2;10;8;50;300;16;2;;49;3;2;1;;6;1;1;2;213;0
03/05/2020;752;TURKEY;Turkish;8;1;7;8;10;10;10;10;7;7;9;10;6;7;8;50;50;0;6;6;9;10;8;10;9;10;10;10;10;5;8;8;7;5;5;5;5;6;5;8;6;6;5;5;7;8;7;9;7;5;4;4;8;5;7;5;8;5;5;10;6;5;2;5;5;2;5;5;6;60;60;7;13;9;0;0;0;2;;29;3;1;2;;7;1;1;1;213;0
03/05/2020;1611;TURKEY;Turkish;8;0;7;8;10;6;7;10;7;8;10;10;8;10;10;90;10;0;10;6;6;7;5;10;10;3;3;4;7;6;9;8;8;0;0;4;6;6;6;7;8;5;6;5;7;8;5;6;6;7;8;4;7;4;0;0;0;5;7;6;7;5;0;3;0;5;0;0;7;0;10;5;2;10;25;1;;1;;49;3;2;1;;6;1;1;1;213;0
03/05/2020;790;TURKEY;Turkish;9;10;10;9;9;5;5;10;10;10;10;10;10;10;10;100;0;0;5;3;3;4;4;10;4;6;4;5;5;8;10;7;8;1;3;1;4;2;3;6;3;3;2;2;7;6;9;10;10;10;1;10;7;10;10;1;7;2;7;2;2;10;3;3;7;7;3;3;3;30;70;2;16;10;125;900;7;2;;18;1;0;4;;8;1;1;2;213;0
03/05/2020;712;TURKEY;Turkish;0;1;0;10;10;9;10;9;6;10;10;10;10;10;10;60;40;0;9;6;10;10;10;10;10;9;7;8;2;6;9;9;6;5;3;10;3;9;3;8;4;10;10;10;8;7;9;10;10;10;1;3;8;0;5;0;5;5;0;9;6;3;0;1;3;0;3;7;9;90;80;10;8;9;25;3;4;1;;62;3;3;5;;6;1;1;1;213;0
03/05/2020;2031;TURKEY;Turkish;8;4;5;10;10;10;10;10;10;10;10;10;10;10;10;50;25;25;4;7;1;5;2;10;10;0;0;0;0;0;10;10;7;1;1;6;6;8;8;2;5;7;7;5;10;10;10;10;8;8;6;8;9;9;5;6;4;7;0;9;9;6;6;6;8;6;1;3;8;70;90;4;16;9;25;3;7;2;;18;1;0;4;;4;1;1;1;213;0
03/05/2020;702;TURKEY;Turkish;5;5;8;5;8;8;8;8;5;5;10;5;0;5;5;90;10;0;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;5;5;10;10;10;10;5;5;10;5;5;10;10;10;10;10;5;10;10;10;10;10;5;10;5;5;8;8;5;0;5;5;5;5;5;5;50;20;2;4;10;50;300;4;1;;27;1;0;3;;6;1;1;1;213;0
03/05/2020;1372;TURKEY;Turkish;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;0;0;100;3;6;0;0;0;5;3;0;0;0;0;3;10;10;10;2;2;8;6;7;8;2;5;10;10;6;10;8;7;9;8;10;5;2;8;6;6;2;7;8;7;7;6;3;0;3;8;2;7;4;8;70;80;4;14;10;25;3;7;2;;25;1;0;1;;7;1;1;1;213;0
03/05/2020;580;TURKEY;Turkish;9;9;8;8;8;9;8;9;9;9;10;10;10;10;10;70;30;0;8;8;;;;7;7;1;1;1;1;0;10;8;1;0;2;8;10;10;10;;10;10;7;7;8;8;8;8;8;9;1;1;9;8;7;1;7;4;2;9;9;9;9;9;9;9;10;10;10;30;;8;12;8;25;3;7;2;;41;3;2;3;;5;1;1;1;213;0
03/05/2020;2634;TURKEY;Turkish;9;8;9;9;9;9;10;10;10;10;8;9;9;9;9;70;15;15;5;6;8;8;5;9;9;8;8;5;8;9;9;9;9;5;3;9;9;10;10;7;5;9;9;9;8;6;7;9;9;7;8;3;10;5;4;4;5;5;6;9;9;2;0;7;5;1;5;6;9;50;30;5;13;7;50;3 dk;4;2;;55;3;2;5;;6;2;1;1;213;0
03/05/2020;747;TURKEY;Turkish;9;0;9;9;10;10;10;10;9;10;10;10;10;10;10;70;20;10;3;6;9;10;9;10;10;0;0;8;9;8;8;9;6;3;1;9;9;9;8;9;2;9;7;9;10;9;8;10;10;10;0;0;10;6;9;8;9;8;3;10;9;8;0;8;8;0;8;9;10;60;80;3;7;10;50;300;4;2;;22;1;0;4;;6;1;1;1;213;0
03/05/2020;1567;TURKEY;Turkish;10;0;10;10;10;10;10;10;10;8;10;10;10;10;10;75;0;25;7;3;10;10;10;10;10;10;7;9;3;6;10;4;10;2;1;10;10;10;7;7;7;8;0;10;10;10;8;10;4;6;7;2;10;8;4;6;10;8;0;10;10;8;0;8;9;0;8;8;10;50;50;6;14;8;25;300;7;1;;43;3;1;1;;8;1;1;1;213;0
03/05/2020;1617;TURKEY;Turkish;8;1;5;10;10;10;10;10;10;10;10;10;10;10;10;60;20;20;4;4;5;5;5;0;0;5;5;5;5;10;0;10;10;2;0;10;10;10;3;7;7;7;5;10;9;9;10;10;5;8;10;8;8;10;7;10;9;6;0;10;10;0;0;10;10;2;7;7;10;50;90;3;14;4;50;100;4;1;;29;3;1;3;;8;1;1;1;213;0
03/05/2020;1216;TURKEY;Turkish;10;6;10;10;8;10;10;10;0;9;8;8;8;10;10;60;10;30;2;4;5;7;0;8;10;0;0;0;0;0;0;10;10;0;8;6;6;8;6;1;3;3;3;6;6;5;4;8;9;5;4;2;8;8;4;8;7;6;0;8;7;4;1;5;5;0;5;5;5;50;50;5;4;7;50;300;16;1;;24;1;0;3;;7;2;1;2;213;0
03/05/2020;579;TURKEY;Turkish;9;0;8;9;10;10;10;10;10;10;10;10;10;10;10;100;0;0;8;3;9;10;10;10;10;0;0;0;0;0;9;9;10;8;7;10;10;10;10;3;0;10;7;9;10;9;10;10;10;9;0;9;9;7;9;7;10;3;5;10;10;8;2;7;9;0;8;7;10;70;90;5;7;10;25;3;4;2;;18;1;0;4;;6;2;1;1;213;0
03/05/2020;978;TURKEY;Turkish;7;7;4;4;6;7;7;7;6;6;6;6;8;6;7;55;40;5;8;6;7;6;6;10;10;6;4;6;0;6;6;6;0;6;0;6;7;3;6;6;5;6;7;7;7;7;7;2;6;6;6;6;6;4;4;2;3;7;7;6;5;6;7;6;6;6;6;6;6;30;60;6;3;7;60;600;4;1;;27;1;0;4;;8;1;1;1;213;0
03/05/2020;958;TURKEY;Turkish;10;0;10;10;10;5;5;10;10;10;10;10;10;10;10;20;40;40;2;5;7;8;10;8;9;10;3;10;8;5;2;7;7;0;4;8;8;8;9;7;10;7;3;7;7;9;6;10;8;9;0;4;10;7;8;4;8;8;10;9;9;5;1;7;7;2;7;5;7;30;50;5;1;9;125;3;4;1;;21;1;0;4;;6;2;1;1;213;0
03/05/2020;13188;TURKEY;Turkish;9;1;9;9;9;9;9;10;10;10;9;10;6;10;10;0;0;100;7;6;2;2;1;1;1;6;1;1;2;9;3;9;8;8;2;2;2;8;4;3;8;9;6;9;8;7;1;9;10;6;9;1;9;3;6;6;3;4;3;9;9;2;2;3;2;3;2;1;2;60;70;1;9;10;150;90000;4;2;;36;1;0;1;;4;2;1;2;213;0
03/05/2020;1269;TURKEY;Turkish;10;4;6;7;7;7;7;9;0;7;10;10;5;10;10;80;20;0;6;6;10;10;10;10;10;5;0;0;5;2;10;10;10;0;2;10;10;10;10;10;10;10;10;10;10;10;10;10;5;10;5;5;7;7;10;0;7;5;4;10;10;10;0;10;10;0;10;10;10;50;50;7;12;7;50;3;7;1;;25;1;0;4;;6;1;1;1;213;0
03/05/2020;541;TURKEY;Turkish;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;100;0;0;4;6;5;8;5;10;10;1;1;0;1;0;10;10;10;0;1;3;6;8;8;0;2;8;0;0;8;8;8;8;5;8;9;9;7;2;5;0;4;4;0;10;3;0;0;0;0;0;0;0;10;60;80;2;9;4;50;300;4;1;;25;2;0;4;;5;1;1;1;213;0
03/05/2020;1604;TURKEY;Turkish;9;0;8;10;10;10;10;10;10;10;10;10;10;10;10;60;30;10;5;4;5;5;5;0;0;5;5;5;5;5;10;10;10;0;5;7;8;8;5;5;8;8;5;10;7;7;7;7;5;7;10;0;8;9;7;9;10;5;3;10;10;0;0;7;8;4;5;5;10;30;80;2;14;5;50;3;4;1;;21;1;0;4;;6;1;1;2;213;0
03/05/2020;1705;TURKEY;Turkish;10;10;10;10;10;10;10;10;10;6;10;10;10;10;10;75;0;25;3;5;0;0;0;2;2;5;5;5;5;3;5;10;4;0;0;8;8;7;7;7;7;10;6;6;10;10;10;10;8;8;10;0;7;7;7;3;8;8;5;4;4;4;4;7;8;5;10;7;7;50;70;2;2;5;25;900;4;2;;41;3;2;6;Ev hanımı;6;2;1;1;213;0
03/05/2020;680;TURKEY;Turkish;8;9;8;9;9;8;9;3;6;8;9;8;8;8;7;40;60;0;7;7;8;9;8;8;8;5;7;7;5;5;8;5;5;8;3;6;6;7;6;5;5;6;7;8;8;6;7;7;7;3;3;3;7;6;7;7;5;0;4;6;6;6;5;5;6;5;6;4;3;70;60;7;10;8;100;350;5;2;;41;3;4;6;EV HANIMI ;4;1;1;1;213;0
03/05/2020;1659;TURKEY;Turkish;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;50;50;0;6;10;10;10;10;10;10;0;0;0;0;0;0;10;10;0;0;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;0;10;0;10;0;5;5;10;10;10;0;0;5;10;0;5;5;0;100;100;0;1;6;25;3;4;1;;35;1;0;6;;4;2;1;1;213;0
03/05/2020;1370;TURKEY;Turkish;10;2;9;10;10;10;9;10;10;9;9;9;10;9;9;50;10;40;1;6;0;0;0;0;0;2;0;1;1;10;9;9;9;0;0;9;9;9;9;9;9;9;9;10;7;9;9;9;8;9;9;1;10;10;2;8;9;8;0;9;10;9;0;9;9;1;9;10;10;100;80;0;16;9;50;300;4;1;;32;1;0;3;;1;2;1;1;213;0
03/05/2020;1204;TURKEY;Turkish;10;2;10;8;10;10;9;10;1;10;10;10;10;10;10;20;50;30;2;4;10;;;10;10;;5;;;3;10;10;9;2;2;10;10;10;10;7;10;10;7;9;10;10;10;10;10;10;0;3;10;9;8;4;10;8;0;10;10;8;0;7;9;0;8;6;10;20;10;;9;9;50;300;4;1;;23;1;0;4;;6;1;1;1;213;0
04/05/2020;648;TURKEY;Turkish;5;5;5;8;10;6;6;7;5;5;10;10;10;10;10;0;50;50;5;5;2;3;3;3;3;3;2;4;4;5;5;5;5;2;2;8;6;9;8;5;8;10;5;5;8;6;6;8;8;5;5;3;8;4;5;7;5;5;5;5;5;2;2;4;5;7;5;5;4;100;100;5;6;5;25;300;4;1;;46;3;2;2;;6;1;1;2;213;0
03/05/2020;4565;TURKEY;Turkish;7;2;8;9;10;8;8;9;7;8;10;10;10;10;10;60;25;15;7;7;2;5;4;0;6;6;6;6;6;6;10;10;9;1;2;6;6;6;7;8;7;7;9;10;8;9;10;10;9;9;2;2;10;8;10;2;8;7;9;10;9;6;0;8;8;4;6;6;5;20;50;3;16;9;25;3;7;1;;29;2;0;6;;6;1;1;2;213;0
03/05/2020;1982;TURKEY;Turkish;10;0;10;10;10;10;10;10;7;10;10;10;10;10;10;60;20;20;5;5;10;10;10;10;10;0;0;0;0;10;10;10;10;10;2;10;10;10;10;10;3;0;10;10;10;10;10;10;10;10;10;1;10;0;10;0;10;9;10;10;10;7;0;7;8;0;7;9;10;0;20;8;1;7;250;300;4;1;;44;3;2;1;;6;2;1;2;213;0
04/05/2020;781;TURKEY;Turkish;5;2;3;10;10;8;9;9;5;5;10;4;8;8;9;50;25;25;8;7;8;8;8;9;9;7;3;8;5;10;5;5;5;9;9;9;8;10;10;9;10;10;8;9;8;8;8;9;9;10;5;1;10;7;7;8;8;8;7;8;9;6;1;7;7;2;7;5;8;60;70;7;3;10;25;3;5;1;;20;1;0;1;;6;1;1;1;213;0
04/05/2020;726;TURKEY;Turkish;9;1;9;9;10;9;9;7;8;8;10;10;10;10;10;100;0;0;3;5;7;6;3;9;9;3;3;3;6;9;9;8;5;5;9;7;3;9;7;2;7;10;4;8;7;7;8;8;7;9;3;5;9;8;9;10;9;7;4;8;6;0;0;6;9;2;7;3;8;100;70;5;16;8;25;300;7;2;;21;1;0;4;;4;1;1;1;213;0
04/05/2020;1471;TURKEY;Turkish;8;2;8;8;10;8;8;8;5;5;10;10;10;10;10;50;30;20;6;10;7;7;8;10;5;5;5;5;5;0;0;3;0;0;0;5;8;10;10;1;7;10;7;10;10;10;10;10;8;8;4;6;10;5;5;3;7;8;8;10;10;5;0;5;5;2;1;1;1;50;50;5;16;7;25;3;7;1;;23;2;0;4;;8;1;1;2;213;0
03/05/2020;5584;TURKEY;Turkish;7;0;9;9;10;10;10;10;10;10;10;10;10;10;10;75;25;0;4;5;6;10;7;10;10;5;0;0;0;10;10;10;10;0;10;3;6;9;8;6;9;10;10;10;10;4;5;5;9;9;10;8;10;0;0;0;5;5;6;8;9;1;0;0;0;5;0;0;10;50;50;6;2;10;25;1;4;2;;51;3;2;1;;6;1;1;1;213;0
04/05/2020;2897;TURKEY;Turkish;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;70;20;10;0;7;10;10;10;10;10;0;0;0;0;0;10;7;0;0;0;5;5;10;10;10;0;10;10;10;10;10;10;10;10;10;0;0;10;0;10;0;10;10;10;10;10;7;0;8;9;10;8;10;10;100;100;4;2;7;50;300;2;2;;23;1;0;4;;6;1;1;2;213;0
04/05/2020;1209;TURKEY;Turkish;10;4;4;10;6;10;10;10;8;8;10;10;10;10;10;70;5;25;3;4;3;2;0;0;0;1;4;0;0;3;10;6;3;2;3;5;8;10;10;8;7;8;7;3;10;10;10;10;10;10;10;0;10;7;10;0;10;10;0;10;10;6;0;4;7;2;0;8;9;10;70;0;1;4;50;300;;2;;42;3;1;6;Ev hanımı ;7;1;1;1;213;0
