RecordDate,Duration_sec,Country,Language,physical_contact__1,physical_contact__2,physical_contact__3,physical_contact__4,physical_contact__5,physical_hygiene__1,physical_hygiene__2,physical_hygiene__3,physical_hygiene__4,physical_hygiene__5,policy_support__1,policy_support__2,policy_support__3,policy_support__4,policy_support__5,generosity__1,generosity__2,generosity__3,psych_wellbeing1,psych_wellbeing2,collective_narcis__1,collective_narcis__2,collective_narcis__3,national_identity__1,national_identity__2,Conspiracy_theories__1,Conspiracy_theories__2,Conspiracy_theories__3,Conspiracy_theories__4,open_mindedness__1,open_mindedness__2,open_mindedness__3,open_mindedness__4,open_mindedness__5,open_mindedness__6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging__1,social_belonging__2,social_belonging__3,social_belonging__4,trait_self.control__1,trait_self.control__2,trait_self.control__3,trait_self.control__4,Self.esteem,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,Moral_ID__1,Moral_ID__2,Moral_ID__3,Moral_ID__4,Moral_ID__5,Moral_ID__6,Moral_ID__7,Moral_ID__8,Moral_ID__9,Moral_ID__10,risk_perception__1,risk_perception__2,political_ideology,moral_circle,health_cond,CRT1,CRT2,CRT3,sex,sex_other,age,marit_status,marit_status_other,children,employ_status,employ_status_other,Ladder,urban,tested_positive,know_tested_positive,AttCheck_nobots,AttCheck2
29.04.2020 20:57:27,2323,CROATIA,HR,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,100,0,0,8,5,8,8,8,8,8,8,8,8,8,8,8,7,8,0,7,9,9,9,9,7,6,9,8,8,8,8,8,8,8,8,0,0,8,6,7,0,7,5,5,8,6,6,0,7,5,1,7,6,8,10,50,2,5,8,50,3,4,2,,58,3,,2,3,,7,2,1,1,213,0
29.04.2020 21:04:23,1047,CROATIA,HR,10,0,10,10,10,10,10,10,5,10,10,10,10,10,10,70,20,10,3,3,0,0,0,10,0,5,3,5,5,5,10,10,10,0,0,5,10,10,10,10,10,10,5,8,5,10,8,5,8,5,10,10,10,10,5,0,5,5,7,10,10,5,0,5,0,0,5,5,10,50,80,5,16,2,25,3,7,1,,58,1,,0,5,,6,1,1,1,213,0
29.04.2020 21:14:29,1034,CROATIA,HR,1,0,8,5,3,4,6,8,0,8,7,8,4,10,10,70,30,0,7,6,8,8,8,10,10,2,2,2,1,7,8,7,8,2,2,7,7,6,6,3,7,3,6,7,7,7,7,7,4,6,8,8,6,6,4,5,7,5,4,7,6,6,1,4,4,4,6,6,7,20,40,6,7,5,50,3,7,1,,49,1,,0,1,,7,2,1,1,213,0
29.04.2020 21:22:13,963,CROATIA,HR,10,2,10,10,10,9,10,10,8,10,0,0,0,0,0,50,25,25,5,4,10,10,10,10,10,8,8,8,8,5,10,10,10,10,5,10,8,10,10,10,10,10,9,8,7,7,7,7,8,8,3,0,8,8,5,0,8,8,5,10,10,10,0,10,0,0,10,8,10,0,10,7,16,8,50,1,4,1,,57,3,,3,5,,9,2,1,1,213,0
29.04.2020 21:26:06,1950,CROATIA,HR,4,6,5,6,5,8,9,10,9,10,5,5,5,5,8,50,40,10,7,5,5,5,5,10,10,8,6,8,8,5,7,6,6,5,6,6,5,5,6,5,5,5,7,8,8,8,8,8,6,7,5,1,8,5,6,2,5,6,1,6,5,4,7,6,6,6,5,5,8,20,30,5,10,5,50,3,4,1,,47,3,,2,1,,7,2,1,1,213,10
29.04.2020 21:32:13,1011,CROATIA,HR,8,9,10,10,10,10,10,10,8,10,10,10,8,10,10,50,50,0,5,5,0,0,0,10,0,10,10,10,10,2,10,10,10,0,0,5,10,10,10,10,10,10,8,10,8,8,5,8,8,8,8,2,8,0,0,0,5,5,2,10,10,5,0,8,5,0,8,8,10,10,10,3,16,8,50,3,4,2,,51,3,,1,2,,6,1,1,1,213,0
29.04.2020 21:36:32,849,CROATIA,HR,7,5,7,7,10,5,10,10,7,10,8,5,3,7,10,60,20,20,5,5,5,5,5,10,5,5,5,6,7,8,10,10,10,0,3,9,8,10,10,10,9,10,5,5,5,5,5,10,10,10,2,5,7,8,5,5,8,5,5,9,10,4,1,5,7,3,0,5,10,30,30,5,16,9,50,300,4,1,,38,1,,0,3,,6,1,1,1,213,0
29.04.2020 21:44:17,608,CROATIA,HR,2,10,10,5,NA,2,2,2,0,2,2,2,2,2,2,80,10,10,7,7,5,5,5,10,10,10,5,8,8,5,10,10,5,5,5,5,5,5,5,5,5,5,10,5,5,5,5,5,5,5,5,5,5,7,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,7,1,8,50,300,4,1,,41,3,,2,1,,6,2,1,1,213,10
29.04.2020 21:46:50,1206,CROATIA,HR,9,7,9,8,10,5,5,9,6,6,7,9,7,8,10,80,20,0,5,3,9,8,9,10,10,5,3,1,4,6,10,9,9,5,6,9,9,10,6,7,7,5,6,2,6,8,8,9,5,6,2,2,6,4,4,4,5,1,5,3,5,4,6,3,2,5,6,6,5,10,10,5,5,5,50,900,4,1,,52,3,,2,1,,10,2,1,1,213,0
29.04.2020 21:55:51,835,CROATIA,HR,10,1,10,1,10,7,10,9,6,10,10,10,10,10,10,80,20,0,4,5,5,5,5,10,8,9,6,9,9,8,10,10,10,6,5,8,6,8,9,8,7,8,6,6,6,5,6,8,6,8,8,2,7,7,6,0,5,5,7,7,8,2,3,8,3,7,3,5,3,10,20,5,1,3,125,3,8,1,,52,3,,5,5,,8,1,1,1,213,0
29.04.2020 22:04:25,994,CROATIA,HR,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,60,35,5,6,6,5,7,0,10,10,5,2,2,3,5,10,10,10,0,0,10,5,10,10,5,5,5,10,10,7,5,5,10,5,8,5,0,10,0,5,8,4,5,6,7,5,5,1,5,5,5,5,5,5,10,40,5,16,10,50,300,4,1,,31,3,,1,1,,3,1,1,1,213,0
29.04.2020 22:43:39,2110,CROATIA,HR,1,0,2,1,10,3,10,10,2,10,10,4,6,10,5,50,30,20,6,3,7,7,5,6,4,9,6,7,9,2,10,9,10,1,5,8,8,8,8,6,8,9,5,6,6,6,8,10,5,4,4,6,3,6,2,2,5,3,2,8,6,2,0,3,2,0,2,3,10,0,20,5,9,2,50,300,12,2,,37,3,,3,3,,8,2,1,1,213,0
29.04.2020 23:02:42,1109,CROATIA,HR,8,2,10,10,10,7,8,10,9,10,10,10,10,10,10,50,25,25,5,5,0,4,5,0,0,6,2,2,5,9,10,10,10,0,8,7,7,8,9,10,9,6,10,8,5,6,2,5,3,6,10,10,10,10,10,3,10,9,2,9,6,3,0,9,7,3,5,9,7,40,70,0,14,4,25,3,4,2,,18,1,,0,4,,7,2,1,1,213,0
29.04.2020 23:36:42,744,CROATIA,HR,10,1,10,10,10,8,8,10,10,10,10,10,10,10,10,20,50,30,5,5,5,5,5,10,3,10,10,10,8,10,10,10,10,0,5,10,8,10,8,5,5,5,10,10,10,10,10,10,8,10,10,0,10,10,5,5,10,5,7,8,5,5,5,10,5,5,6,5,5,0,10,0,16,10,50,900,16,2,,35,3,,4,6,,6,2,1,1,213,10
29.04.2020 23:39:50,1425,CROATIA,HR,5,0,10,8,8,10,10,10,10,10,7,10,8,10,10,50,30,20,5,8,5,5,5,10,8,8,0,4,5,6,10,8,9,0,4,10,5,10,9,8,7,10,8,5,4,5,4,6,10,6,6,2,1,7,8,9,5,5,5,9,6,7,1,4,5,4,0,6,10,50,50,6,12,8,50,3,4,2,,57,3,,3,1,,5,2,1,1,213,0
29.04.2020 23:57:49,1692,CROATIA,HR,10,1,9,9,9,7,5,9,9,10,7,4,3,10,4,50,50,0,6,3,9,10,9,10,9,10,10,9,10,7,10,8,10,10,4,10,9,7,10,5,8,10,5,2,8,8,4,9,3,8,5,8,8,9,8,5,6,8,7,8,7,6,1,6,7,3,9,5,10,10,20,9,3,2,25,1,NA,1,,NA,3,,1,5,,9,1,1,1,213,0
30.04.2020 00:40:23,1749,CROATIA,HR,10,1,10,10,10,9,10,10,8,10,9,9,5,9,10,0,50,50,10,8,5,5,5,10,10,5,5,7,5,5,10,10,10,0,0,9,10,10,9,5,5,10,10,10,9,9,9,9,9,10,0,5,8,3,5,0,5,5,5,9,10,5,0,2,9,0,5,5,10,50,50,4,16,10,50,3,8,2,,53,2,,2,1,,6,1,1,1,213,0
30.04.2020 02:18:59,2293,CROATIA,HR,10,8,10,10,10,10,8,8,5,8,10,5,5,8,7,50,50,0,9,8,0,5,4,10,7,0,0,0,2,2,10,7,7,0,0,10,10,10,10,10,10,10,6,6,10,5,5,10,5,6,8,3,6,2,1,5,1,1,10,0,0,2,1,1,0,10,1,0,0,0,0,5,10,7,50,900,7,1,,55,1,,0,3,,7,1,1,NA,213,0
30.04.2020 04:36:05,11870,CROATIA,HR,4,9,5,5,8,2,8,5,3,7,3,8,3,6,7,0,100,100,6,7,3,2,4,3,3,8,5,7,7,5,2,7,7,3,3,2,NA,3,5,2,2,3,7,5,5,5,5,5,7,7,3,2,8,4,3,5,5,2,3,5,5,5,4,5,2,5,5,5,5,20,20,1,6,8,50,3,4,1,,52,2,,1,1,,4,1,2,2,213,5
30.04.2020 06:57:51,1249,CROATIA,HR,10,0,10,10,10,10,10,10,9,10,10,10,10,10,10,64,18,18,5,4,8,7,5,10,10,8,5,5,5,5,9,9,9,0,1,10,9,10,9,10,8,10,10,1,9,9,9,10,8,8,9,2,8,7,1,1,1,2,0,5,8,5,1,7,5,6,7,5,5,30,50,9,9,9,50,300,4,2,,45,3,,3,3,,6,2,1,1,213,0
30.04.2020 07:13:21,1478,CROATIA,HR,5,3,5,NA,8,7,6,9,2,9,8,9,7,9,6,80,20,0,3,4,1,5,3,3,0,3,2,5,5,4,7,6,6,2,4,8,2,8,5,7,5,5,3,3,3,5,7,7,5,5,3,7,8,1,3,3,3,2,7,7,6,4,1,5,5,6,2,3,5,30,50,5,14,6,49,3,4,2,,23,1,,0,4,,8,1,1,1,213,0
30.04.2020 07:50:50,1184,CROATIA,HR,10,0,10,10,10,10,10,10,10,10,10,10,5,10,10,100,100,100,5,5,5,5,5,10,5,5,5,5,5,0,10,10,10,0,0,10,10,10,10,10,5,10,10,10,10,10,10,10,10,10,5,5,10,5,0,0,5,5,0,5,10,5,5,5,5,0,0,5,5,10,10,4,16,7,50,1,4,2,,27,2,,0,4,,7,1,1,1,213,10
30.04.2020 07:58:40,2561,CROATIA,HR,10,5,10,10,10,5,0,10,5,10,10,10,10,10,10,50,40,10,8,8,5,5,5,10,5,5,5,5,5,5,10,10,10,5,7,10,10,10,10,10,10,10,10,5,10,5,5,10,5,10,5,0,10,0,5,10,5,0,3,5,5,5,5,5,0,5,5,5,5,0,0,5,10,10,50,3,7,2,,59,3,,4,5,,6,1,1,1,213,0
30.04.2020 08:15:23,1060,CROATIA,HR,8,5,8,9,9,9,9,10,5,9,10,10,9,10,10,25,50,25,7,3,0,5,1,10,1,6,2,6,6,1,10,10,10,10,0,10,8,10,10,7,5,9,5,6,6,5,6,5,9,8,8,6,5,0,2,0,1,6,1,10,9,1,0,10,8,0,10,9,10,20,20,0,11,8,25,3,6,1,,52,3,,2,1,,7,1,1,1,213,0
30.04.2020 08:35:53,842,CROATIA,HR,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,50,40,10,1,3,9,9,9,10,9,10,6,5,7,9,10,9,10,0,6,10,10,10,10,4,5,10,5,6,10,10,10,10,8,10,9,0,1,0,0,0,1,10,1,7,10,0,0,10,0,10,10,10,10,50,50,5,16,1,50,300,8,1,,54,3,,2,5,,11,2,1,1,213,0
30.04.2020 08:38:48,946,CROATIA,HR,9,9,8,8,10,10,10,10,10,10,5,5,3,3,5,20,40,40,10,8,5,5,5,9,8,10,5,5,5,0,10,10,10,0,0,10,10,10,8,5,5,5,10,10,8,10,9,10,9,7,2,2,10,0,3,0,3,0,0,10,10,0,0,10,10,0,5,8,10,30,50,5,4,8,50,300,4,2,,29,2,,0,1,,5,2,1,1,213,0
30.04.2020 08:39:20,1488,CROATIA,HR,10,1,10,7,10,5,6,10,10,10,10,10,5,10,10,10,30,30,3,3,7,10,6,10,5,10,5,5,5,5,10,10,10,10,5,5,5,5,5,5,5,5,8,0,3,5,2,5,10,10,10,1,10,0,5,5,5,5,7,5,5,5,5,8,0,5,5,5,7,0,20,2,1,5,50,300,8,2,,28,1,,1,6,,6,1,1,1,213,10
30.04.2020 08:39:21,1556,CROATIA,HR,10,5,10,10,10,10,10,10,5,10,10,5,10,10,10,0,100,0,5,8,0,5,5,10,0,5,5,5,5,0,10,10,10,0,5,5,5,5,5,5,5,5,10,10,10,10,5,10,10,10,5,5,8,0,5,0,0,5,0,10,10,0,0,5,5,0,5,5,10,50,50,5,16,7,50,900,4,2,,36,3,,1,1,,3,1,1,1,213,0
30.04.2020 09:01:35,1146,CROATIA,HR,10,0,10,10,10,7,7,10,10,10,10,10,5,10,10,70,30,0,8,5,10,9,8,10,10,2,2,2,2,5,10,10,9,0,5,9,5,10,8,5,5,8,10,10,5,5,7,7,9,9,5,2,10,5,10,9,10,7,7,5,8,7,0,8,8,3,3,6,8,10,50,5,16,9,50,300,7,2,,56,2,,1,1,,7,2,1,1,213,0
30.04.2020 09:45:37,1252,CROATIA,HR,9,1,9,1,10,9,10,10,9,10,10,10,10,9,10,0,0,0,1,5,5,5,5,6,0,1,0,0,1,5,10,10,10,0,0,NA,NA,NA,NA,NA,NA,NA,7,9,6,6,6,5,8,9,0,0,7,1,5,1,5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,5,9,9,NA,NA,NA,2,,27,3,,1,6,,9,1,1,1,213,0
30.04.2020 10:03:57,2047,CROATIA,HR,10,3,10,5,8,8,8,10,8,10,10,7,3,10,10,80,0,20,2,5,5,5,10,10,7,10,5,10,8,3,10,8,7,2,2,5,8,10,10,10,10,10,4,7,8,9,10,10,5,7,5,2,8,1,2,2,2,5,8,10,9,5,0,8,8,0,8,5,10,50,50,6,6,3,25,3,4,2,,43,3,,3,1,,6,2,1,1,213,0
30.04.2020 10:08:22,744,CROATIA,HR,5,3,8,8,10,4,6,5,3,6,5,10,6,10,10,40,40,20,8,7,5,5,5,5,5,5,8,10,10,10,10,10,10,5,6,8,5,10,7,5,5,10,10,8,8,8,7,5,5,6,7,5,8,3,5,5,10,6,5,10,10,5,3,8,8,8,5,5,8,40,50,5,14,8,50,900,4,2,,37,3,,1,1,,6,1,1,1,213,10
30.04.2020 10:21:22,812,CROATIA,HR,5,5,5,5,10,10,10,10,10,10,5,5,5,10,10,0,50,50,5,5,0,5,5,10,5,10,10,10,10,5,5,5,5,5,5,10,5,5,10,5,5,5,5,5,5,5,5,5,5,8,0,0,5,5,0,0,5,0,10,5,5,5,0,5,0,5,5,5,5,10,50,5,16,10,50,900,32,2,,37,3,,4,3,,6,1,1,1,213,0
30.04.2020 10:31:10,1278,CROATIA,HR,10,1,10,10,10,10,10,10,10,10,8,9,8,10,10,60,35,5,5,6,10,10,10,10,10,9,10,8,7,6,9,10,9,1,7,7,8,10,7,7,7,6,5,5,8,7,9,8,7,7,6,3,9,4,7,2,8,5,6,10,10,5,0,5,10,0,7,9,10,50,80,10,1,4,50,300,4,1,,50,1,,2,1,,6,2,2,1,213,0
30.04.2020 11:34:28,2543,CROATIA,HR,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,0,90,10,10,5,5,5,5,10,5,0,0,0,0,0,10,0,10,0,0,10,10,10,10,10,10,10,10,5,5,5,5,5,10,10,5,0,10,NA,0,10,0,5,5,10,10,0,0,5,5,0,NA,0,10,0,10,NA,1,10,NA,NA,NA,2,,40,1,,0,2,,5,1,1,1,213,0
30.04.2020 11:35:00,1937,CROATIA,HR,10,0,8,9,10,10,10,10,4,10,10,10,9,10,10,80,10,10,5,5,4,2,5,10,6,5,5,6,5,4,10,10,10,0,0,10,9,10,9,6,7,10,7,8,6,7,7,7,5,6,1,5,7,0,0,5,0,2,1,7,9,5,0,8,6,2,0,1,7,10,10,5,15,5,50,900,4,2,,56,4,NA,11,1,,6,2,1,1,213,0
30.04.2020 11:42:00,1317,CROATIA,HR,8,5,10,10,10,10,7,10,6,5,10,10,4,5,10,0,100,0,8,7,5,5,5,10,7,9,0,5,5,4,10,8,10,0,0,10,8,10,10,9,10,10,7,6,8,8,9,9,9,9,2,0,6,0,7,0,10,3,0,7,7,7,0,7,10,0,5,7,4,10,10,5,16,8,25,3,4,2,,43,3,,3,1,,6,2,1,1,213,0
30.04.2020 12:25:35,1764,CROATIA,HR,5,1,10,10,10,9,10,10,5,10,8,9,5,9,10,40,30,30,9,8,3,5,5,10,5,5,0,0,3,5,10,7,9,5,3,8,8,7,10,8,8,10,8,5,8,8,6,5,9,4,7,5,9,0,0,1,1,1,1,9,8,5,0,8,0,5,0,1,5,50,40,5,16,9,25,300,4,2,,45,3,,2,1,,6,1,1,1,213,0
30.04.2020 13:06:00,1442,CROATIA,HR,10,2,10,9,10,4,8,10,5,10,5,8,7,7,9,90,0,10,5,5,2,2,2,8,2,5,2,2,2,2,8,8,8,1,2,4,1,8,6,6,4,6,6,8,6,6,8,7,6,4,7,7,6,3,2,1,5,3,1,8,8,5,2,5,6,3,4,6,7,10,30,5,3,10,25,3,7,2,,20,2,,0,4,,5,1,1,1,213,0
30.04.2020 13:06:19,1138,CROATIA,HR,7,6,10,10,6,9,10,10,8,6,3,0,0,0,4,50,50,0,4,6,7,5,10,9,6,10,10,10,10,5,10,10,10,0,0,10,10,7,5,6,4,10,9,8,0,2,5,7,0,5,5,4,3,1,0,0,0,0,0,8,8,0,10,0,0,0,3,0,8,0,10,5,9,7,50,300,4,1,,35,3,,2,3,,6,1,1,1,213,0
30.04.2020 13:08:11,882,CROATIA,HR,10,5,5,10,10,10,10,10,9,10,10,10,4,10,10,100,0,0,1,1,0,0,0,10,0,7,10,10,9,0,10,10,10,0,0,10,10,10,10,5,10,10,0,0,10,8,9,9,5,10,10,10,5,10,10,10,0,8,10,5,0,0,5,0,10,5,0,10,10,0,0,7,1,5,50,3,2,1,,32,2,,0,3,,11,1,1,1,213,0
30.04.2020 13:10:55,938,CROATIA,HR,7,6,10,9,9,6,8,8,6,7,10,10,10,10,10,70,20,10,6,5,2,3,2,3,2,5,5,7,6,5,9,8,9,1,5,9,7,7,7,8,5,8,6,5,7,6,7,7,7,6,6,5,7,2,2,4,5,2,5,6,5,3,3,2,4,6,5,6,6,40,50,2,4,8,50,300,4,2,,34,1,,1,6,,8,1,1,1,213,0
30.04.2020 13:11:31,986,CROATIA,HR,10,3,10,10,10,10,10,10,5,10,10,10,10,10,10,100,0,0,5,5,0,5,5,5,0,5,5,5,5,5,10,10,10,0,0,5,5,10,5,5,5,5,5,5,5,6,5,6,7,5,7,3,5,5,3,0,3,5,0,10,10,0,0,0,5,0,0,0,5,10,10,2,4,3,50,3,7,2,,36,3,,1,1,,7,1,1,1,213,10
30.04.2020 13:14:51,997,CROATIA,HR,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,50,25,25,10,7,5,10,5,10,5,5,5,5,5,10,10,10,10,0,0,5,5,10,10,10,5,0,10,10,5,5,5,5,10,10,5,0,5,0,5,0,10,9,0,10,10,10,5,10,5,5,5,5,10,0,20,5,16,10,50,600,64,2,,22,2,,0,3,,1,1,1,1,213,10
30.04.2020 13:18:21,1122,CROATIA,HR,8,6,9,9,5,10,10,10,7,9,8,8,0,10,1,30,0,70,5,5,0,5,0,0,5,5,5,8,5,0,10,10,10,0,0,3,1,7,7,10,8,10,8,4,7,7,6,3,1,7,2,8,9,0,0,0,5,5,0,7,8,0,1,5,2,1,0,0,6,0,10,1,6,1,25,900,2,1,,59,4,divorced,2,1,,8,1,1,1,213,0
30.04.2020 13:23:32,1128,CROATIA,HR,10,0,10,7,10,8,7,10,0,2,10,10,10,10,10,0,75,25,8,6,5,6,5,10,9,3,2,2,7,8,10,10,10,0,5,8,9,10,8,8,10,10,5,6,6,3,7,5,7,6,6,5,4,6,7,5,4,3,5,9,8,7,0,5,2,1,6,8,9,50,70,5,3,9,25,300,4,2,,21,1,,0,1,,6,2,1,1,213,0
30.04.2020 13:24:50,763,CROATIA,HR,5,5,10,0,10,10,10,10,5,10,10,10,0,5,10,50,50,0,5,7,0,0,0,10,0,0,8,5,5,0,10,10,10,0,0,5,5,10,5,5,10,10,7,7,7,10,10,10,5,7,7,5,10,0,0,2,5,8,3,5,7,3,5,5,5,5,8,7,7,50,50,2,16,8,50,300,4,2,,37,3,,1,1,,5,1,1,1,213,0
30.04.2020 13:29:26,729,CROATIA,HR,10,3,10,7,10,10,10,10,2,10,10,10,4,2,2,50,30,20,5,3,5,5,7,10,5,10,9,10,10,6,10,10,9,0,0,10,8,10,8,0,5,9,9,5,7,7,7,8,5,10,4,0,5,0,5,0,5,0,0,10,10,10,0,2,2,0,2,1,10,10,30,5,1,9,50,300,4,2,,26,3,,2,6,,6,2,1,1,213,0
30.04.2020 13:31:11,1758,CROATIA,HR,5,2,10,9,10,0,1,10,1,10,5,5,2,5,5,70,15,15,9,7,4,1,0,9,0,5,5,5,5,10,10,10,10,0,1,5,5,9,9,5,5,9,10,9,10,5,9,10,5,9,6,4,7,0,5,1,5,5,5,10,10,0,0,10,10,0,5,8,10,0,10,5,16,9,25,900,4,2,,30,3,,1,3,,6,1,1,1,213,0
30.04.2020 13:42:37,1355,CROATIA,HR,10,0,10,10,10,10,10,10,10,10,10,5,5,5,8,50,40,10,8,5,7,9,8,NA,10,10,5,8,7,10,10,10,10,0,0,10,9,9,9,9,9,10,6,5,9,9,10,10,9,1,5,0,8,2,5,1,5,9,0,10,9,6,0,10,8,0,9,9,10,10,20,5,1,5,50,900,4,2,,33,3,,2,3,,6,2,1,1,213,0
30.04.2020 13:56:35,3275,CROATIA,HR,10,0,10,10,10,10,10,10,10,10,10,10,5,10,10,0,50,50,5,5,10,10,10,10,5,10,5,5,5,10,10,10,10,0,5,10,5,10,5,5,10,10,5,8,5,7,10,10,5,10,5,0,7,5,4,0,3,5,5,5,10,5,0,5,5,5,5,4,10,50,50,3,14,3,NA,NA,NA,2,,55,3,,3,2,,8,2,1,1,213,0
30.04.2020 14:04:35,744,CROATIA,HR,10,5,10,10,10,10,10,10,0,10,10,0,0,10,0,40,40,20,5,6,5,10,5,10,10,10,5,10,10,5,10,10,10,0,5,6,10,10,10,10,10,10,10,10,10,10,5,8,6,7,4,5,7,0,0,0,5,0,0,5,5,5,5,10,10,5,5,5,5,20,30,5,16,5,50,300,4,1,,24,1,,0,4,,8,2,1,1,213,0
30.04.2020 14:06:42,1285,CROATIA,HR,10,5,10,5,8,5,5,10,0,10,10,10,10,10,10,0,50,50,2,2,5,5,5,10,5,10,10,10,10,10,10,10,10,0,0,10,5,5,7,5,10,10,5,3,7,9,10,10,10,5,10,7,5,0,0,0,5,5,5,10,10,5,0,0,0,0,0,10,5,80,80,5,16,5,50,300,4,2,,32,3,,2,1,,5,1,1,2,213,0
30.04.2020 14:07:07,1812,CROATIA,HR,9,0,9,9,10,8,10,5,1,10,10,10,8,9,10,60,30,10,5,5,5,5,4,10,8,5,6,6,7,9,10,10,10,0,0,10,9,10,8,5,5,9,8,10,7,5,5,4,5,6,6,1,5,8,0,0,8,1,0,10,9,5,0,4,8,8,3,4,10,50,50,8,5,7,50,300,16,2,,33,3,,2,3,,10,2,1,1,213,0
30.04.2020 14:08:50,1096,CROATIA,HR,10,3,8,10,10,1,1,10,6,7,10,10,10,8,10,50,50,0,6,8,3,1,7,9,2,5,5,5,5,6,10,9,8,0,1,9,9,8,10,5,3,10,3,2,7,6,4,9,2,1,9,5,1,7,7,7,3,2,1,2,7,1,1,2,2,2,2,2,9,20,40,2,5,8,50,100,7,1,,38,1,,0,1,,8,1,1,1,213,0
30.04.2020 14:15:27,3538,CROATIA,HR,10,0,10,10,10,10,5,10,5,10,0,5,5,0,5,33,34,33,10,7,5,5,5,10,5,10,5,5,5,10,10,10,10,0,0,5,5,10,5,5,5,5,10,10,5,10,5,10,7,10,5,0,5,0,0,0,5,5,0,10,10,5,0,10,5,0,0,5,5,50,50,5,4,10,125,3,7,1,,28,3,,0,1,,5,2,1,1,213,0
30.04.2020 14:15:58,704,CROATIA,HR,10,10,10,10,10,10,10,10,5,10,10,10,10,5,10,40,20,10,5,5,10,5,5,5,5,0,0,0,0,5,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,10,10,0,10,5,5,0,10,10,0,10,10,10,10,5,10,10,10,10,10,20,90,5,16,10,100,300,4,2,,38,3,,2,1,,5,1,1,1,213,10
30.04.2020 14:16:14,967,CROATIA,HR,10,8,9,5,9,4,4,10,4,10,10,10,5,10,10,50,30,20,3,5,0,0,2,1,1,10,5,7,10,5,10,0,10,5,5,10,10,10,7,0,6,0,0,0,5,5,5,5,10,5,10,0,2,NA,1,1,1,0,8,10,8,NA,10,5,0,8,5,5,8,10,70,5,1,3,50,30,8,2,,33,3,,2,6,,11,1,1,1,213,10
30.04.2020 14:19:25,1054,CROATIA,HR,10,0,10,10,10,8,10,10,10,10,7,5,5,10,10,50,30,20,2,2,5,5,5,10,7,5,0,0,2,0,10,10,10,0,0,10,5,10,5,5,8,8,7,7,10,10,10,10,8,10,2,0,10,5,5,0,9,7,0,10,10,8,0,8,5,0,8,8,10,50,60,5,16,10,50,3,4,2,,26,3,,2,6,,6,1,1,1,213,0
30.04.2020 14:45:09,685,CROATIA,HR,10,2,10,8,8,5,10,10,5,8,10,10,5,10,5,50,25,25,10,5,5,5,5,5,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,5,2,5,7,5,5,5,5,0,5,7,0,5,5,5,5,0,40,2,4,7,50,300,4,1,,18,1,,0,6,,6,1,1,1,213,0
30.04.2020 14:48:53,634,CROATIA,HR,5,10,8,2,10,8,10,10,6,10,8,0,0,10,10,80,20,0,0,2,0,8,10,10,10,10,10,10,10,8,10,10,10,0,2,5,5,5,5,5,5,5,8,8,9,9,9,9,3,8,5,5,10,1,0,0,6,0,0,10,9,5,0,5,8,4,0,0,9,50,50,5,4,8,5,600,4,2,,21,2,,0,3,,4,1,1,1,213,0
30.04.2020 14:51:44,801,CROATIA,HR,10,2,10,10,10,10,8,10,6,10,10,10,10,10,10,50,25,25,8,8,5,5,5,9,5,8,7,7,7,9,10,10,10,0,5,10,10,9,9,8,10,9,10,10,10,10,10,10,5,10,5,2,9,9,6,1,5,6,0,10,9,7,0,8,7,1,10,7,9,10,10,3,16,10,50,300,4,2,,32,3,,2,1,,6,1,1,2,213,0
30.04.2020 15:02:03,681,CROATIA,HR,10,3,10,10,8,10,10,10,10,10,10,5,10,10,10,20,40,40,5,5,5,5,5,10,10,10,5,5,10,10,10,10,10,0,0,10,10,10,10,0,5,10,10,10,10,10,10,10,10,10,10,5,10,0,0,0,0,0,0,10,10,5,0,5,5,0,10,10,10,0,30,5,16,5,50,100,4,1,,26,2,,0,3,,8,1,1,1,213,0
30.04.2020 15:02:04,1335,CROATIA,HR,6,7,10,4,9,10,10,10,7,10,10,10,0,9,9,90,10,0,8,7,5,5,0,10,6,0,0,0,0,3,10,10,10,0,0,6,6,8,6,4,6,7,8,8,9,9,8,10,3,6,9,7,8,5,5,6,7,5,3,8,5,6,0,5,6,3,6,6,4,10,10,4,11,8,25,3,3,1,,22,1,,0,4,,4,1,1,1,213,0
