RecordDate,Duration_sec,Country,Language,physical_contact__1,physical_contact__2,physical_contact__3,physical_contact__4,physical_contact__5,physical_hygiene__1,physical_hygiene__2,physical_hygiene__3,physical_hygiene__4,physical_hygiene__5,policy_support__1,policy_support__2,policy_support__3,policy_support__4,policy_support__5,generosity__1,generosity__2,generosity__3,psych_wellbeing1,psych_wellbeing2,collective_narcis__1,collective_narcis__2,collective_narcis__3,national_identity__1,national_identity__2,Conspiracy_theories__1,Conspiracy_theories__2,Conspiracy_theories__3,Conspiracy_theories__4,open_mindedness__1,open_mindedness__2,open_mindedness__3,open_mindedness__4,open_mindedness__5,open_mindedness__6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging__1,social_belonging__2,social_belonging__3,social_belonging__4,trait_self.control__1,trait_self.control__2,trait_self.control__3,trait_self.control__4,Self.esteem,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,Moral_ID__1,Moral_ID__2,Moral_ID__3,Moral_ID__4,Moral_ID__5,Moral_ID__6,Moral_ID__7,Moral_ID__8,Moral_ID__9,Moral_ID__10,risk_perception__1,risk_perception__2,political_ideology,moral_circle,health_cond,CRT1,CRT2,CRT3,sex,sex_other,age,marit_status,children,employ_status,employ_status_other,Ladder,urban,tested_positive,know_tested_positive,AttCheck_nobots,AttCheck2
02/05/2020 6:05,1973,AUSTRALIA,EN,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,100,0,0,3,3,10,10,10,10,10,10,10,0,0,5,10,10,10,0,5,10,10,10,10,10,10,2,5,2,8,8,8,10,3,7,5,7,5,5,0,8,2,0,0,5,5,0,5,5,5,5,0,0,5,70,70,5,16,3,50,900,4,1,,65,3,2,1,,6,2,1,2,213,0
02/05/2020 6:06,1873,AUSTRALIA,EN,10,0,8,10,10,10,10,10,1,10,8,10,10,10,10,70,20,10,9,8,5,9,5,10,10,1,1,1,1,1,9,9,9,1,1,9,9,9,8,8,8,1,9,9,9,8,8,10,1,8,8,2,5,0,1,0,2,0,0,10,9,9,0,9,9,0,9,9,10,10,10,5,1,8,25 cents,3 minutes,,2,,42,3,2,2,,6,1,1,1,213,0
02/05/2020 6:06,485,AUSTRALIA,EN,10,1,8,10,10,8,8,8,8,8,5,5,5,5,5,5,90,5,4,4,10,10,10,8,5,5,5,5,5,7,3,7,8,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,9,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,4,60,60,5,10,4,50,300,4,1,,21,1,0,1,,4,1,1,2,213,6
02/05/2020 6:07,2487,AUSTRALIA,EN,10,0,10,10,10,10,10,10,8,10,8,10,1,10,10,10,90,0,5,8,5,6,7,10,10,0,0,0,0,1,10,10,10,0,0,8,6,9,9,3,4,10,8,8,9,9,9,9,8,8,5,5,7,2,0,1,5,0,0,10,8,5,1,6,,4,1,5,10,50,50,7,5,5,140,3,4,2,,65,3,2,5,,6,1,1,2,213,0
02/05/2020 6:07,1541,AUSTRALIA,EN,9,2,10,9,10,10,10,10,8,10,8,9,8,10,10,33,50,17,8,8,0,1,0,10,8,2,1,0,1,2,10,10,10,0,1,7,7,8,8,7,7,7,10,9,8,8,8,9,6,9,7,5,7,6,7,1,5,4,0,10,10,7,0,8,7,0,9,7,10,10,30,2,14,8,50,3 minutes,4,2,,22,1,0,6,"Full time student, employed part time",5,2,1,1,213,0
02/05/2020 6:07,1895,AUSTRALIA,EN,0,4,10,10,10,10,10,10,7,10,0,9,1,9,9,0,50,50,10,10,0,10,1,10,10,5,4,1,0,2,10,10,10,0,10,10,9,6,10,9,10,10,10,10,10,10,10,10,10,10,7,0,7,0,0,0,3,0,0,10,10,10,0,10,10,0,10,10,10,0,0,5,16,10,50,one minute,4 hours,2,,45,3,3,1,,5,1,1,1,213,0
02/05/2020 6:08,2157,AUSTRALIA,EN,9,1,8,4,10,10,10,10,4,10,7,10,1,2,8,100,0,0,6,7,6,10,6,10,10,0,0,0,0,4,10,10,7,0,1,8,4,7,7,9,4,3,9,9,10,10,10,10,4,8,8,8,8,2,2,3,5,3,3,10,10,4,0,8,6,0,8,8,10,90,90,6,4,9,25,1,3,2,,48,2,3,1,,6,2,1,1,213,0
02/05/2020 6:08,786,AUSTRALIA,EN,10,1,10,10,10,10,10,8,5,8,10,10,10,10,10,0,100,0,7,6,3,9,1,9,7,5,4,0,4,2,10,8,10,1,0,8,5,9,9,8,8,9,8,8,5,8,5,8,5,7,8,6,3,7,4,2,3,0,0,8,9,5,0,7,5,2,5,5,10,40,40,7,16,5,50,3 minutes ,7,2,,61,3,3,2,,7,1,1,1,213,7
02/05/2020 6:09,702,AUSTRALIA,EN,7,8,4,7,10,7,8,8,8,7,4,6,6,7,6,93,5,2,2,3,5,7,6,5,6,7,1,0,1,6,1,6,7,4,4,6,6,8,8,7,7,6,3,4,3,5,4,6,8,9,6,6,6,3,7,7,6,5,4,8,5,3,1,4,3,4,5,6,6,40,20,7,3,8,25,3 minutes,7,1,,23,1,0,3,,4,1,1,2,213,0
02/05/2020 6:09,1930,AUSTRALIA,EN,10,0,10,10,10,6,7,8,2,8,10,10,0,10,10,100,0,0,7,7,0,3,0,10,4,2,2,0,0,1,10,10,10,0,0,5,5,5,5,5,5,5,7,8,5,5,7,8,5,7,7,4,7,5,5,5,2,5,1,10,10,0,0,5,8,1,0,6,8,60,60,2,16,6,50,3,7,1,,64,3,2,5,,4,1,1,1,213,0
02/05/2020 6:10,1690,AUSTRALIA,EN,10,0,8,10,10,10,10,10,10,10,10,10,8,10,10,50,25,25,7,10,9,9,7,10,10,10,9,10,1,8,10,10,10,7,2,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,0,10,9,9,0,10,1,0,10,10,8,0,10,10,0,9,10,10,10,10,9,10,9,25 cents,3 minutes ,7,2,,23,2,0,1,,1,1,1,1,213,10
02/05/2020 6:11,454,AUSTRALIA,EN,8,7,7,7,7,9,8,8,8,8,7,8,7,8,8,70,20,10,7,7,8,8,7,8,7,7,10,7,7,7,4,6,6,7,7,8,7,7,10,7,7,6,8,8,9,7,7,7,8,7,10,2,7,6,3,7,8,7,3,8,7,4,8,6,2,8,7,4,,70,80,,12,,50,100,5,1,,18,1,0,2,,3,1,1,2,213,
02/05/2020 6:12,1049,AUSTRALIA,EN,9,7,4,7,9,8,4,7,6,8,9,7,8,8,3,60,10,30,10,8,8,6,7,7,8,4,7,3,9,9,7,6,4,7,9,6,8,9,8,6,9,7,8,6,8,3,6,9,8,7,3,4,8,3,8,4,10,7,8,8,7,6,9,7,4,7,2,8,7,10,40,9,1,9,100,200,7,1,,31,3,2,1,,1,1,1,2,213,9
02/05/2020 6:12,2089,AUSTRALIA,EN,7,0,9,10,10,10,10,7,5,8,8,8,7,8,8,50,50,0,7,7,5,5,5,10,9,5,0,0,0,7,9,8,8,0,0,7,7,5,7,7,7,5,7,7,8,8,8,7,8,8,3,2,7,7,7,7,7,3,2,9,8,5,0,3,0,0,2,5,5,0,20,2,5,8,125,30,2,1,,51,2,1,6,Full time carer ,7,2,1,1,213,0
02/05/2020 6:14,458,AUSTRALIA,EN,9,8,9,8,10,7,9,7,10,9,10,8,10,9,10,20,30,50,8,9,10,9,9,7,9,9,10,8,10,8,9,8,10,9,8,8,2,8,7,3,8,7,10,10,10,9,7,10,8,8,9,9,8,7,7,5,9,6,7,9,10,8,7,3,3,9,10,7,10,90,80,8,7,7,250,300,89,1,,23,1,0,4,,5,1,2,1,213,8
02/05/2020 6:14,397,AUSTRALIA,EN,8,7,8,8,7,8,7,8,6,8,8,9,8,8,8,20,40,40,8,8,8,10,7,8,8,8,7,8,8,8,7,7,8,7,8,7,8,8,8,8,6,8,7,8,8,8,8,8,7,7,7,2,7,7,7,8,8,8,8,8,8,8,8,7,9,9,8,7,8,80,80,9,10,8,50,3min,16,1,,31,1,0,1,,3,1,1,1,213,8
02/05/2020 6:15,598,AUSTRALIA,EN,10,0,10,8,10,0,0,0,0,0,8,0,0,0,0,100,0,0,5,5,8,6,6,10,5,7,9,4,3,7,5,6,7,3,7,7,5,9,6,2,5,9,3,2,2,2,2,3,6,7,7,6,9,2,2,5,2,1,5,8,7,5,2,6,7,3,1,6,7,10,20,9,10,5,50,300,4,2,,38,1,3,1,,8,1,1,1,213,0
02/05/2020 6:15,553,AUSTRALIA,EN,7,8,8,8,8,7,7,7,7,7,7,8,8,7,7,20,20,60,8,8,7,7,8,7,7,8,8,8,8,8,7,8,7,7,8,8,8,8,7,8,7,7,8,8,8,7,8,8,7,7,7,7,7,8,7,8,7,7,7,8,8,8,8,,8,8,7,7,7,70,80,8,14,8,good,good,goodo,2,,37,3,0,1,,6,3,2,,213,8
02/05/2020 6:16,2041,AUSTRALIA,EN,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,100,0,5,6,5,7,5,10,10,8,2,0,2,5,10,10,10,0,0,10,10,10,10,10,10,10,5,5,8,8,8,10,6,9,5,0,7,0,0,0,5,0,0,10,10,0,0,7,7,0,0,5,5,10,10,5,14,7,15 cents,3 minutes,2 hours,2,,63,3,4,2,,5,1,1,1,213,0
02/05/2020 6:16,1615,AUSTRALIA,EN,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,50,40,10,7,8,10,10,0,10,8,0,0,0,5,5,10,10,10,0,0,10,10,10,10,10,10,10,8,7,9,9,9,9,9,9,5,2,7,0,8,0,8,0,0,8,8,8,0,7,5,0,5,8,8,50,20,5,10,8,50,300,4,2,,37,3,1,2,,4,1,1,1,213,0
02/05/2020 6:17,2567,AUSTRALIA,EN,10,0,10,10,10,10,10,10,9,10,10,10,10,10,10,0,100,0,9,7,5,5,5,10,10,0,0,0,0,2,10,10,10,1,1,5,5,8,8,7,5,3,10,9,9,10,10,9,7,10,3,2,10,6,7,5,5,5,5,9,8,5,1,5,5,3,5,8,8,20,20,3,16,8,50,900,4,2,,59,3,1,1,,3,1,1,1,213,0
02/05/2020 6:18,477,AUSTRALIA,EN,7,2,9,1,7,10,10,3,3,8,2,7,4,9,2,50,10,40,10,7,5,9,3,8,6,0,7,0,7,3,8,4,6,5,1,2,7,6,4,10,1,6,2,7,10,3,8,5,4,7,1,9,10,8,6,2,6,6,3,8,2,4,10,1,7,4,5,9,1,10,70,3,9,8,50,5 hours,3 hours,1,,19,1,0,2,,3,1,1,1,213,0
