RecordDate,Duration_sec,Country,Language,physical_contact__1,physical_contact__2,physical_contact__3,physical_contact__4,physical_contact__5,physical_hygiene__1,physical_hygiene__2,physical_hygiene__3,physical_hygiene__4,physical_hygiene__5,policy_support__1,policy_support__2,policy_support__3,policy_support__4,policy_support__5,generosity__1,generosity__2,generosity__3,psych_wellbeing1,psych_wellbeing2,collective_narcis__1,collective_narcis__2,collective_narcis__3,national_identity__1,national_identity__2,Conspiracy_theories__1,Conspiracy_theories__2,Conspiracy_theories__3,Conspiracy_theories__4,open_mindedness__1,open_mindedness__2,open_mindedness__3,open_mindedness__4,open_mindedness__5,open_mindedness__6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging__1,social_belonging__2,social_belonging__3,social_belonging__4,trait_self.control__1,trait_self.control__2,trait_self.control__3,trait_self.control__4,Self.esteem,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,Moral_ID__1,Moral_ID__2,Moral_ID__3,Moral_ID__4,Moral_ID__5,Moral_ID__6,Moral_ID__7,Moral_ID__8,Moral_ID__9,Moral_ID__10,risk_perception__1,risk_perception__2,political_ideology,political_ideology,moral_circle,health_cond,CRT1,CRT2,CRT3,sex,sex_other,age,marit_status,children,employ_status,employ_status_other,Ladder,urban,tested_positive,know_tested_positive,AttCheck_nobots,AttCheck2, 
05/18/2020 03:50:43 AM,1856,Taiwan ,ZH,9,5,8,8,10,5,5,5,5,10,6,4,4,6,9,0,0,100,7,6,9,9,5,9,10,5,2,1,1,1,10,10,9,1,1,7,9,9,9,2,10,9,5,5,7,7,8,7,8,7,8,9,7,5,4,5,5,7,5,9,8,4,3,6,7,7,6,7,8,80,90,3,11,5,1,25,3,7,1,,32,1,0,1,,7,,1,1,213,,
05/18/2020 03:50:51 AM,1268,Taiwan ,ZH,9,8,9,7,8,7,9,7,6,7,5,4,2,1,9,50,40,10,5,7,5,5,5,10,8,9,8,3,2,2,9,10,9,1,5,5,5,7,5,5,5,5,8,8,7,7,7,7,9,7,7,6,5,2,2,5,3,2,5,6,8,4,5,3,2,2,2,3,3,0,51,5,7,9,3,50,3,4,1,,37,3,1,1,,5,,1,1,213,,
05/18/2020 03:53:05 PM,1171,Taiwan ,ZH,7,5,8,7,10,10,10,10,7,10,10,10,5,7,8,20,40,40,8,7,7,7,5,8,8,0,0,0,0,7,10,10,10,0,5,5,5,10,10,10,10,10,7,8,6,6,6,7,10,10,0,2,6,1,5,5,7,7,1,10,10,5,0,7,7,0,5,0,7,48,51,5,9,9,3,25,3,4,2,,57,3,1,5,,5,,1,1,213,,
05/18/2020 03:54:10 PM,1223,Taiwan ,ZH,5,5,5,10,10,7,10,10,5,10,5,5,5,5,10,60,20,20,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,2,2,5,2,5,6,5,5,5,5,10,10,1,7,5,5,5,5,5,5,5,5,5,1,5,5,5,10,2,2,2,4,50,5,1,5,1,250,300,16,2,,59,1,1,2,,6,,1,1,213,,
05/18/2020 03:58:31 AM,2287,Taiwan ,ZH,7,3,10,10,10,10,10,7,5,10,5,5,0,10,10,80,10,10,0,1,1,1,1,10,5,10,10,10,10,1,10,7,10,1,1,10,10,10,10,10,10,10,5,6,5,6,5,3,5,2,3,9,1,1,1,10,8,7,1,7,7,9,2,9,10,1,2,10,5,21,32,5,8,5,3,125,100,2,2,,51,3,1,1,,10,,1,1,213,,
05/18/2020 03:59:41 AM,1257,Taiwan ,ZH,10,0,5,10,10,10,10,10,10,10,3,3,3,10,10,50,25,25,3,4,10,10,10,10,10,10,10,2,2,5,10,10,10,2,10,10,10,10,10,10,10,10,5,7,0,2,3,10,10,10,10,1,2,5,10,10,10,10,10,10,10,10,10,10,10,3,10,8,10,30,74,5,5,6,3,25,300,3,1,,40,3,1,1,,2,,1,1,213,,
05/18/2020 04:10:12 AM,1632,Taiwan ,ZH,7,2,2,6,10,10,10,6,4,5,0,10,0,8,5,30,40,30,6,7,3,10,5,10,10,5,5,5,5,3,10,10,10,0,0,8,8,8,8,5,8,8,8,8,9,9,9,9,10,10,7,4,0,1,3,5,4,5,2,7,6,3,0,2,3,4,6,0,3,20,45,5,11,7,1,25,3,4,2,,22,1,0,1,,6,,1,1,213,,
05/18/2020 04:15:41 PM,2187,Taiwan ,ZH,5,0,10,5,10,10,10,8,5,10,0,5,7,10,10,20,70,10,5,5,0,5,7,10,7,0,0,0,0,0,10,10,10,0,0,6,6,7,7,5,5,7,7,5,6,6,7,5,5,4,7,5,0,5,0,7,5,0,6,10,10,0,0,8,5,0,5,0,10,40,60,8,11,5,1,25,3,7,2,,52,1,0,3,,6,,1,1,213,,
05/18/2020 04:17:07 PM,1445,Taiwan ,ZH,9,5,6,5,10,9,9,10,6,10,5,9,5,9,10,50,40,10,7,7,7,8,5,10,10,10,10,10,10,5,9,9,9,2,0,7,7,7,6,5,7,6,8,8,7,8,8,6,8,7,1,4,0,5,6,5,6,7,3,7,7,6,0,1,1,5,5,5,5,52,51,5,12,5,3,25,3,2,2,,56,3,1,2,,6,,1,1,213,,
05/18/2020 04:17:29 AM,868,Taiwan ,ZH,5,1,5,6,10,7,7,7,5,9,5,9,4,9,10,10,60,30,7,6,5,7,5,8,6,5,3,1,1,1,10,10,9,0,0,6,5,7,8,5,7,6,5,7,7,7,6,8,6,8,5,2,5,3,5,5,5,7,5,9,8,5,0,6,5,1,6,6,7,34,39,5,9,7,3,125,3,4,1,,61,3,2,1,,4,,1,1,213,,
05/18/2020 04:18:32 AM,1017,Taiwan ,ZH,10,0,10,10,10,10,10,10,10,10,8,9,7,9,9,90,5,5,8,5,6,5,5,10,10,10,6,6,5,1,1,8,9,4,1,6,7,7,7,6,6,7,6,7,7,7,6,8,7,6,6,7,6,6,7,1,5,4,5,6,7,7,5,6,7,5,6,7,7,51,43,5,16,5,1,50,1,4,2,,45,1,0,1,,6,,1,1,213,,
05/18/2020 04:24:22 AM,1131,Taiwan ,ZH,10,3,10,10,10,10,10,10,10,10,5,10,0,10,10,100,0,0,9,6,4,6,7,10,10,5,6,6,7,5,10,10,10,5,3,5,5,5,6,6,6,7,10,10,10,8,8,8,6,9,4,4,4,2,4,5,5,5,6,10,10,4,3,5,8,3,4,5,10,20,37,6,9,10,2,50,1,4,1,,24,2,0,1,,5,,1,1,213,,
05/18/2020 04:29:21 AM,1003,Taiwan ,ZH,8,3,8,9,9,9,9,9,9,9,7,9,7,9,10,100,0,0,8,7,6,7,6,10,10,10,10,10,10,5,8,8,8,9,10,9,9,9,9,10,8,8,9,9,9,9,9,9,9,9,9,9,10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,85,85,8,2,9,3,50,3,4,1,,35,3,1,1,,4,,1,1,213,,
05/18/2020 04:32:44 AM,1199,Taiwan ,ZH,9,2,10,9,9,2,3,2,0,9,0,2,0,1,0,0,0,100,5,3,7,1,6,10,10,7,0,0,0,0,10,10,10,0,0,8,8,10,6,8,8,6,2,1,3,2,3,4,2,2,9,10,3,5,2,6,1,5,1,10,6,0,1,0,0,0,0,2,5,54,68,3,6,5,1,25,3,7,1,,31,1,0,1,,8,,1,1,213,,
05/18/2020 04:40:02 AM,1334,Taiwan ,ZH,10,1,8,9,10,9,10,5,3,8,9,8,8,8,10,10,80,10,6,6,3,4,5,10,10,9,10,2,1,7,1,6,8,1,7,8,9,10,9,10,9,9,3,5,6,8,9,4,3,6,6,5,8,8,10,10,10,8,3,6,6,1,3,5,4,6,7,6,5,32,36,5,3,4,1,25,3,4,1,,41,1,0,1,,6,,2,1,213,,
05/18/2020 04:42:47 AM,1144,Taiwan ,ZH,5,5,5,5,6,8,7,7,4,7,0,0,0,3,6,100,0,0,7,6,5,5,5,9,5,6,4,3,3,7,7,8,7,0,4,4,3,7,6,3,3,4,5,6,4,6,6,4,3,3,6,6,2,2,3,9,3,6,6,7,6,3,2,4,6,5,5,3,5,5,15,5,5,6,2,25,3,4,1,,27,2,0,1,,8,,1,1,213,,
05/18/2020 04:51:55 PM,1044,Taiwan ,ZH,9,2,10,8,8,8,9,8,7,8,9,9,8,8,8,80,10,10,8,7,7,7,7,8,8,9,8,8,8,7,7,8,8,6,4,8,7,8,8,6,6,6,7,7,8,9,8,9,9,9,6,5,8,6,8,8,8,8,8,8,7,8,6,7,7,6,8,6,6,71,72,5,16,8,3,50,300,4,1,,52,3,2,1,,6,,1,1,213,,
05/18/2020 05:07:39 AM,1994,Taiwan ,ZH,10,10,10,10,10,10,10,10,10,10,9,9,10,10,10,80,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,100,100,10,5,10,3,50,300,4,1,,66,3,3,2,,4,,1,1,213,,
05/18/2020 05:08:27 AM,867,Taiwan ,ZH,5,4,6,4,3,4,5,6,8,4,5,5,6,6,5,80,10,10,4,1,6,3,4,2,3,2,3,4,2,2,6,3,2,5,3,3,4,4,4,7,4,3,2,2,8,5,4,6,4,7,3,6,3,4,3,6,3,6,4,5,6,5,5,4,7,4,3,6,4,41,37,6,6,8,3,50,3,8,2,,69,3,3,5,,5,,1,1,213,,
05/18/2020 05:35:33 PM,1157,Taiwan ,ZH,10,1,5,10,10,6,9,7,8,8,6,10,7,8,10,90,5,5,10,7,10,10,10,10,10,10,10,10,10,10,10,7,10,2,2,7,10,10,10,10,10,10,10,10,6,10,10,10,6,7,10,1,1,1,8,10,10,9,10,10,10,1,3,10,10,2,10,10,5,57,52,5,1,5,3,25,300,4,2,,65,3,1,5,,5,,1,1,213,,
05/18/2020 05:41:22 PM,987,Taiwan ,ZH,10,0,10,10,10,10,9,10,9,10,10,9,10,10,10,50,50,0,10,9,9,9,5,10,5,0,0,0,0,2,10,10,10,0,0,0,0,0,0,0,0,5,9,9,6,9,9,8,9,9,2,5,5,0,5,6,0,6,1,10,9,0,0,6,10,0,1,0,5,50,50,6,7,10,3,25,3,7,2,,54,3,2,2,,6,,1,1,213,,
05/18/2020 06:05:39 PM,948,Taiwan ,ZH,10,0,6,10,10,10,10,10,8,10,10,10,8,10,10,90,5,5,3,8,8,6,6,6,7,8,6,7,7,8,8,8,7,7,8,7,7,7,7,7,8,6,7,7,7,6,6,6,6,6,5,5,6,6,5,6,7,7,7,8,7,7,6,6,6,6,6,7,7,83,79,7,9,7,3,50,300,16,2,,61,3,1,2,,6,,1,1,213,,
05/18/2020 06:08:21 AM,866,Taiwan ,ZH,5,1,2,8,10,8,10,10,7,10,0,5,0,7,7,0,50,50,7,6,4,7,5,10,8,9,9,8,5,5,7,7,7,1,1,5,7,7,7,1,10,6,6,7,7,7,7,9,3,2,2,1,8,7,1,7,10,1,5,7,8,1,1,1,1,1,2,2,5,3,3,5,11,6,3,25,3,4,2,,54,3,3,3,,5,,1,1,213,,
05/18/2020 06:36:27 AM,993,Taiwan ,ZH,4,4,3,3,7,6,7,6,5,5,6,6,5,4,7,40,30,30,6,5,6,6,5,6,6,6,5,7,7,5,5,6,6,7,7,5,5,6,6,7,7,7,5,5,6,6,7,7,6,6,7,8,7,7,7,7,6,7,6,3,4,4,6,6,5,4,6,6,7,33,37,4,9,6,2,250,900,4,2,,55,2,1,1,,3,,1,1,213,,
05/18/2020 06:41:25 PM,2612,Taiwan ,ZH,9,1,8,9,10,8,7,7,6,8,3,2,2,10,10,30,40,30,8,8,2,7,5,9,8,5,6,3,3,2,7,8,7,0,1,6,7,8,7,7,8,8,9,8,7,8,7,8,8,8,1,7,0,1,2,2,7,6,7,8,8,8,1,7,8,0,7,7,8,0,10,5,5,8,3,25,3,7,2,,53,3,3,1,,5,,1,1,213,,
05/18/2020 06:41:45 AM,1185,Taiwan ,ZH,4,7,6,7,6,8,7,8,8,8,7,7,5,6,6,30,30,40,6,6,8,7,6,10,9,4,4,4,5,5,6,6,7,6,6,4,4,5,6,6,7,7,7,7,7,6,7,6,7,7,4,2,2,2,7,3,8,7,3,8,7,3,3,3,4,4,4,4,6,18,17,5,11,6,3,25,3,4,2,,60,3,3,5,,4,,1,1,213,,
05/18/2020 06:42:16 AM,951,Taiwan ,ZH,6,5,8,6,8,8,8,8,6,7,6,8,7,9,9,50,40,10,6,7,7,4,6,10,8,7,5,1,1,3,8,8,7,1,1,6,7,8,6,7,7,7,8,8,7,7,9,8,7,6,7,3,4,3,2,3,3,3,5,6,5,6,4,6,6,5,5,5,5,37,43,5,5,6,3,25,3,7,1,,53,3,1,1,,5,,1,1,213,,
05/18/2020 06:42:25 PM,2367,Taiwan ,ZH,9,8,6,8,10,10,10,10,5,10,5,5,5,8,5,50,25,25,8,8,5,5,1,10,5,5,1,1,3,5,10,10,10,1,5,5,5,5,5,3,5,1,8,8,5,8,8,5,5,5,5,3,1,1,1,5,1,5,1,5,5,3,1,5,4,5,5,3,2,10,10,5,6,7,3,25,3,7,2,,55,3,0,5,,7,,1,1,213,,
05/18/2020 07:28:22 AM,3094,Taiwan ,ZH,10,0,10,10,10,10,10,10,7,10,10,5,0,10,10,50,50,0,4,6,10,5,5,10,5,5,0,0,0,5,10,10,10,0,5,6,2,6,6,6,6,6,5,7,8,8,8,8,4,5,9,5,6,6,5,6,0,5,5,8,8,8,0,7,7,2,2,5,8,10,20,4,11,5,3,25,3,4,1,,56,3,1,5,,5,,1,1,213,,
05/18/2020 07:31:11 AM,962,Taiwan ,ZH,9,1,5,4,4,9,9,9,9,9,0,5,0,9,9,100,0,0,6,8,5,5,5,10,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,2,2,5,5,5,5,17,16,5,8,5,3,50,300,4,1,,50,3,3,1,,6,,1,1,213,,
05/18/2020 07:54:04 AM,1074,Taiwan ,ZH,8,2,6,5,10,7,7,6,4,10,5,8,2,9,9,10,70,20,6,6,5,5,3,7,7,5,2,2,1,2,10,9,10,0,0,5,5,6,6,5,7,6,5,5,7,7,7,9,7,9,2,1,6,4,5,5,5,6,5,8,7,5,0,5,5,1,5,3,6,50,60,5,10,5,3,125,3,4,2,,57,3,2,5,,5,,1,1,213,,
05/18/2020 08:04:23 PM,1552,Taiwan ,ZH,10,9,10,9,10,10,10,10,10,10,0,1,2,9,9,2,60,38,8,8,1,1,1,5,5,1,1,1,1,1,1,9,9,1,1,5,5,9,9,9,9,1,8,9,5,5,5,5,9,9,1,1,1,1,1,1,1,1,1,9,9,5,1,9,9,5,9,5,5,50,50,5,6,8,1,25,3,4,2,,50,1,0,1,,6,,1,1,213,,
05/18/2020 08:10:42 PM,2267,Taiwan ,ZH,10,0,10,10,10,10,10,10,8,10,5,10,5,10,10,100,0,0,0,3,0,10,10,5,5,10,10,5,5,5,10,10,10,0,5,0,10,10,5,10,10,10,0,0,5,5,5,10,10,8,0,10,8,0,0,0,6,6,0,10,10,5,0,10,5,5,8,5,5,51,80,5,6,3,3,25,3,7,1,,62,3,2,5,,8,,1,1,213,,
05/18/2020 08:16:54 AM,1069,Taiwan ,ZH,5,4,3,6,7,6,6,4,2,4,2,4,1,3,3,0,80,20,6,7,6,6,6,6,6,2,2,2,2,3,3,6,6,2,6,5,6,6,4,4,6,6,7,7,7,7,7,6,6,6,7,2,2,3,5,2,7,5,2,7,7,4,2,4,7,3,5,6,7,13,1,5,12,7,3,50,3,7,1,,58,3,2,1,,6,,2,1,213,,
05/18/2020 08:24:37 AM,1171,Taiwan ,ZH,10,0,6,7,10,10,10,10,8,9,4,5,5,10,8,100,0,0,6,5,5,8,8,5,5,5,5,5,5,8,7,7,7,5,6,6,5,6,7,5,5,6,5,8,5,3,5,5,9,6,2,3,5,5,5,5,5,6,6,8,7,3,2,8,8,5,6,5,7,17,50,5,3,7,3,0,3,9,2,,60,3,2,1,,6,,1,1,213,,
05/18/2020 08:52:50 AM,1012,Taiwan ,ZH,7,7,9,7,7,7,8,8,9,10,4,4,2,8,10,20,30,50,9,8,6,2,8,10,8,8,3,3,4,6,8,7,8,8,8,6,7,7,8,7,8,7,8,8,9,8,8,9,6,9,3,3,3,4,6,6,5,7,8,7,7,8,6,8,7,8,6,8,7,10,18,1,9,7,3,25,3,4,1,,51,3,3,5,,5,,1,1,213,,
05/18/2020 08:57:29 AM,1347,Taiwan ,ZH,8,5,8,7,9,5,5,8,5,9,5,5,5,5,7,80,20,0,7,5,5,5,5,8,6,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,7,7,5,5,5,5,7,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,60,50,5,5,5,1,25,3,4,2,,54,1,0,3,,6,,1,1,213,,
05/18/2020 08:59:51 AM,941,Taiwan ,ZH,7,5,6,7,7,8,8,7,7,10,8,7,6,8,10,25,25,50,7,6,5,6,5,10,7,5,0,0,0,9,8,8,8,9,4,7,8,8,8,7,7,9,8,8,9,7,7,8,7,6,7,2,3,4,6,3,7,6,9,7,6,7,8,7,8,7,9,7,8,15,20,2,9,9,3,25,3,4,1,,53,3,2,1,,6,,1,1,213,,
05/18/2020 09:06:42 PM,1997,Taiwan ,ZH,9,2,8,9,9,8,8,8,6,9,0,0,0,6,8,60,30,10,8,7,6,5,5,10,10,5,3,0,0,4,8,9,8,1,2,7,6,9,9,7,7,8,8,9,8,8,8,9,8,7,2,1,4,2,6,4,5,6,4,8,7,6,2,6,7,1,6,6,6,20,25,5,3,8,3,50,3,7,1,,65,3,2,5,,6,,1,1,213,,
05/18/2020 09:41:21 AM,1662,Taiwan ,ZH,8,8,9,9,9,8,8,10,2,10,10,10,6,10,10,100,0,0,8,1,8,7,8,10,10,10,7,9,8,4,2,2,1,1,1,7,8,4,5,7,2,3,3,4,7,4,6,7,6,3,2,4,1,3,5,7,8,7,4,7,5,7,5,7,5,7,5,8,6,14,15,5,7,1,3,25,3,8,1,,69,3,2,5,,7,,2,1,213,,
05/18/2020 10:21:45 AM,1155,Taiwan ,ZH,10,7,9,10,9,9,10,9,10,9,7,10,10,10,10,50,25,25,5,6,7,7,7,9,9,10,10,10,10,8,9,8,9,8,8,9,9,9,9,8,8,8,9,9,9,8,9,9,9,9,9,8,9,8,8,7,6,6,7,7,8,8,7,8,8,8,7,7,8,75,50,5,14,9,3,50,600,5,1,,58,3,2,1,,2,,1,1,213,,
05/18/2020 10:45:50 AM,1704,Taiwan ,ZH,3,2,3,5,8,7,9,9,7,10,3,8,3,7,8,50,25,25,7,5,5,4,4,10,10,5,5,2,2,5,5,5,7,1,1,6,6,5,5,3,3,6,6,7,8,8,8,6,5,5,5,4,4,2,2,5,2,2,2,7,7,3,1,2,1,1,2,2,1,0,9,5,5,8,3,50,3,4,2,,51,3,3,1,,6,,1,1,213,,
05/18/2020 10:46:13 AM,827,Taiwan ,ZH,9,5,5,5,7,10,10,10,10,10,2,10,10,10,10,80,10,10,10,1,2,2,3,5,10,5,1,2,3,2,5,5,10,10,5,9,4,10,10,10,10,9,10,10,4,10,10,10,10,10,4,1,1,1,1,6,1,10,5,4,5,4,4,5,7,5,5,5,5,56,49,5,16,9,3,50,3,4,1,,50,3,2,5,,11,,1,1,213,,
05/18/2020 10:46:51 AM,779,Taiwan ,ZH,10,3,8,8,10,10,8,9,3,10,2,9,3,6,9,90,10,0,7,7,1,8,7,9,9,2,8,2,2,7,7,8,9,6,5,6,5,5,6,7,8,7,5,5,5,5,5,5,7,6,6,5,5,3,4,4,4,5,7,5,6,5,4,7,7,5,4,4,4,51,66,5,6,5,3,50,3,8,2,,52,3,3,1,,6,,1,1,213,,
05/18/2020 10:46:51 AM,861,Taiwan ,ZH,9,5,8,6,9,10,10,10,6,7,6,4,2,7,10,50,50,0,6,5,5,10,5,7,6,6,6,5,1,7,8,7,7,2,5,6,6,9,7,3,4,8,7,7,8,6,7,7,6,6,6,6,5,1,6,5,7,9,7,8,7,4,3,7,8,3,5,2,6,13,60,6,5,6,3,50,1,2,2,,50,3,2,1,,8,,1,1,213,,
05/18/2020 10:46:57 AM,1005,Taiwan ,ZH,8,8,10,10,10,10,10,10,10,10,0,0,0,10,10,50,25,25,10,6,5,6,6,10,10,8,0,0,0,10,10,10,10,0,5,10,10,10,10,5,10,10,10,10,10,10,10,10,9,10,6,5,3,7,5,5,5,5,5,10,10,10,0,9,8,0,8,7,7,0,0,5,7,8,1,25,3,4,2,,53,1,1,2,,6,,1,1,213,,
05/18/2020 10:47:04 AM,1679,Taiwan ,ZH,8,5,5,9,10,10,10,10,5,10,5,5,0,5,10,50,50,0,3,3,0,10,5,5,5,0,0,0,0,5,10,10,10,5,5,8,8,10,10,10,8,10,3,3,5,5,5,8,10,7,5,7,0,0,5,5,5,8,4,10,10,5,0,5,5,1,5,3,5,10,30,5,9,5,2,25,3,7,1,,52,2,0,5,,8,,1,1,213,,
05/18/2020 10:47:13 AM,1068,Taiwan ,ZH,5,4,10,10,10,10,10,10,10,10,10,10,10,10,10,50,30,20,10,6,10,10,10,10,10,10,10,10,10,6,6,10,10,5,6,7,7,7,7,5,10,6,10,10,10,7,10,7,10,10,10,4,10,8,5,10,6,10,10,8,8,8,9,10,9,10,10,6,8,20,26,5,6,9,3,50,90,4,2,,54,3,2,1,,6,,1,1,213,,
05/18/2020 10:47:24 AM,3426,Taiwan ,ZH,8,1,6,5,8,7,7,7,6,6,2,3,2,7,7,50,30,20,7,6,5,5,5,10,8,5,5,5,5,4,8,8,8,4,3,5,5,8,7,5,7,7,6,6,8,8,8,8,7,7,5,5,3,3,3,2,3,3,5,8,8,3,2,3,3,2,3,6,7,49,51,5,9,8,1,25,3,7,2,,54,1,2,5,,6,,1,1,213,,
05/18/2020 10:47:52 AM,2207,Taiwan ,ZH,10,4,10,10,10,10,10,10,10,10,5,5,2,10,10,100,0,0,0,6,10,10,10,10,10,10,10,0,7,0,10,10,10,0,0,0,10,10,10,10,10,10,6,5,10,10,10,10,10,10,1,1,7,5,7,7,10,10,5,10,10,7,0,10,10,0,10,10,10,50,60,1,16,3,2,50,300,4,2,,54,2,0,1,,5,,1,1,213,,
05/18/2020 10:48:09 AM,1434,Taiwan ,ZH,9,5,6,7,10,9,9,9,6,8,6,8,6,9,9,70,15,15,8,8,8,6,4,10,8,8,8,8,9,6,7,7,8,5,7,7,7,7,7,6,7,7,8,7,7,8,6,6,6,8,5,5,4,5,5,5,6,7,7,7,8,8,8,7,7,6,7,7,5,1,19,5,3,9,3,25,300,4,2,,63,3,2,5,,3,,1,1,213,,
05/18/2020 10:48:51 AM,2195,Taiwan ,ZH,8,2,9,5,5,9,9,5,5,10,2,5,1,5,9,50,0,50,5,5,0,8,8,10,10,5,5,1,1,1,8,9,9,1,1,5,5,5,5,5,5,5,6,6,6,6,6,6,5,6,5,5,1,1,1,5,5,5,5,7,7,5,3,5,5,5,5,5,5,1,30,0,12,5,3,125,3,4,1,,52,3,2,1,,7,,1,1,213,,
05/18/2020 10:51:18 AM,1096,Taiwan ,ZH,7,7,6,5,10,10,10,10,8,10,4,4,2,5,7,90,5,5,7,7,6,5,6,6,6,6,6,6,6,7,6,7,7,6,7,7,7,5,8,6,6,7,7,6,7,5,6,6,5,4,6,4,2,6,6,4,5,5,8,5,6,5,6,6,8,5,7,6,7,61,57,2,8,4,1,25,300,3,2,,60,1,1,5,,4,,1,1,213,,
05/18/2020 10:51:18 AM,897,Taiwan ,ZH,8,2,7,7,7,7,7,7,8,7,6,7,5,7,6,20,60,20,6,7,5,5,5,7,7,5,5,5,5,5,6,6,6,5,3,5,6,6,7,6,7,7,6,6,7,6,7,7,5,6,7,6,4,3,3,3,2,5,3,5,6,2,3,5,4,5,5,5,4,39,59,5,6,7,3,50,100,16,1,,59,3,1,1,,4,,2,1,213,,
05/18/2020 10:54:09 AM,1356,Taiwan ,ZH,8,2,5,7,10,10,10,9,4,9,5,8,0,10,10,50,25,25,8,8,5,5,5,10,10,5,5,1,1,1,10,10,10,1,1,2,6,6,8,8,6,7,7,6,5,7,7,10,5,5,5,1,1,4,5,2,5,5,1,9,7,5,1,5,2,4,8,5,8,5,10,5,16,5,3,25,3,7,2,,62,3,2,5,,6,,1,1,213,,
05/18/2020 10:55:12 AM,737,Taiwan ,ZH,9,2,10,10,10,9,10,10,8,10,7,10,7,10,10,50,30,20,4,5,7,10,7,10,7,6,2,2,2,6,10,8,10,3,2,7,4,10,10,8,10,7,8,6,9,8,9,10,8,6,4,7,3,3,2,3,8,8,6,8,3,2,3,6,8,3,7,5,6,62,72,6,6,7,1,50,3,4,2,,58,1,1,5,,7,,1,1,213,,
05/18/2020 10:56:32 AM,2881,Taiwan ,ZH,10,2,10,10,10,10,10,10,10,10,4,7,5,10,10,40,30,30,6,7,10,5,5,10,10,5,5,5,5,5,5,5,5,4,5,4,5,5,5,7,9,9,6,9,7,9,7,4,8,4,4,5,5,2,8,3,5,9,4,6,6,7,7,6,5,4,5,5,3,49,48,4,13,6,1,25,3,7,2,,51,1,0,4,,3,,1,1,213,,
05/18/2020 10:58:25 AM,3986,Taiwan ,ZH,10,8,10,10,10,10,10,10,9,0,5,10,5,10,10,100,0,0,9,9,0,0,0,10,10,10,5,0,0,5,10,10,10,0,5,0,6,10,10,7,10,5,9,10,5,10,10,10,6,5,5,3,0,0,0,3,0,5,5,10,10,5,1,5,5,5,6,6,5,30,51,5,5,7,3,25,3,12,2,,55,3,2,6,House keeper,6,,1,1,213,,
05/18/2020 11:00:08 AM,2367,Taiwan ,ZH,7,8,10,8,10,10,9,9,6,9,7,8,5,10,10,100,0,0,10,7,8,7,5,10,10,10,10,4,4,5,10,10,10,8,1,8,8,10,9,10,10,10,10,10,10,9,9,8,3,3,10,10,5,1,5,1,8,7,7,10,10,5,0,7,6,0,7,8,10,30,50,5,14,8,3,50,3,7,1,,69,3,4,1,,6,,1,1,213,,
05/18/2020 11:01:41 AM,1862,Taiwan ,ZH,10,0,6,10,10,10,10,10,10,10,5,5,0,7,8,50,25,25,5,1,7,7,5,7,8,5,0,0,5,5,10,10,10,5,0,8,9,10,10,5,1,0,3,5,10,10,10,7,7,7,7,2,2,0,6,5,10,10,5,10,10,10,0,10,10,0,10,10,10,10,33,5,9,3,3,125,1,4,2,,69,3,3,5,,7,,1,1,213,,
05/18/2020 11:02:45 AM,1408,Taiwan ,ZH,5,6,5,6,7,6,5,5,2,9,1,5,2,2,2,100,0,0,3,6,1,5,3,5,1,1,1,1,0,8,9,8,9,0,0,2,2,10,8,9,8,2,5,5,5,5,5,7,9,3,5,5,2,1,5,1,1,8,5,8,8,1,0,5,5,5,2,1,1,0,0,5,2,7,3,25,3,7,1,,55,3,2,1,,5,,1,1,213,,
05/18/2020 11:03:14 AM,1670,Taiwan ,ZH,6,5,7,6,10,5,1,5,2,10,5,2,0,4,8,0,0,100,6,8,0,5,0,7,5,0,10,8,5,5,10,8,10,0,5,5,5,8,7,9,10,10,8,9,8,8,9,9,10,8,4,3,9,5,5,8,5,8,5,9,9,3,0,7,7,2,8,8,8,53,69,7,9,8,3,25,3,1,1,,62,3,2,1,,3,,1,1,213,,
05/18/2020 11:04:15 AM,749,Taiwan ,ZH,10,7,8,10,10,10,10,10,10,10,10,10,8,8,10,50,0,50,6,5,5,5,5,10,5,5,5,5,5,5,10,10,10,10,5,7,8,10,10,5,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,10,3,3,0,50,72,5,8,5,3,50,900,4,2,,52,3,2,2,,6,,1,1,213,,
