,RecordDate,Duration_sec,Language,Country,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1,psych_wellbeing2,collective_narcis1,collective_narcis2,collective_narcis3,national_identity_1,national_identity_2,Conspiracy_theories_1,Conspiracy_theories_2,Conspiracy_theories_3,Conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self_control_1,trait_self_control_2,trait_self_control_3,trait_self_control_4,Self.esteem,AttCheck2,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,MORAL_ID_1,MORAL_ID_2,MORAL_ID_3,MORAL_ID_4,MORAL_ID_5,MORAL_ID_6,MORAL_ID_7,MORAL_ID_8,MORAL_ID_9,MORAL_ID_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle,health_cond,CRT1,CRT2,CRT3,sex,sex_other,age,marital,children,employment_status,employment_status_other,Ladder,urban,tested_positive,know_tested_positive,education_status,education_status_other,region,latest_vote,latest_vote_other,AttCheck_nobots
607,5/2/2020 16:07,1062,MK,North Macedonia,10,0,10,8,10,7,7,10,6,9,9,10,4,10,100,50,50,0,6,7,0,50,50,5,7,0,0,10,20,5,10,10,10,0,0,7,9,9,8,9,10,10,70,50,5,3,5,8,10,7,6,5,5,0,4,1,0,5,5,0,10,8,5,0,5,5,1,1,5,8,50,50,5,16,5,50,3,7,2,,31,1,0,1,,5,1,1,1,6,,7,13,,213
608,5/2/2020 16:16,637,MK,North Macedonia,9,0,10,10,10,10,10,10,8,10,10,10,7,10,100,20,50,30,10,8,10,10,10,8,7,10,20,10,10,10,10,10,10,0,0,9,9,10,8,8,9,9,86,23,8,8,9,10,7,9,1,0,9,0,3,8,0,9,7,3,8,9,6,0,9,9,0,9,7,9,80,90,7,2,9,50,9000,4,1,,30,3,1,1,,4,1,1,2,7,,7,13,,213
609,5/2/2020 16:08,1263,MK,North Macedonia,9,2,5,9,9,6,7,10,10,10,7,7,0,10,99,50,50,0,8,7,80,10,70,5,8,50,20,20,20,5,8,6,8,8,2,1,1,1,10,0,8,8,62,66,5,6,5,6,6,6,6,8,7,5,3,4,3,4,3,2,6,6,6,0,6,6,0,6,6,7,70,50,5,9,5,100,3,4,1,,40,3,0,2,,7,1,1,1,6,,7,4,,213
610,5/2/2020 16:09,1257,MK,North Macedonia,10,2,10,10,10,9,9,10,10,10,10,10,7,10,100,20,80,0,6,4,70,80,20,9,7,70,10,0,10,6,10,10,10,0,0,7,1,10,10,3,10,10,100,77,8,8,8,10,10,10,3,4,7,0,8,10,0,7,7,3,8,9,10,1,10,10,2,1,1,10,50,30,0,16,3,50,900,4,2,,54,1,1,1,,4,1,1,2,6,,7,4,,213
611,5/2/2020 15:51,2424,MK,North Macedonia,9,2,9,9,9,10,10,10,10,10,9,8,1,9,100,70,10,20,8,5,80,80,100,10,10,80,10,30,50,8,8,8,8,1,3,9,9,9,9,2,2,9,87,89,8,8,9,9,5,8,2,2,8,6,7,8,1,8,5,1,7,7,2,1,9,9,2,9,8,2,70,40,5,8,7,50,900,4,1,,NA,3,2,1,,3,1,1,2,6,,NA,6,,213
612,5/2/2020 15:59,2341,MK,North Macedonia,10,0,5,10,10,6,10,10,5,10,10,10,10,10,100,0,50,50,5,5,0,50,100,10,5,50,0,0,50,0,10,10,10,0,0,10,10,10,10,5,5,5,100,100,10,10,10,10,10,10,0,0,9,0,0,5,0,3,5,0,10,10,0,0,0,0,0,0,5,10,70,70,5,16,7,50,NA,NA,2,,35,3,2,1,,2,1,1,1,6,,NA,13,,213
613,5/2/2020 16:22,1232,MK,North Macedonia,10,0,10,10,10,10,10,10,10,10,10,10,8,10,100,0,50,50,9,5,0,0,0,5,1,0,0,0,0,9,10,10,10,0,0,5,5,8,5,8,8,5,50,80,10,10,10,8,9,8,5,3,8,0,5,5,0,5,10,1,10,10,5,0,0,0,0,0,0,5,80,80,3,9,10,50,3,7,1,,52,1,3,1,,3,1,1,1,8,,7,4,,213
614,5/2/2020 15:48,3281,MK,North Macedonia,10,0,10,10,10,10,8,10,10,10,4,3,3,5,40,40,40,20,9,8,50,50,90,8,9,50,50,50,50,3,10,10,10,0,2,5,10,10,10,0,2,0,80,50,4,7,7,6,10,8,4,3,10,0,1,9,0,5,5,5,10,10,9,0,7,6,0,5,3,0,70,50,5,16,8,NA,NA,NA,2,,44,1,0,1,,6,1,1,2,9,,7,13,,213
615,5/2/2020 16:46,888,MK,North Macedonia,10,8,2,8,10,8,8,6,4,2,10,10,9,10,100,80,20,0,5,8,0,10,0,7,2,0,0,10,10,4,9,10,7,0,2,8,1,9,7,7,7,7,100,90,8,7,9,10,2,9,9,2,8,0,6,6,2,6,6,3,8,8,0,0,7,7,0,2,7,3,90,90,2,5,9,50,300,4,1,,34,1,0,1,,3,1,1,1,6,,7,4,,213
616,5/2/2020 16:49,1534,MK,North Macedonia,10,0,10,10,10,10,10,10,10,10,10,10,10,10,100,50,50,0,7,8,0,0,0,5,5,50,0,0,0,0,10,10,10,0,0,0,0,8,8,0,0,8,100,100,8,10,10,10,10,10,3,0,10,0,5,5,0,5,5,0,10,10,0,0,0,5,5,10,5,5,50,50,5,9,9,50,NA,4,2,,46,3,2,1,,3,1,1,2,6,,7,13,,213
617,5/2/2020 16:53,1330,MK,North Macedonia,10,10,10,10,10,10,10,10,10,10,10,10,10,10,95,10,80,10,9,8,20,100,100,0,0,0,0,0,0,10,0,0,0,10,10,0,0,10,0,0,0,0,100,99,0,0,0,0,10,10,1,0,0,0,1,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,60,80,0,16,10,50,300,400,2,,62,3,2,1,,6,1,1,1,6,,7,4,,213
618,5/2/2020 17:12,1312,MK,North Macedonia,10,0,10,10,10,8,10,10,10,5,5,5,0,10,50,90,5,5,5,4,0,100,100,10,5,50,50,50,0,5,10,10,10,0,0,5,10,10,10,10,10,10,100,100,10,10,10,10,9,10,5,5,9,0,5,5,5,10,5,0,10,10,10,0,5,10,2,5,7,10,50,50,5,9,10,25,3,7,1,,45,3,1,1,,4,1,1,1,6,,7,13,,213
619,5/2/2020 17:32,1228,MK,North Macedonia,10,2,9,10,10,7,8,10,7,10,10,10,8,10,100,0,80,20,7,6,0,0,0,8,5,0,0,0,0,7,9,8,8,0,7,8,8,5,5,5,7,4,75,80,6,6,6,9,5,5,5,2,7,0,3,2,7,8,7,5,8,9,3,4,8,9,8,8,4,5,10,30,2,9,7,50,300,4,2,,65,2,1,1,,6,1,1,1,9,Specijalist anesteziolig,7,4,,213
620,5/2/2020 17:57,742,MK,North Macedonia,10,0,10,10,10,9,10,10,10,8,9,10,5,10,100,0,50,50,5,5,0,0,0,0,2,10,0,0,0,7,9,9,9,0,9,8,7,7,8,9,6,9,50,60,3,5,3,7,5,8,5,1,6,0,4,3,2,5,4,3,7,8,1,0,8,8,0,0,7,5,20,40,2,16,7,50,NA,NA,2,,38,1,1,1,,6,1,1,2,7,,7,4,,213
621,5/2/2020 17:47,1553,MK,North Macedonia,10,10,10,10,10,10,10,10,10,5,10,10,0,10,100,40,30,30,5,5,50,100,90,5,3,90,70,90,0,9,10,10,10,0,0,9,7,10,10,10,5,0,50,90,1,9,8,2,2,2,10,5,5,0,7,9,7,7,9,5,5,10,5,0,5,5,0,5,5,10,50,70,5,16,5,15,300,4,1,,40,1,0,1,,3,1,1,1,6,,7,13,,213
622,5/2/2020 17:45,2897,MK,North Macedonia,9,3,2,10,10,7,7,10,7,10,6,6,1,9,90,0,70,30,8,9,40,30,40,4,4,60,60,60,60,6,10,10,9,0,3,10,7,6,7,4,6,1,40,70,6,8,8,9,8,8,2,3,10,0,3,6,0,8,9,6,7,10,4,0,10,10,0,4,4,8,0,60,3,16,8,50,300,4,2,,45,3,2,1,,4,1,1,1,6,,4,13,,213
623,5/2/2020 18:08,1737,MK,North Macedonia,5,5,5,5,5,10,9,10,10,10,10,10,6,10,100,50,30,20,6,2,0,10,10,0,0,50,0,0,0,1,10,9,10,0,0,10,10,10,10,2,10,10,100,100,0,5,5,5,5,10,0,0,5,0,5,2,5,2,2,2,10,10,9,0,10,10,3,10,10,5,30,10,5,16,5,NA,NA,NA,2,,56,3,2,5,,6,1,1,1,6,,NA,12,,213
624,5/2/2020 18:35,620,MK,North Macedonia,7,4,8,8,8,8,8,8,8,8,6,8,3,7,95,80,15,5,7,7,20,20,20,3,4,10,10,10,10,6,9,8,8,3,2,5,5,7,6,5,6,6,68,68,6,8,7,9,7,7,7,4,7,0,4,4,4,4,4,3,7,7,6,5,6,3,5,5,5,5,60,60,4,10,7,25,3,7,1,,41,3,1,1,,4,1,1,1,6,,1,4,,213
625,5/2/2020 18:45,705,MK,North Macedonia,10,0,10,10,10,10,10,10,10,10,10,10,10,10,100,70,30,0,4,5,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,74,50,0,0,0,0,10,7,5,0,5,0,0,0,0,5,0,5,10,10,0,0,5,5,0,5,5,10,20,50,3,16,NA,50,100,NA,2,,25,1,0,1,,4,1,1,1,5,,7,11,Ne glasav.,213
626,5/2/2020 18:30,1873,MK,North Macedonia,8,0,7,8,10,8,8,8,6,9,10,7,7,9,100,80,10,10,2,6,0,0,60,5,5,30,0,10,20,0,10,10,10,0,0,0,9,7,10,7,1,6,28,68,2,8,7,7,8,8,0,4,5,0,4,6,0,7,7,6,10,10,5,0,10,5,2,3,7,5,100,100,5,16,8,25,NA,4,1,,34,3,0,1,,4,1,1,2,7,,7,5,,213
627,5/2/2020 18:42,1346,MK,North Macedonia,9,9,9,3,10,1,1,10,1,7,4,6,0,10,30,70,20,10,7,8,20,90,80,10,10,10,0,0,0,1,10,9,9,0,7,9,3,7,6,1,1,7,90,100,3,7,9,10,2,9,3,2,8,0,7,1,1,1,8,1,8,8,8,1,9,7,1,1,1,10,0,10,8,4,7,50,3,8,1,,27,1,0,2,,4,1,1,1,6,,4,5,,213
628,5/2/2020 18:44,1406,MK,North Macedonia,10,0,10,10,10,6,6,10,10,10,10,10,5,10,100,80,10,10,2,6,0,0,50,5,5,100,50,100,60,0,10,10,10,0,0,10,10,10,10,0,4,10,49,50,10,10,10,10,9,10,5,6,5,0,5,2,0,8,6,2,10,10,0,0,10,5,0,5,2,10,50,50,4,16,5,50,NA,7,2,,56,3,2,1,,6,1,1,2,5,,4,4,,213
629,5/2/2020 18:57,1221,MK,North Macedonia,8,5,2,8,10,7,7,10,2,8,7,9,2,7,87,100,0,0,8,8,80,80,30,7,7,0,0,10,0,1,10,10,10,1,1,7,5,8,8,2,5,4,92,85,3,2,7,9,8,9,7,9,3,0,2,9,7,10,4,8,10,10,2,1,0,1,1,1,0,10,70,50,4,3,9,25,NA,NA,1,,38,3,1,1,,4,1,1,1,7,,1,5,,213
630,5/2/2020 14:01,20743,MK,North Macedonia,10,0,10,10,10,9,8,10,0,10,10,10,0,10,79,0,100,0,7,3,20,30,90,8,9,60,50,50,50,10,10,10,10,1,1,8,7,9,10,8,8,9,100,100,8,9,9,10,9,9,1,0,8,0,0,0,0,8,0,1,10,10,0,0,10,8,0,0,8,10,10,20,6,2,9,50,NA,8,2,,49,1,2,1,,8,1,1,1,6,,NA,12,,213
631,5/2/2020 19:07,2598,MK,North Macedonia,10,0,10,10,10,10,10,10,5,5,10,10,2,10,100,50,40,10,7,7,40,40,40,5,2,70,10,10,10,7,10,10,10,0,5,5,4,7,7,2,5,4,70,100,5,5,5,7,5,7,3,6,6,5,4,3,3,5,5,2,10,10,10,0,10,9,1,9,10,6,50,50,5,16,9,NA,NA,4,2,,48,3,1,1,,3,1,1,1,6,,7,4,,213
632,5/2/2020 19:22,2716,MK,North Macedonia,10,2,10,5,10,5,5,10,5,10,9,10,5,10,100,50,40,10,5,4,0,0,0,10,10,0,0,0,0,3,10,5,5,3,3,8,9,9,10,4,0,0,82,86,9,8,8,10,9,8,0,5,NA,NA,5,2,0,8,5,5,10,10,2,10,5,5,0,8,8,10,40,40,3,9,5,50,NA,NA,1,,80,3,2,5,,4,1,1,1,6,,7,13,,213
633,5/2/2020 19:57,1193,MK,North Macedonia,10,10,10,6,10,8,9,9,5,9,4,4,3,3,34,0,50,50,8,8,0,0,0,0,0,80,NA,NA,NA,0,10,10,10,0,0,9,NA,9,9,9,NA,NA,91,100,10,10,10,10,6,9,1,1,5,0,0,0,0,10,0,0,10,10,0,0,2,2,0,0,0,10,80,90,5,9,10,25,3,5,1,,33,1,0,1,,2,1,1,1,7,,7,12,,213
634,5/2/2020 19:53,1444,MK,North Macedonia,9,0,10,10,10,9,9,9,7,8,10,10,8,10,100,80,20,0,8,8,0,0,0,0,0,0,0,0,0,1,10,10,10,0,0,7,3,8,8,4,4,7,29,51,2,2,3,4,4,9,6,7,4,0,1,1,2,7,2,1,5,5,5,2,3,5,2,2,1,2,60,40,3,13,6,25,3,7,1,,29,2,0,1,,5,1,1,1,6,,7,12,,213
635,5/2/2020 20:05,962,MK,North Macedonia,10,6,10,10,10,10,7,10,9,8,8,10,8,9,80,80,15,5,6,4,10,20,30,5,6,20,10,20,30,7,9,10,9,2,4,8,4,8,3,10,7,8,50,40,7,6,2,9,4,7,4,7,3,0,6,7,6,3,1,6,9,8,7,0,6,4,1,2,2,9,80,80,5,16,8,125,3,4,1,,25,1,0,3,,4,1,1,1,7,,5,13,,213
636,5/2/2020 19:40,3021,MK,North Macedonia,10,0,10,9,10,10,10,10,10,10,10,10,8,10,100,0,70,30,3,4,0,0,0,7,7,0,0,0,0,0,10,10,10,0,0,8,8,9,9,8,9,10,30,40,7,7,8,10,7,6,7,1,7,0,2,2,2,2,0,0,10,10,7,0,8,9,0,9,9,10,50,50,3,14,9,25,300,7,2,,37,1,0,3,,7,1,1,1,6,,9,4,,213
637,5/2/2020 20:10,1839,MK,North Macedonia,10,8,10,10,10,1,1,10,3,10,8,5,5,10,100,0,80,20,7,8,100,100,100,10,10,30,30,30,30,2,10,10,10,0,0,0,0,0,10,NA,NA,NA,100,100,3,5,9,10,5,0,1,0,10,0,8,10,0,10,6,1,10,10,0,0,10,10,10,0,5,10,50,50,5,16,10,50,3,4,1,,53,3,1,1,,3,1,1,1,6,,7,12,,213
638,5/2/2020 20:24,1616,MK,North Macedonia,4,7,5,5,5,5,5,5,5,5,6,3,0,5,51,50,25,25,8,8,50,50,50,9,9,40,40,40,60,5,9,8,8,1,2,5,7,5,6,4,4,2,91,91,9,9,9,9,5,6,5,6,8,0,2,3,1,5,8,0,9,9,8,1,6,6,8,2,8,7,30,50,5,16,6,25,NA,NA,2,,61,3,1,1,,3,1,1,1,6,,7,12,,213
639,5/2/2020 20:23,1693,MK,North Macedonia,10,0,10,10,10,8,10,10,6,8,10,10,8,10,95,0,60,40,6,6,30,90,100,9,10,30,30,30,30,0,10,10,10,0,0,9,10,10,9,10,10,10,40,61,2,4,8,4,8,9,5,3,9,0,3,5,1,7,4,1,8,8,3,1,6,5,3,4,2,7,20,20,6,15,8,25,3,6,1,,44,3,2,1,,4,1,1,1,6,,7,13,,213
640,5/2/2020 20:39,964,MK,North Macedonia,7,0,2,10,10,10,10,10,5,5,1,1,0,10,50,87.5,0,12.5,5,6,0,50,0,0,0,0,0,0,0,2,10,10,10,0,1,4,4,8,8,8,5,10,39,NA,1,1,5,5,4,7,0,7,3,0,0,1,0,9,5,3,5,10,0,0,0,5,0,0,3,10,10,10,3,14,7,25,3,7,1,,32,1,0,1,,4,1,1,2,6,,7,4,,213
641,5/2/2020 20:52,682,MK,North Macedonia,9,3,9,10,10,10,10,10,10,1,2,8,8,8,15,60,30,10,7,8,50,70,20,7,10,70,20,60,20,3,9,9,7,1,3,8,9,10,9,7,7,9,70,90,8,6,8,8,9,10,3,6,7,0,9,9,1,9,8,2,7,3,1,2,6,1,7,6,6,5,80,80,7,5,10,25,NA,3,1,,36,1,0,1,,4,1,1,1,6,,1,13,,213
642,5/2/2020 20:37,1918,MK,North Macedonia,10,1,10,10,10,9,10,10,10,10,10,10,10,10,100,5,75,20,3,4,0,50,60,7,6,10,10,NA,30,6,9,7,10,2,0,8,7,9,5,6,9,10,15,26,8,7,8,6,9,4,4,8,4,0,7,1,1,0,6,8,9,10,2,0,2,5,1,0,7,9,60,60,4,11,7,25,NA,NA,2,,18,1,0,4,,5,1,1,1,5,,7,13,,213
643,5/2/2020 20:55,1174,MK,North Macedonia,10,0,10,10,10,10,10,10,5,10,8,8,2,8,82,80,10,10,1,3,0,0,0,0,0,0,0,0,0,10,10,10,10,0,2,0,1,1,2,6,6,8,0,0,5,5,5,5,0,5,10,6,1,0,5,1,1,1,1,9,6,5,5,0,5,5,5,5,6,5,80,60,2,16,2,25,3,7,2,,55,1,2,1,,4,1,1,1,6,,7,13,,213
644,5/2/2020 21:41,876,MK,North Macedonia,10,8,10,10,10,10,10,10,10,10,5,5,5,5,13,50,50,0,1,1,0,80,50,8,8,0,0,0,0,5,10,10,10,0,0,2,5,5,5,5,5,5,50,50,8,8,8,10,6,10,5,10,5,0,2,2,0,5,5,0,8,8,5,1,5,5,0,1,5,5,80,50,5,3,7,25,3,1,1,,44,3,0,1,,4,1,1,1,6,,NA,NA,,213
645,5/2/2020 21:36,1500,MK,North Macedonia,9,2,3,8,9,8,9,9,8,10,10,10,5,10,100,50,50,0,8,8,10,30,50,5,6,10,20,30,0,7,10,8,10,0,2,8,8,9,8,1,2,10,100,100,9,10,9,10,7,8,5,4,10,0,4,6,2,10,9,5,9,9,7,0,9,7,2,9,8,8,10,20,1,16,9,25,3,4,1,,55,3,2,6,,2,1,1,2,6,,7,4,,213
646,5/2/2020 21:43,1322,MK,North Macedonia,8,2,4,8,10,10,9,10,6,10,10,10,1,10,100,70,30,0,7,7,50,50,50,10,7,50,0,0,0,5,10,9,9,0,0,10,8,10,8,9,7,10,90,80,9,9,10,10,5,9,3,1,8,4,0,5,0,NA,NA,NA,9,9,2,0,8,9,1,6,6,10,60,60,2,14,8,NA,3,7,2,,32,2,0,1,,4,1,1,1,7,,7,4,,213
647,5/2/2020 21:56,1611,MK,North Macedonia,10,0,10,10,10,5,6,10,10,10,2,7,0,7,100,90,10,0,1,1,30,30,40,8,1,60,60,60,60,2,10,10,10,0,0,3,3,3,3,2,2,2,69,62,7,3,7,6,6,6,1,1,2,6,7,3,3,2,2,0,10,10,0,0,3,0,0,0,0,10,10,10,2,7,1,25,3,4,2,,38,1,1,1,,6,1,1,1,6,,10,4,,213
648,5/2/2020 22:04,1583,MK,North Macedonia,10,0,10,8,10,10,10,10,2,0,10,10,10,10,100,0,80,20,7,7,0,0,10,6,4,10,0,0,0,7,10,10,10,0,1,9,5,10,3,6,8,10,83,100,4,8,9,10,8,10,8,4,8,0,1,5,4,NA,5,2,10,9,5,0,8,7,2,0,6,10,0,30,4,12,10,25,300,7,1,,30,1,0,6,Самовработен,4,1,1,1,6,,7,4,,213
649,5/2/2020 22:16,1135,MK,North Macedonia,10,1,9,9,10,9,9,10,10,10,9,10,7,10,100,0,100,0,6,7,50,60,70,5,3,80,50,80,60,7,9,8,8,1,2,5,5,5,5,9,9,9,83,93,6,7,8,9,2,1,5,9,9,0,2,5,3,7,7,2,0,0,5,10,2,1,10,4,4,10,70,80,5,2,10,50,3,16,2,,44,3,2,1,,6,1,1,1,7,,7,4,,213
650,5/2/2020 22:59,9,MK,North Macedonia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,
651,5/2/2020 22:16,2735,MK,North Macedonia,10,3,10,10,10,6,7,10,10,7,9,10,0,9,100,0,50,50,0,3,0,50,50,1,2,50,70,70,60,2,10,10,10,0,1,9,8,9,9,8,8,9,59,76,3,2,2,7,3,7,9,4,2,0,3,8,6,9,6,7,9,10,3,0,5,3,2,2,1,5,100,100,0,16,4,45,3,7,2,,28,1,0,1,,6,1,1,1,5,,1,13,,213
652,5/2/2020 22:34,2809,MK,North Macedonia,8,1,9,8,10,9,9,10,10,9,6,10,1,10,100,80,20,0,6,4,20,80,80,8,9,10,0,0,0,1,10,9,9,0,2,8,10,10,7,9,4,9,92,82,7,8,9,8,8,9,10,4,NA,8,5,6,1,4,6,2,8,9,0,0,0,NA,1,NA,NA,NA,50,70,4,8,8,25,NA,NA,1,,25,1,0,1,,2,1,1,1,7,,7,4,,213
653,5/2/2020 23:34,839,MK,North Macedonia,10,0,10,10,10,7,0,10,0,10,7,10,0,9,93,70,30,0,6,6,0,100,100,10,10,70,0,50,50,2,10,10,10,0,0,4,3,5,0,0,0,0,100,100,5,4,4,10,10,10,7,9,8,0,2,10,0,10,10,0,4,4,0,0,4,5,6,0,0,0,0,70,5,4,6,50,NA,7,2,,21,1,0,1,,7,1,1,1,6,,7,10,,213
654,5/2/2020 23:47,885,MK,North Macedonia,8,1,8,10,10,9,7,10,8,5,7,5,2,9,90,50,50,0,6,5,10,20,10,5,4,30,10,10,20,7,9,9,9,1,1,8,8,9,9,9,7,7,71,72,8,8,8,8,9,9,3,3,9,0,8,9,1,7,6,5,9,9,2,1,8,8,1,6,6,5,10,10,2,4,9,25,300,NA,1,,42,3,2,1,,5,1,1,1,8,,4,4,,213
655,5/3/2020 1:51,663,MK,North Macedonia,10,0,8,10,10,10,10,10,10,9,10,10,10,10,100,0,0,100,5,5,0,0,0,4,5,0,0,0,0,2,10,10,10,1,1,10,9,6,7,5,6,5,100,61,5,6,7,10,4,7,10,3,6,0,3,5,0,3,3,0,10,10,7,0,6,8,1,1,4,10,20,50,0,12,8,25,3,7,1,,36,1,0,1,,5,1,1,2,5,,7,4,,213
656,5/3/2020 2:07,527,MK,North Macedonia,10,0,10,10,10,8,8,10,0,0,10,10,10,10,100,100,0,0,3,4,0,0,0,0,0,0,0,0,0,3,10,10,10,0,0,5,0,5,5,5,5,5,18,16,0,0,0,10,3,6,7,8,7,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,100,100,0,3,3,25,NA,1,1,,34,3,0,1,,6,1,1,2,6,,7,13,,213
657,5/3/2020 7:52,1060,MK,North Macedonia,10,0,7,9,9,7,8,8,7,8,6,6,3,6,21,100,0,0,4,4,20,10,10,5,5,30,30,30,30,6,8,5,5,3,3,6,5,6,6,6,5,5,50,50,3,3,3,7,6,7,3,5,5,0,5,5,5,5,5,5,5,7,5,3,6,6,5,7,6,2,50,50,5,16,7,25,3,6,1,,44,3,1,1,,8,1,1,1,6,,7,4,,213
658,5/3/2020 8:45,1197,MK,North Macedonia,10,0,10,10,10,8,8,10,9,10,10,10,7,10,100,70,20,10,8,6,0,10,10,1,1,0,10,10,0,4,9,9,9,1,7,7,7,7,7,6,6,8,85,95,6,9,9,6,2,5,8,6,8,0,5,4,3,8,7,6,8,6,6,1,4,6,6,2,6,8,20,40,3,14,4,50,3,7,1,,41,3,2,1,,5,1,1,2,5,,7,4,,213
659,5/3/2020 9:50,1612,MK,North Macedonia,10,0,10,10,10,6,7,10,10,10,10,10,7,10,100,90,10,0,6,5,50,50,100,10,10,40,20,30,10,7,10,10,10,2,0,10,7,9,7,10,7,10,72,82,9,8,8,9,9,7,8,3,7,0,4,7,0,7,5,2,10,8,5,0,7,7,0,0,0,10,30,30,5,16,8,NA,NA,NA,2,,39,3,3,1,,5,1,1,1,6,,7,13,,213
660,5/3/2020 9:58,2120,MK,North Macedonia,10,7,9,8,8,6,6,9,7,9,9,10,7,10,70,80,20,0,8,8,30,70,50,8,9,30,30,50,50,7,9,10,10,1,1,8,7,9,9,7,5,8,85,70,8,8,8,10,7,9,3,2,8,0,5,5,3,2,6,1,9,8,3,1,7,5,2,6,7,8,50,50,7,6,8,25,3,7,1,,33,3,1,1,,5,1,1,1,6,,7,10,,213
661,5/3/2020 10:25,1045,MK,North Macedonia,10,7,10,4,10,1,2,5,6,0,8,10,10,10,100,100,0,0,7,7,40,80,100,10,10,30,20,60,20,8,8,10,8,0,0,2,2,1,3,2,7,8,0,0,3,7,9,10,9,9,1,1,3,0,4,1,10,2,0,4,3,6,1,2,3,1,3,0,3,4,30,20,1,16,9,NA,NA,NA,1,,32,2,0,6,Не знам дали сум се' уште вработен! Можеби ја ја затвориле компанијата без да ме известат. Не можам ни да проверам.,5,1,1,1,7,,1,13,,213
662,5/3/2020 11:01,1868,MK,North Macedonia,8,0,7,8,5,2,2,9,0,7,4,2,1,9,85,0,100,0,6,6,10,20,10,4,4,80,60,50,80,7,8,8,8,1,1,8,8,8,8,8,8,8,70,70,8,7,7,8,7,8,8,7,7,0,1,1,1,7,1,1,8,8,5,1,8,6,1,1,8,8,50,50,7,5,8,NA,NA,NA,2,,51,3,1,1,,5,1,1,1,6,,7,NA,,213
663,5/3/2020 11:10,1355,MK,North Macedonia,9,1,10,10,10,10,10,10,10,10,10,10,9,10,100,30,50,20,9,8,10,10,30,10,10,90,30,30,90,2,9,9,9,1,1,9,7,9,9,1,1,5,90,80,7,7,9,9,8,9,9,2,10,0,3,7,9,8,8,1,9,7,1,0,6,8,0,1,7,9,50,30,5,16,8,50,300,4,1,,50,3,2,1,,3,1,1,1,7,,7,13,,213
664,5/3/2020 11:45,963,MK,North Macedonia,9,1,10,10,10,9,9,10,5,10,3,8,0,8,86,50,50,0,3,5,50,50,70,10,10,10,10,10,10,5,10,10,10,0,2,9,9,10,9,10,10,10,34,81,5,5,5,5,5,9,3,1,8,0,4,4,1,2,2,1,9,10,5,1,5,5,1,1,1,5,50,50,5,14,2,NA,NA,NA,2,,43,3,1,1,,7,1,1,2,6,,7,13,,213
665,5/3/2020 12:15,1126,MK,North Macedonia,10,0,10,10,10,5,5,5,5,0,10,10,5,10,100,70,30,0,8,7,50,50,50,5,10,50,0,0,0,0,10,10,10,0,0,5,5,10,5,0,10,10,100,100,10,10,10,10,10,10,4,0,10,10,0,0,0,5,5,0,10,10,0,0,10,5,0,0,0,0,50,50,5,16,8,NA,NA,NA,2,,46,3,2,1,,6,1,1,1,6,,7,13,,213
666,5/3/2020 12:28,1876,MK,North Macedonia,8,1,9,9,10,7,7,7,6,10,9,7,2,9,90,50,25,25,5,7,50,50,50,5,3,80,80,50,50,5,7,7,7,2,2,6,5,5,6,5,5,6,79,70,7,7,7,6,5,7,5,0,8,0,5,5,5,5,5,5,8,8,5,2,7,5,7,5,6,7,50,50,5,16,8,25,3,7,1,,56,3,2,1,,6,1,1,2,7,,7,13,,213
667,5/3/2020 12:52,1165,MK,North Macedonia,10,0,10,10,10,9,6,10,10,10,8,10,3,10,100,0,50,50,6,7,70,70,70,8,8,70,70,70,70,7,10,10,10,1,1,8,8,10,8,0,8,10,84,86,8,9,9,9,8,10,2,1,8,0,4,7,2,3,6,0,8,9,3,0,9,7,0,1,1,9,70,50,6,14,9,50,NA,4,2,,41,2,0,1,,4,1,1,1,6,,7,13,,213
