Duration_sec,RecordedDate,Language,physical_contact__1,physical_contact__2,physical_contact__3,physical_contact__4,physical_contact__5,physical_hygiene__1,physical_hygiene__2,physical_hygiene__3,physical_hygiene__4,physical_hygiene__5,policy_support__1,policy_support__2,policy_support__3,policy_support__4,policy_support__5,generosity__1,generosity__2,generosity__3,psych_wellbeing1,psych_wellbeing2,collective_narcis__1,collective_narcis__2,collective_narcis__3,national_identity__1,national_identity__2,Conspiracy_theories__1,Conspiracy_theories__2,Conspiracy_theories__3,Conspiracy_theories__4,open_mindedness__1,open_mindedness__2,open_mindedness__3,open_mindedness__4,open_mindedness__5,open_mindedness__6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging__1,social_belonging__2,social_belonging__3,social_belonging__4,trait_self_control__1,trait_self_control__2,trait_self_control__3,trait_self_control__4,Self_esteem,AttCheck2,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,Moral_ID__1,Moral_ID__2,Moral_ID__3,Moral_ID__4,Moral_ID__5,Moral_ID__6,Moral_ID__7,Moral_ID__8,Moral_ID__9,Moral_ID__10,risk_perception__1,risk_perception__2,political_ideology,moral_circle,health_cond,sex,sex_other,age,marit_status,children,employ_status,employ_status_other,Ladder,urban,tested_positive,know_tested_positive,AttCheck_nobots,CRT1,CRT2,CRT3,Country
1648,   5/5/2020 8:50,PL,8,1,8,8,9,6,7,7,7,7,3,3,1,7,7,50,25,25,7,7,2,3,3,8,7,4,4,3,4,2,8,8,8,0,1,4,7,8,8,8,8,8,6,7,6,6,7,7,6,7,7,4,6,0,6,6,6,4,4,6,7,7,7,1,6,3,3,2,3,6,70,70,1,9,7,1,,67,3,1,5,,5,1,1,1,213,25,3,7,Poland
1377,   5/5/2020 8:56,PL,7,4,7,4,6,6,7,4,8,7,7,6,4,6,6,100,0,0,7,3,2,7,6,6,8,6,4,7,5,7,7,8,7,1,7,6,6,6,7,6,7,7,6,4,7,8,6,9,8,2,8,7,8,6,6,5,5,7,3,6,7,7,7,4,7,8,7,7,4,6,70,40,5,16,8,1,,28,2,1,1,,6,4,1,1,213,25,3,7,Poland
1914,   5/5/2020 8:58,PL,4,2,8,8,8,9,9,9,6,3,2,4,0,10,7,50,25,25,6,4,3,3,3,8,6,0,0,2,0,3,9,9,9,2,2,7,7,8,8,8,8,6,6,6,7,7,7,8,6,7,3,3,6,6,3,3,7,3,6,7,8,8,3,1,6,6,2,2,2,8,90,90,3,13,8,1,,59,1,2,2,,7,1,1,1,213,25,3,7,Poland
2019,   5/5/2020 9:21,PL,10,0,10,10,10,10,10,10,10,10,10,10,7,10,10,0,100,0,4,6,4,9,1,10,10,7,2,0,2,4,7,7,10,0,0,10,10,10,10,9,9,9,4,4,5,4,4,7,6,6,5,4,6,0,5,5,3,5,3,0,7,6,0,0,3,5,0,0,0,8,50,50,7,14,5,2,,24,1,0,1,,6,1,1,1,213,50,900,4,Poland
2308,   5/5/2020 9:28,PL,5,0,3,10,10,10,10,10,3,10,10,0,0,0,5,20,80,0,7,7,0,0,0,2,2,0,0,0,0,3,10,10,7,2,2,0,0,10,10,10,10,10,7,7,3,0,10,3,3,10,3,2,10,0,5,6,10,10,10,4,3,0,0,2,2,2,0,0,0,2,50,100,2,1,10,2,,45,2,2,1,,4,1,1,1,213,50,300,8,Poland
1759,   5/5/2020 9:33,PL,0,0,8,10,9,10,10,10,0,10,10,10,0,10,10,0,100,0,4,7,5,5,5,10,10,7,9,9,5,5,9,9,9,0,2,5,8,9,9,0,0,0,5,5,2,8,8,7,9,9,7,2,6,0,3,5,8,5,6,8,10,9,5,0,5,5,0,8,5,10,50,30,8,16,8,1,,44,3,2,1,,4,1,1,1,213,50,3,4,Poland
1692,   5/5/2020 9:49,PL,3,3,3,7,9,7,7,7,5,8,8,8,6,8,8,80,20,0,6,5,7,7,5,6,6,4,4,4,4,4,7,7,7,4,6,7,6,7,7,5,5,7,6,6,5,6,6,6,5,6,5,6,5,4,5,5,6,5,6,6,7,7,5,3,5,5,4,5,5,6,10,10,7,1,6,1,,61,3,2,1,,7,1,1,1,213,50,3,7,Poland
3015,   5/5/2020 9:53,PL,10,0,10,9,10,10,10,10,10,10,10,10,9,10,10,30,45,25,7,8,5,8,6,10,10,10,9,0,6,1,10,9,9,0,0,0,8,8,8,9,7,9,9,10,10,9,10,10,4,9,6,1,9,0,0,0,0,0,0,0,9,9,4,0,3,2,9,2,2,2,90,90,9,3,8,2,,34,2,2,1,,2,1,1,1,213,25,300,7,Poland
2406,   5/5/2020 9:55,PL,10,0,10,10,10,5,5,10,10,10,10,10,10,10,10,75,25,0,10,6,5,10,10,10,10,10,5,5,5,9,10,10,10,5,5,10,10,10,9,0,0,0,9,9,10,10,10,10,5,10,0,0,5,0,10,5,5,5,10,5,10,10,10,0,10,5,0,10,10,10,100,100,5,10,10,1,,50,1,2,1,,6,1,1,1,213,50,1,4,Poland
2362,   5/5/2020 9:56,PL,10,2,7,9,9,2,3,5,0,7,6,8,7,9,10,80,15,5,3,3,4,8,1,5,7,1,1,4,3,4,9,8,9,2,2,4,7,9,9,8,9,8,3,3,6,6,6,7,4,7,7,1,5,0,3,7,6,8,4,7,10,10,7,0,6,5,1,3,2,10,20,80,5,16,10,2,,45,2,2,1,,7,1,1,1,213,50,300,4,Poland
1640,  5/5/2020 10:47,PL,4,1,2,0,1,9,9,9,6,9,8,10,5,10,8,80,20,0,7,8,9,9,9,10,10,9,6,7,8,5,8,9,9,5,5,8,9,9,9,6,9,1,10,10,9,10,9,10,9,9,5,0,7,6,8,9,5,9,9,6,8,9,9,1,9,9,5,9,9,9,0,20,9,2,9,1,,59,1,0,1,,4,4,1,1,213,50,1,4,Poland
2285,  5/5/2020 11:01,PL,10,0,10,10,10,10,10,10,10,10,8,8,4,9,10,50,50,0,7,8,2,3,2,10,10,5,6,6,6,6,9,10,9,0,0,8,6,10,8,8,2,0,7,7,7,7,8,9,7,9,2,1,7,0,6,0,1,2,2,2,10,10,2,0,8,7,0,8,6,7,40,40,2,7,8,2,,51,3,2,2,,6,1,1,1,213,50,900,4,Poland
1804,  5/5/2020 11:01,PL,7,1,9,9,10,8,10,10,6,10,7,5,2,8,8,50,50,0,6,6,4,7,5,10,10,9,3,5,5,5,7,8,8,2,5,5,5,5,5,4,5,3,7,7,8,8,7,10,5,5,6,5,5,5,5,3,5,6,4,5,6,6,5,6,5,5,5,5,5,5,50,50,4,2,6,1,,65,3,0,5,,4,1,1,1,213,200,900,4,Poland
474,  5/5/2020 11:08,PL,4,4,6,4,4,3,7,3,8,4,4,4,3,3,7,50,40,10,4,6,3,7,6,4,4,4,4,6,3,2,2,3,3,3,4,5,6,7,4,8,4,3,6,6,4,4,7,4,6,4,4,4,4,6,4,4,4,4,4,4,3,3,2,3,6,6,5,3,3,6,10,40,4,7,3,2,,33,1,1,3,,7,1,1,1,213,1,60,4,Poland
1548,  5/5/2020 11:33,PL,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,60,40,0,7,8,6,6,7,7,7,6,6,6,6,7,7,7,6,7,6,7,6,6,6,7,6,6,7,6,7,6,8,7,7,7,7,6,6,7,6,6,6,6,6,7,7,7,7,7,7,7,7,7,6,7,60,70,7,8,6,2,,45,2,1,6,Housewife,9,4,2,1,213,50,3008,8,Poland
1289,  5/5/2020 11:55,PL,10,1,10,10,10,10,10,10,10,10,10,10,1,10,10,0,50,50,5,6,10,10,10,10,10,10,10,0,8,6,10,10,10,0,1,10,10,10,10,10,10,10,6,10,10,9,10,10,5,8,7,1,6,0,8,8,9,9,8,3,10,10,5,0,9,9,0,5,5,10,70,80,10,5,8,2,,31,3,1,1,,3,4,1,1,213,50,1,4,Poland
1758,  5/5/2020 12:27,PL,9,2,10,9,8,9,9,7,7,9,9,8,7,10,10,55,40,5,9,7,10,10,10,10,10,8,8,7,7,4,7,8,8,0,1,8,8,8,7,3,7,7,8,8,7,7,7,9,7,8,6,9,4,7,8,7,5,9,8,2,10,9,6,1,8,9,1,7,9,10,60,70,9,16,7,1,,33,1,0,1,,6,1,1,1,213,125,3,4,Poland
1769,  5/5/2020 12:31,PL,6,4,4,4,4,8,6,8,5,5,5,7,0,6,1,80,10,10,6,6,5,5,5,7,6,5,4,3,3,3,7,7,7,3,4,6,6,7,6,6,6,6,4,4,3,4,5,5,6,6,3,4,6,7,5,5,5,5,5,5,5,7,5,3,5,5,5,3,5,5,30,70,5,16,7,1,,30,1,0,1,,6,1,1,1,213,50,3,4,Poland
352,  5/5/2020 12:42,PL,6,6,4,4,6,3,5,5,6,4,7,6,5,5,5,50,10,40,3,4,4,3,5,5,5,4,5,4,7,8,7,2,9,8,5,4,6,2,4,5,5,5,5,5,4,8,7,4,6,6,6,6,5,3,7,7,3,6,4,7,4,4,4,4,4,6,4,5,5,5,70,60,7,3,6,2,,33,1,1,3,,7,1,1,2,213,1,6,9,Poland
412,  5/5/2020 12:44,PL,8,8,9,8,8,7,3,7,7,3,9,8,8,8,9,0,100,0,9,10,8,9,8,10,10,7,3,7,7,8,7,4,7,7,9,10,10,10,10,10,10,10,7,3,10,10,10,10,8,8,3,8,9,10,9,8,9,8,9,8,7,8,8,8,8,8,8,9,8,8,100,90,5,10,9,2,,26,2,2,3,,4,1,1,1,213,50,300,16,Poland
656,  5/5/2020 12:44,PL,8,7,6,6,6,5,5,5,6,6,5,1,8,7,7,50,30,20,7,7,6,7,7,5,5,7,7,7,4,6,7,6,6,8,6,5,6,6,5,5,5,5,7,6,6,6,5,5,5,5,4,4,6,0,6,6,6,6,6,6,6,6,6,6,9,6,6,6,6,6,0,30,5,10,7,2,,28,2,1,3,,6,1,2,1,213,250,300,4,Poland
2418,  5/5/2020 12:46,PL,10,0,10,9,10,10,10,10,7,6,5,5,1,5,5,100,0,0,7,7,0,4,0,5,0,0,0,0,0,1,10,9,8,0,0,6,5,7,6,5,0,0,10,5,7,9,9,8,7,6,5,9,8,0,1,0,0,1,2,5,10,8,0,0,9,8,0,10,9,10,10,30,5,16,6,1,,52,3,0,3,,4,1,1,1,213,50,3,4,Poland
858,  5/5/2020 12:46,PL,10,7,0,8,10,10,10,10,10,10,10,10,10,10,10,80,20,0,5,7,10,10,10,10,10,10,10,8,9,10,10,9,9,6,4,5,5,8,7,7,8,8,10,10,10,10,10,10,0,9,7,5,7,0,7,10,10,10,6,10,10,10,10,10,10,10,10,9,9,8,100,70,10,1,6,1,,38,1,0,1,,1,1,1,1,213,50,900,4,Poland
705,  5/5/2020 12:46,PL,10,0,10,10,10,10,10,10,10,10,5,5,5,10,5,50,25,25,5,5,10,10,10,10,10,10,10,10,10,1,10,10,10,10,10,10,10,10,10,10,10,10,7,6,10,10,10,10,0,10,8,10,5,10,10,3,1,3,2,2,10,10,10,0,10,10,10,10,10,10,100,100,10,1,5,2,,21,2,0,1,,6,4,1,1,213,50,300,4,Poland
670,  5/5/2020 12:46,PL,8,5,7,9,9,9,10,10,6,5,10,10,5,10,10,50,25,25,5,5,5,5,5,10,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,8,0,0,0,6,0,0,10,10,5,0,5,5,0,5,4,5,50,50,5,1,5,2,,36,3,3,3,,6,4,1,1,213,50,3,1,Poland
645,  5/5/2020 12:46,PL,5,7,7,5,9,4,6,5,6,6,5,6,6,7,7,40,40,20,6,5,6,5,6,7,5,8,7,7,7,6,7,5,6,6,5,5,6,6,4,6,5,6,5,6,5,6,9,8,6,4,6,3,6,3,5,6,7,6,6,6,6,5,7,7,6,3,6,4,5,6,30,40,4,8,7,1,,25,2,1,1,,6,4,1,1,213,50,900,16,Poland
826,  5/5/2020 12:47,PL,7,7,5,5,4,7,7,7,3,7,8,8,3,3,3,20,30,50,8,6,5,5,4,7,6,7,6,1,7,1,7,6,3,4,7,3,3,7,7,8,2,7,7,2,7,7,4,3,8,6,6,2,6,0,7,7,3,7,6,5,4,7,7,7,6,4,4,2,5,6,0,60,3,6,5,2,,29,3,2,3,,5,4,1,1,213,50,3,1,Poland
483,  5/5/2020 12:48,PL,7,3,8,7,8,8,7,8,7,7,7,6,6,7,6,20,60,20,6,6,6,4,7,10,6,7,7,4,6,6,6,6,6,7,6,7,6,6,8,7,7,7,4,7,7,6,7,7,7,7,3,4,7,6,7,7,7,7,7,7,6,6,4,7,6,6,7,7,7,7,40,40,7,1,6,2,,25,3,2,2,,6,4,1,1,213,50,300,,Poland
985,  5/5/2020 12:48,PL,2,0,8,7,10,10,10,10,10,6,10,8,8,10,10,50,50,0,0,1,0,1,0,8,5,2,0,0,0,1,10,10,10,0,0,7,5,9,7,6,5,5,0,0,5,2,4,3,3,2,8,7,0,0,2,0,6,3,1,5,8,8,4,0,5,0,0,8,7,10,70,80,3,10,2,1,,43,1,0,1,,10,1,1,1,213,50,900,8,Poland
754,  5/5/2020 12:50,PL,9,9,8,7,8,9,9,9,10,10,9,9,9,10,10,10,40,50,10,8,9,9,7,9,10,9,10,9,8,7,8,7,4,3,7,10,10,7,8,9,8,9,8,9,10,10,8,8,7,8,9,9,10,10,10,9,8,9,9,10,10,8,10,10,10,7,7,10,10,10,80,100,10,1,8,1,,23,1,0,3,,9,1,1,1,213,50,100,15,Poland
959,  5/5/2020 12:51,PL,5,5,5,10,10,5,5,10,10,0,10,10,0,10,10,20,80,0,7,7,5,5,10,10,10,10,10,5,10,5,5,5,5,5,5,10,10,8,10,5,5,5,10,10,5,5,5,5,5,10,8,10,5,0,10,6,10,10,4,5,10,9,7,3,7,8,5,9,10,5,50,70,5,2,10,1,,18,1,0,3,,6,4,1,1,213,50,1,4,Poland
2302,  5/5/2020 12:52,PL,10,0,10,9,10,10,10,10,7,2,4,10,0,10,9,60,30,10,2,4,0,4,0,10,4,0,0,0,0,2,10,10,10,0,2,7,7,10,10,8,10,10,1,1,10,10,8,8,7,7,3,2,7,7,7,3,3,10,7,1,10,10,2,0,1,4,0,0,4,10,30,50,4,14,7,2,,64,1,0,5,,8,1,1,1,213,25,3,8,Poland
962,  5/5/2020 12:53,PL,10,3,8,9,5,6,6,9,8,6,10,10,8,10,10,50,0,50,6,7,7,8,7,10,7,4,1,2,2,6,6,7,9,3,7,6,6,6,6,3,7,7,8,7,6,9,9,6,6,6,3,4,7,0,7,5,7,6,6,6,7,7,7,2,8,7,6,7,7,3,40,30,7,14,8,1,,18,1,0,4,,4,1,1,1,213,25,30,3,Poland
899,  5/5/2020 12:53,PL,8,9,8,8,8,9,8,8,9,9,8,9,8,8,8,0,50,50,10,10,8,9,9,7,8,8,8,8,8,9,8,8,9,8,8,8,9,8,9,9,8,8,8,10,8,8,8,9,9,9,1,1,9,8,8,9,7,8,8,9,9,9,8,9,9,8,9,9,9,9,20,10,5,16,9,1,,41,3,0,3,,6,1,1,1,213,25,300,4,Poland
669,  5/5/2020 12:53,PL,5,2,5,4,1,5,5,5,5,5,3,3,5,6,9,50,35,15,7,6,5,5,5,5,5,5,5,3,3,2,7,7,5,5,5,5,5,5,5,5,5,5,5,5,7,6,9,10,5,5,5,5,5,6,2,4,1,2,1,1,5,5,5,5,5,5,5,5,5,5,50,50,5,7,7,2,,31,3,2,3,,10,4,1,1,213,50,1,4,Poland
1143,  5/5/2020 12:55,PL,7,1,7,9,10,8,8,8,0,9,10,9,2,10,7,80,20,0,7,7,2,4,0,7,6,8,6,1,1,3,9,9,9,0,1,9,4,9,7,2,9,10,7,8,8,6,9,9,6,8,4,2,2,0,2,0,9,1,0,2,10,9,0,0,7,2,1,0,1,8,20,20,8,7,9,1,,51,3,3,1,,4,4,1,1,213,50,300,4,Poland
1255,  5/5/2020 12:55,PL,3,7,3,7,2,8,2,8,2,8,10,10,5,10,10,0,0,100,5,5,5,10,2,5,5,5,10,10,10,5,10,10,10,0,0,5,8,8,8,7,6,2,5,8,5,5,5,5,7,3,3,8,8,7,3,7,3,7,2,3,9,2,9,1,7,3,8,3,8,2,70,70,4,11,5,2,,36,2,1,3,,6,4,2,2,213,1.50,2.00,1.00,Poland
1142,  5/5/2020 12:55,PL,10,0,10,10,10,10,10,10,10,10,10,10,8,10,10,0,100,0,10,10,10,10,10,10,10,8,10,10,10,10,10,1,10,10,10,10,10,10,10,10,10,1,10,10,10,10,10,10,10,10,0,0,1,9,10,10,0,10,10,3,10,10,9,0,10,10,10,10,10,0,70,100,7,16,10,2,,47,3,2,3,,11,4,1,1,213,50,900,4,Poland
1291,  5/5/2020 12:55,PL,10,0,8,10,10,9,9,9,8,9,7,7,7,8,8,50,50,0,6,5,5,5,5,8,7,7,7,5,5,5,9,8,10,0,2,8,6,7,7,5,5,5,3,5,7,7,8,10,5,6,8,8,0,0,3,3,5,6,5,5,8,8,5,0,7,7,2,1,6,7,70,100,3,6,7,2,,40,2,0,6,Farmer,8,4,1,1,213,50,3,4,Poland
1339,  5/5/2020 12:56,PL,7,6,7,7,10,10,10,10,10,10,2,2,0,4,3,50,50,0,9,9,3,3,3,10,10,10,9,8,1,3,7,9,8,0,2,3,3,3,3,9,8,8,8,8,8,8,8,7,2,7,6,5,7,0,2,1,1,1,2,1,8,6,6,6,5,5,5,5,5,5,70,80,0,16,8,2,,31,1,4,2,,8,1,1,2,213,50,900,1,Poland
1228,  5/5/2020 12:56,PL,10,5,10,9,10,8,8,9,8,10,10,10,8,10,10,25,50,25,3,3,3,8,5,10,10,2,3,5,8,5,10,10,10,0,0,7,3,10,8,9,9,3,3,6,7,9,7,5,5,8,1,5,6,6,5,7,5,8,6,5,10,10,5,0,5,7,0,0,5,10,50,70,5,16,7,2,,18,2,0,4,,7,4,1,1,213,25,300,12,Poland
1310,  5/5/2020 12:56,PL,10,4,10,10,10,10,10,10,2,10,8,10,9,10,10,0,50,50,3,4,0,7,5,10,10,6,6,3,0,4,7,7,8,0,0,8,3,8,7,3,2,1,6,8,4,4,7,8,6,7,8,9,3,0,2,2,0,6,3,0,6,8,8,0,7,6,0,3,3,5,40,30,3,1,8,2,,27,3,1,6,,5,1,1,1,213,50,900,4,Poland
1128,  5/5/2020 12:57,PL,10,0,10,10,10,10,10,10,10,10,10,5,10,10,10,20,70,10,4,4,5,3,4,10,10,10,10,10,10,5,10,10,10,5,0,10,10,10,10,5,2,0,4,3,10,2,7,10,7,10,1,0,3,5,4,4,0,0,0,0,10,10,2,0,3,7,2,3,3,10,40,40,4,1,6,2,,29,3,2,3,,8,4,1,2,213,50,3,4,Poland
1386,  5/5/2020 12:57,PL,10,10,10,10,5,10,10,10,10,10,0,0,0,0,0,10,70,20,10,10,10,10,10,10,10,10,0,0,0,5,10,10,10,0,0,10,10,10,10,0,0,0,10,10,10,5,5,10,0,10,10,5,5,5,5,5,5,5,5,10,0,0,0,10,0,0,9,0,0,0,0,50,10,2,5,2,,44,2,0,2,,6,1,1,1,213,50,300,4,Poland
1264,  5/5/2020 12:57,PL,6,5,4,6,5,0,0,5,0,5,6,6,5,4,1,35,35,30,4,4,7,6,5,4,5,7,6,5,5,5,6,4,5,5,5,6,5,5,7,3,4,5,8,8,7,7,6,8,6,6,7,3,1,5,4,5,6,5,6,5,7,7,6,5,6,4,5,6,6,5,50,50,5,8,4,1,,65,1,0,5,,8,4,1,1,213,50,3,4,Poland
1206,  5/5/2020 12:57,PL,10,0,10,9,10,7,7,7,6,7,9,9,6,9,9,0,75,25,5,4,2,7,7,10,10,8,0,0,0,3,8,8,8,1,2,7,7,8,8,8,7,7,5,4,3,3,3,7,4,6,7,8,3,0,7,4,2,7,2,1,10,9,5,1,6,7,1,7,5,8,40,60,4,12,6,2,,20,1,0,4,,6,4,1,1,213,50,3,7,Poland
640,  5/5/2020 12:57,PL,10,0,1,10,10,10,10,10,9,8,9,10,5,10,10,0,50,50,5,5,6,5,5,5,5,1,1,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,40,40,5,5,8,2,,41,3,1,3,,10,4,1,1,213,50,900,12,Poland
1308,  5/5/2020 12:57,PL,7,2,8,8,10,7,7,6,10,7,10,10,10,10,10,50,50,0,8,6,5,6,7,10,10,3,6,3,6,5,9,9,9,0,1,7,4,6,6,5,4,4,9,7,5,9,10,9,8,7,9,2,8,0,6,6,5,8,6,4,9,8,5,7,6,4,1,9,7,7,10,50,7,2,7,2,,20,2,1,1,,6,1,1,1,213,50,900,4,Poland
1051,  5/5/2020 12:58,PL,8,9,10,9,10,9,7,9,9,8,9,8,8,9,8,30,30,40,8,8,8,9,9,8,10,8,8,9,8,9,8,7,9,10,8,9,9,9,8,6,2,9,3,8,8,7,8,8,8,8,9,2,8,9,8,8,8,9,9,8,9,9,9,9,9,3,9,9,7,8,90,80,8,6,9,2,,34,3,2,3,,2,4,1,1,213,50,300,4,Poland
1204,  5/5/2020 12:58,PL,10,0,10,10,10,0,0,0,0,0,10,0,0,0,0,100,0,0,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,10,10,10,0,10,10,10,10,10,0,10,10,10,0,10,0,10,10,0,10,10,10,10,10,10,10,10,10,10,0,0,0,10,10,0,100,0,1,10,1,,31,3,1,3,,11,1,1,1,213,50,9004,4,Poland
1657,  5/5/2020 12:59,PL,10,0,9,10,10,5,5,9,5,5,7,7,0,5,5,25,40,35,7,6,5,5,5,10,10,1,1,1,1,5,9,10,10,0,1,5,10,10,10,0,0,0,9,10,5,5,5,10,5,5,5,0,5,0,3,2,5,2,5,5,10,9,5,0,9,5,1,5,5,9,50,50,5,1,7,1,,53,2,1,1,,6,1,1,1,213,25,3,4,Poland
1431,   5/5/2020 1:00,PL,8,9,6,8,8,8,6,8,7,9,7,9,6,8,8,30,50,20,9,8,7,8,6,7,8,7,9,7,9,7,8,8,8,6,7,9,8,9,8,9,8,9,6,8,8,8,6,9,9,7,9,9,7,7,8,7,8,7,8,7,8,7,8,6,8,8,6,8,7,8,80,90,6,13,8,1,,64,3,0,1,,4,4,1,1,213,50,100,4,Poland
1274,   5/5/2020 1:00,PL,9,1,8,7,10,5,5,3,0,5,10,10,10,10,10,40,30,30,6,2,2,5,1,5,3,0,0,0,0,8,9,10,3,2,3,2,3,8,3,7,6,3,6,5,0,5,5,5,2,7,8,8,8,3,8,7,8,10,7,8,8,8,3,3,7,7,8,6,5,8,20,30,5,6,7,1,,43,1,0,1,,11,4,1,1,213,50,100,4,Poland
1532,   5/5/2020 1:00,PL,10,2,3,10,10,10,10,10,7,10,10,10,10,10,10,80,10,10,2,3,0,0,0,6,6,6,4,7,3,3,10,10,10,0,0,6,6,6,8,7,6,6,3,6,9,3,4,10,8,10,0,0,3,0,0,0,0,6,10,0,2,3,0,0,0,0,10,2,4,1,40,60,5,1,7,1,,35,2,2,6,,9,4,1,1,213,50,300,4,Poland
1451,   5/5/2020 1:00,PL,7,8,10,8,9,5,5,7,2,10,8,6,0,7,6,50,25,25,2,3,6,5,5,8,5,1,1,1,1,7,10,10,10,0,0,3,7,10,5,0,3,10,1,2,5,7,4,8,3,3,10,8,0,0,10,3,1,5,2,7,10,10,0,0,8,5,10,8,8,10,70,70,2,3,3,2,,18,1,0,4,,6,1,1,1,213,25,3,7,Poland
856,   5/5/2020 1:01,PL,7,7,7,9,7,7,6,7,7,7,10,10,2,10,8,0,30,70,6,8,0,0,0,4,4,6,7,6,7,7,7,7,8,7,7,7,7,7,7,4,4,3,7,7,7,7,7,7,6,7,6,7,8,6,8,7,7,7,6,10,7,8,7,7,7,7,7,7,7,7,60,60,3,10,7,1,,18,2,0,4,,6,4,1,1,213,50,3,4,Poland
1700,   5/5/2020 1:02,PL,10,1,10,7,9,7,9,9,2,10,10,10,8,10,10,0,50,50,7,7,4,4,2,10,7,4,1,2,0,2,10,8,8,1,1,6,6,7,9,6,8,5,7,8,6,6,7,9,5,3,7,6,4,7,1,2,0,1,3,5,10,9,2,0,2,3,3,1,3,3,50,70,3,6,4,2,,18,1,0,4,,8,4,1,1,213,25,3,7,Poland
1390,   5/5/2020 1:03,PL,10,5,10,8,6,5,6,8,0,10,10,8,8,8,10,50,40,10,6,6,5,5,5,8,7,6,5,5,5,0,10,8,9,0,2,6,6,6,6,3,5,4,5,5,5,6,7,7,4,6,7,7,3,0,5,5,5,7,7,5,7,7,5,9,5,0,5,5,5,6,50,80,2,9,6,1,,20,1,0,4,,9,4,1,1,213,50,300,4,Poland
1267,   5/5/2020 1:03,PL,6,3,4,7,9,5,5,9,5,2,4,6,2,9,8,50,25,25,5,6,1,5,0,0,0,0,0,0,0,4,8,8,7,0,0,5,6,8,8,0,4,0,3,4,7,6,7,8,4,9,5,4,0,0,5,2,2,5,5,6,10,7,4,0,6,8,2,3,5,7,30,60,5,16,8,2,,36,3,1,1,,7,1,1,1,213,50,3,7,Poland
1354,   5/5/2020 1:03,PL,10,0,10,10,10,10,10,10,9,10,3,4,3,8,10,60,30,10,4,8,0,7,6,10,10,7,3,7,8,2,10,10,10,0,0,7,7,9,7,7,3,2,6,7,10,8,9,10,7,10,2,0,6,6,2,4,1,7,6,0,10,8,7,0,7,6,1,7,7,9,20,90,6,9,7,1,,29,1,0,1,,7,1,1,1,213,50,3,2,Poland
1129,   5/5/2020 1:04,PL,6,6,7,6,6,6,6,6,6,7,7,6,6,6,7,100,0,0,6,6,5,5,7,7,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,7,6,6,6,6,6,6,6,7,7,6,6,6,6,6,6,7,6,70,70,5,5,6,1,,64,3,3,1,,6,4,1,1,213,50,300,8,Poland
1634,   5/5/2020 1:04,PL,5,10,3,5,10,9,9,10,5,8,10,10,0,10,0,45,50,5,10,9,10,2,9,10,10,10,6,10,6,10,10,10,10,0,0,10,10,10,10,10,10,0,10,10,6,3,4,6,10,10,10,4,2,0,10,10,5,10,10,0,5,8,7,0,10,7,0,10,10,5,0,20,5,1,10,1,,19,1,0,3,,7,4,1,1,213,50,5,4,Poland
1383,   5/5/2020 1:05,PL,10,0,10,10,8,10,10,10,7,10,7,3,0,7,10,50,50,0,5,5,5,5,5,10,10,10,8,1,6,6,10,10,10,0,0,5,10,10,10,10,0,0,10,10,10,10,10,10,5,8,5,5,5,0,0,0,10,5,5,0,10,10,5,0,10,10,10,5,5,10,50,50,4,6,9,1,,64,3,3,1,,7,4,1,1,213,50,3,1.5,Poland
1777,   5/5/2020 1:05,PL,8,7,7,7,9,9,9,9,3,4,7,10,4,10,9,20,40,40,2,2,2,7,1,3,3,10,10,9,10,6,6,9,9,1,2,9,4,7,6,2,7,7,5,2,7,6,8,8,2,5,9,6,5,0,4,6,2,8,3,2,8,10,6,0,7,8,2,7,3,8,30,90,5,1,4,2,,32,2,0,3,,9,4,1,2,213,50,300,4,Poland
413,   5/5/2020 1:05,PL,8,8,8,7,8,7,8,8,7,8,7,7,9,7,7,60,20,20,9,8,9,7,8,8,8,7,8,7,7,8,7,8,9,7,9,6,6,7,8,9,9,8,8,8,7,6,7,5,8,9,8,8,6,8,8,7,8,9,7,8,8,10,9,9,8,9,8,10,8,8,90,80,8,9,9,1,,19,1,0,1,,6,1,1,1,213,50,3000,4,Poland
686,   5/5/2020 1:06,PL,8,9,10,8,7,9,9,9,9,8,8,10,8,9,8,70,15,15,10,10,8,9,8,9,8,9,9,9,8,9,9,8,10,8,10,8,9,8,10,9,9,8,8,8,9,9,9,9,9,9,7,9,8,8,9,9,8,9,8,9,9,10,9,9,8,8,9,9,9,10,80,90,8,9,9,2,,21,2,1,3,,3,4,1,1,213,15,900,16,Poland
