RecordDate,Duration_sec,Country,Language,physical_contact__1,physical_contact__2,physical_contact__3,physical_contact__4,physical_contact__5,physical_hygiene__1,physical_hygiene__2,physical_hygiene__3,physical_hygiene__4,physical_hygiene__5,policy_support__1,policy_support__2,policy_support__3,policy_support__4,policy_support__5,generosity__1,generosity__2,generosity__3,psych_wellbeing1,psych_wellbeing2,collective_narcis__1,collective_narcis__2,collective_narcis__3,national_identity__1,national_identity__2,Conspiracy_theories__1,Conspiracy_theories__2,Conspiracy_theories__3,Conspiracy_theories__4,open_mindedness__1,open_mindedness__2,open_mindedness__3,open_mindedness__4,open_mindedness__5,open_mindedness__6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging__1,social_belonging__2,social_belonging__3,social_belonging__4,trait_self.control__1,trait_self.control__2,trait_self.control__3,trait_self.control__4,Self.esteem,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,Moral_ID__1,Moral_ID__2,Moral_ID__3,Moral_ID__4,Moral_ID__5,Moral_ID__6,Moral_ID__7,Moral_ID__8,Moral_ID__9,Moral_ID__10,risk_perception__1,risk_perception__2,political_ideology,moral_circle,health_cond,CRT1,CRT2,CRT3,sex,sex_other,age,marit_status,children,employ_status,employ_status_other,Ladder,urban,tested_positive,know_tested_positive,AttCheck_nobots,AttCheck2,"live_in_kurdistan(1=no,2=yes)"
3/5/2020 9:07,810,KURDISTAN,KU,10,5,7,7,9,5,9,10,5,10,10,10,10,10,10,0,100,0,8,5,5,5,10,10,10,0,9,7,6,0,10,10,10,0,0,5,5,4,3,2,4,6,7,7,5,5,5,9,5,6,3,5,10,6,8,0,6,5,5,10,10,0,0,0,0,6,3,6,5,50,50,5,2,10,50,1,,1,,32,1,0,6,,11,1,,,,5,
3/5/2020 9:07,356,KURDISTAN,KU,2,10,0,1,0,,,,,,,,,,,100,0,0,,,,,,0,0,10,10,10,10,,,,,,,10,10,10,10,0,0,0,8,0,10,0,8,10,4,10,2,10,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,0,
3/5/2020 9:07,31,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,625,KURDISTAN,KU,,,,,,,,,,,10,10,8,10,10,,,,,,8,8,9,,,,,,,5,9,10,10,2,3,,,,,,,,9,7,7,5,8,8,,,,,,,,,,,,,,,,,,,,,,,,5,,7,,,,,,,,,,,,,,,,0,
3/5/2020 9:07,194169,KURDISTAN,KU,,,2,,,6,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,15,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,121,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,525,KURDISTAN,KU,,,,,,,,,,,,,,,,100,0,0,10,4,10,10,10,,,1,0,1,1,,,,,,,,,,,,,,,,3,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,10,
3/5/2020 9:07,23,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,21452,KURDISTAN,KU,8,10,5,8,10,,,,,,5,5,5,5,5,50,50,0,5,6,10,7,10,10,10,,,,,9,10,10,8,4,5,,,,,,,,5,5,,,,,9,9,5,0,,3,8,4,9,10,5,10,9,9,0,8,9,0,6,6,10,0,50,5,12,8,,,,,,,,,,,,,,,,10,
3/5/2020 9:07,420,KURDISTAN,KU,9,0,10,0,10,,,,,,,,,,,,,,,,,,,,,10,10,10,10,,,,,,,,,10,10,,0,0,,,,,,,,,,,,6,10,8,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,140,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,20,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,100,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,48,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,27,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,93,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,21673,KURDISTAN,KU,10,0,10,10,10,,,,,,,,,,,80,15,5,,,5,5,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,119,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,61,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,11,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,19,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,44,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,11,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,716,KURDISTAN,KU,10,1,10,9,10,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,8,8,7,9,9,7,0,8,8,1,7,8,8,,,,14,8,,,,,,,,,,,,,,,,,
3/5/2020 9:07,130,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,60,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,112,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,
3/5/2020 9:07,25971,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,508,KURDISTAN,KU,,,,,,9,8,9,8,8,,,,,,,,,,,5,5,8,8,8,,,,,7,8,7,8,7,5,,,,,,,,8,7,7,7,7,6,,,,,,6,5,5,6,6,8,6,6,8,6,6,7,6,8,6,7,50,50,,3,,,,,,,,,,,,,,,,,7,
3/5/2020 9:07,94,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
3/5/2020 9:07,754,KURDISTAN,KU,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,50,50,0,4,8,9,8,2,10,10,9,1,8,8,,,,,,,9,9,9,8,7,8,7,7,8,7,9,9,9,7,8,1,1,9,10,5,5,8,8,8,9,8,2,5,1,2,2,2,2,2,80,50,,2,8,,,,,,,,,,,,,,,,8,
3/5/2020 9:07,249,KURDISTAN,KU,5,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,19,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,
3/5/2020 9:07,240,KURDISTAN,KU,,,,,,,,,,,,,,,,90,8,2,,,,,,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,66,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,30,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,11,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,64,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,615,KURDISTAN,KU,,,,,,5,8,7,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,5,
3/5/2020 9:07,415,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,159,KURDISTAN,KU,10,5,,,,,,,,,,,,,,,,,,,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,219,KURDISTAN,KU,,,,,,,,,,,10,10,0,10,10,,,,,,,,,7,4,,,,,1,10,10,10,0,0,,,,,,,,10,5,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,
3/5/2020 9:07,168,KURDISTAN,KU,10,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,288,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,96,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,386,KURDISTAN,KU,,,,,,,,,,,,,,,,40,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,80,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,97,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,175,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,40,,,10,,,,,,,,,,,,,,,,0,
3/5/2020 9:07,1079,KURDISTAN,KU,7,5,9,8,9,10,10,10,8,10,10,10,1,8,10,70,20,10,2,5,6,6,10,10,10,5,5,5,5,1,10,10,10,0,1,5,5,6,6,5,5,5,8,9,4,7,9,9,9,9,8,1,8,1,10,3,9,10,6,10,10,7,0,10,8,0,4,10,10,0,10,5,16,8,,,,,,,,,,,,,,,,6,
3/5/2020 9:07,211,KURDISTAN,KU,2,3,2,8,3,2,8,2,2,7,9,8,8,7,8,,,,,,8,8,3,10,10,,,,,,,,,,,,,,,,,,7,,,,,,8,8,4,2,,,,,,,,,,,,,,,,,,20,20,8,,10,,,,,,,,,,,,,,,,,
3/5/2020 9:07,106,KURDISTAN,KU,,,,,,,,,,,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,3,9,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,69,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,2959,KURDISTAN,KU,10,0,10,9,10,10,10,10,7,10,10,10,10,10,10,40,30,30,5,4,10,10,10,10,10,10,5,5,5,10,10,10,10,0,5,8,6,7,7,8,5,5,8,5,6,5,5,8,10,5,5,2,6,5,5,8,6,6,5,10,8,8,0,8,9,0,5,5,10,50,50,4,16,10,25,300,4,,,,,,,,,,,,,10,
3/5/2020 9:07,19,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,383,KURDISTAN,KU,,,,,,,,,,,10,8,2,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,1117,KURDISTAN,KU,9,3,9,8,9,7,6,7,4,8,10,10,8,10,10,0,80,20,2,8,,,,,,6,3,3,4,6,8,8,9,0,3,7,5,6,5,5,5,5,7,8,9,7,7,6,9,7,6,7,4,,,,,,,9,9,8,1,8,2,1,6,6,9,10,60,3,7,4,,,,,,,,,,,,,,,,5,
3/5/2020 9:07,293,KURDISTAN,KU,9,1,9,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,48,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,
3/5/2020 9:07,3942,KURDISTAN,KU,,,,,,,,,,,7,3,2,7,2,,,,,,,,,,,9,0,7,8,,,,,,,,,,,,,,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,1,10,1,,,,,,,,,,,,,,,,,
3/5/2020 9:07,75,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,10,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,93,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,63,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,
3/5/2020 9:07,105,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,32,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,141,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,208,KURDISTAN,KU,,,,,,7,8,7,8,7,7,7,7,6,10,,,,,,9,9,9,,,6,6,6,6,0,6,6,4,6,3,,,,,,,,,,10,10,10,10,,,,,4,1,9,0,6,6,3,,,,,,,,,,,70,100,8,11,6,,,,,,,,,,,,,,,,0,
3/5/2020 9:07,358,KURDISTAN,KU,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,921,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,8,10,10,8,8,,,,,3,10,10,10,7,10,0,4,4,5,7,7,6,6,4,2,5,8,9,2,3,7,0,5,,,,,,,,,,,,,,,,,50,50,3,3,7,,,,,,,,,,,,,,,,3,
3/5/2020 9:07,611,KURDISTAN,KU,8,5,8,,9,8,8,10,,,,,,,,,,,,,5,,10,10,10,6,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,10,5,4,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,
3/5/2020 9:07,1743,KURDISTAN,KU,9,9,10,10,10,10,9,10,10,8,10,7,9,10,10,,,,7,9,9,10,10,10,10,10,10,10,10,9,10,10,10,0,9,0,0,0,0,1,2,4,10,10,7,8,10,10,9,8,7,0,9,5,5,0,8,7,8,9,8,0,0,2,6,,6,3,6,0,0,10,1,9,,,,,,,,,,,,,,,,9,
3/5/2020 9:07,192,KURDISTAN,KU,,,,,,10,2,2,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,21,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,341,KURDISTAN,KU,9,9,10,9,10,,,,,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,5,10,5,5,,,,,,5,10,5,9,8,3,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,551,KURDISTAN,KU,,,,,,,,,,,,,,,,0,80,20,,,9,10,9,,,,,,,,9,9,9,1,3,,,,,,,,,,3,5,9,9,8,8,,0,,,9,,9,9,,10,9,6,3,7,,1,1,,8,0,40,0,,10,,,,,,,,,,,,,,,,,
3/5/2020 9:07,36,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,105,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,40,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,15,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,368,KURDISTAN,KU,,,,,,,,,,,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,8,3,8,9,3,3,9,9,,,9,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,93,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,17,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,21,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,131,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,66,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,480,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,587,KURDISTAN,KU,,,,,,,,,,,5,10,9,9,10,,,,,,,,,,,,,,,6,2,0,10,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,,,,50,50,9,3,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,123,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,603,KURDISTAN,KU,,,,,,,,,,,10,10,0,10,10,,,,,,7,2,10,,,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,,,,,,,0,7,1,0,8,8,10,3,7,2,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,90,KURDISTAN,KU,,,,,,,,,,,10,10,4,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,41,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,65,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,695,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,10,10,,,,10,10,,,,,10,10,10,10,10,10,,,,,,,,,,0,9,10,10,3,8,8,0,,,,,,,,,,,,,,,,,,0,0,8,,9,,,,,,,,,,,,,,,,,
3/5/2020 9:07,262,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,169,KURDISTAN,KU,5,5,9,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,354,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,14,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,23,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,524,KURDISTAN,KU,10,5,2,8,7,10,10,10,10,10,9,10,10,10,10,,,,7,7,7,8,9,10,10,5,,,,10,10,10,10,10,10,6,0,6,6,7,8,7,6,7,0,0,9,10,6,6,7,0,10,4,0,0,0,0,1,10,10,10,10,10,10,10,10,10,6,0,0,6,2,6,,,,,,,,,,,,,,,,10,
3/5/2020 9:07,14,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,322,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,10,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,5,,10,,,,,,,,,,,,,,,,,
3/5/2020 9:07,11,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,16,KURDISTAN,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2020 9:07,115,KURDISTAN,KU,6,0,0,0,0,10,7,8,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
