RecordDate;Duration_sec;Country;Language;physical_contact__1;physical_contact__2;physical_contact__3;physical_contact__4;physical_contact__5;physical_hygiene__1;physical_hygiene__2;physical_hygiene__3;physical_hygiene__4;physical_hygiene__5;policy_support__1;policy_support__2;policy_support__3;policy_support__4;policy_support__5;generosity__1;generosity__2;generosity__3;psych_wellbeing1;psych_wellbeing2;collective_narcis__1;collective_narcis__2;collective_narcis__3;national_identity__1;national_identity__2;Conspiracy_theories__1;Conspiracy_theories__2;Conspiracy_theories__3;Conspiracy_theories__4;open_mindedness__1;open_mindedness__2;open_mindedness__3;open_mindedness__4;open_mindedness__5;open_mindedness__6;morality_as_cooperat_1;morality_as_cooperat_2;morality_as_cooperat_3;morality_as_cooperat_4;morality_as_cooperat_5;morality_as_cooperat_6;morality_as_cooperat_7;trait_optimism_1;trait_optimism_2;social_belonging__1;social_belonging__2;social_belonging__3;social_belonging__4;trait_self.control__1;trait_self.control__2;trait_self.control__3;trait_self.control__4;Self.esteem;Narcissism__1;Narcissism__2;Narcissism__3;Narcissism__4;Narcissism__5;Narcissism__6;Moral_ID__1;Moral_ID__2;Moral_ID__3;Moral_ID__4;Moral_ID__5;Moral_ID__6;Moral_ID__7;Moral_ID__8;Moral_ID__9;Moral_ID__10;risk_perception__1;risk_perception__2;political_ideology;moral_circle;health_cond;CRT1;CRT2;CRT3;sex;sex_other;age;marit_status;children;employ_status;employ_status_other;Ladder;urban;tested_positive;k1w_tested_positive;AttCheck_1bots;AttCheck2
5/05/20 20:03;Not available;Argentina;SPA;10;0;10;9;10;10;10;9;10;8;10;10;8;10;10;0,00;100,00;100,00;4;4;1;5;1;10;10;5;5;3;7;3;10;10;10;0;0;5;10;4;8;8;5;3;7;7;9;8;8;10;3;8;7;3;5;7;3;0;0;0;3;10;9;10;0;8;8;0;8;8;10;50;50;5;12;7;0,10;1;47;1;;65;3;3;1;Not available;7;1;1;2;213;0
5/05/20 20:07;Not available;Argentina;SPA;9;10;7;9;10;10;10;10;10;10;10;10;10;10;10;62,50;37,50;0,00;2;8;8;8;7;10;10;0;0;0;0;0;10;10;10;0;0;2;10;10;7;0;0;0;5;8;10;6;7;8;0;10;0;0;7;4;7;4;7;6;0;9;8;2;0;7;3;2;7;6;7;30;20;2;9;5;0,10;1;24;1;;58;3;3;6;Not available;8;1;1;2;213;0
5/05/20 20:07;Not available;Colombia;SPA;10;0;10;6;0;7;5;10;6;8;10;10;10;10;10;0,00;73,68;26,32;3;6;6;6;6;6;5;1;0;0;0;2;10;10;10;1;2;7;4;4;5;5;0;0;6;6;7;7;7;8;6;9;8;10;7;8;6;6;7;8;6;8;6;5;0;6;6;6;5;1;7;70;70;5;11;7;0,10;100;100;2;;32;1;0;4;Not available;5;1;1;1;213;0
5/05/20 20:10;Not available;Argentina;SPA;8;10;7;10;10;10;10;10;8;10;8;10;8;10;10;100,00;100,00;0,00;4;5;5;5;5;10;7;0;0;0;0;0;10;10;10;0;0;7;9;10;9;1;0;0;8;8;7;9;10;10;8;9;7;5;8;6;8;1;5;5;3;10;8;7;0;8;7;7;8;8;7;20;10;5;6;7;0,10;100;5;1;;74;2;5;6;Not available;7;1;1;1;213;0
5/05/20 20:13;Not available;Honduras;SPA;10;0;10;10;10;10;10;10;9;8;10;10;10;10;10;87,50;7,50;5,00;3;4;7;5;10;10;9;0;0;0;0;10;10;10;10;0;0;6;7;4;5;4;7;8;7;10;5;8;9;9;9;10;8;8;7;4;7;0;4;4;1;10;10;4;0;9;9;0;7;4;10;0;50;5;16;4;2,10;367;578;2;;27;1;0;2;Not available;3;1;1;1;213;0
5/05/20 20:16;Not available;Argentina;SPA;10;0;10;10;10;10;10;10;10;7;9;8;8;10;10;0,00;100,00;0,00;7;8;5;5;5;8;7;5;5;5;5;0;10;10;10;0;0;10;10;10;10;0;0;0;8;8;10;10;9;10;10;10;7;0;9;0;8;0;9;5;5;10;10;5;0;10;10;0;10;10;10;50;70;5;7;8;0,10;5;24;2;;75;3;3;5;Not available;5;1;1;1;213;0
5/05/20 20:17;Not available;Argentina;SPA;5;10;5;5;10;10;10;10;10;10;10;10;10;10;10;50,00;50,00;50,00;0;0;5;5;5;10;5;0;0;0;0;5;10;10;10;10;0;10;10;10;10;5;0;0;0;5;5;6;7;5;5;5;8;7;5;5;5;3;6;5;2;5;3;4;5;0;5;5;5;5;3;50;90;5;7;0;0,10;100;2;2;;32;3;0;1;Not available;5;1;1;1;213;0
5/05/20 20:21;Not available;Mexico;SPA;5;0;10;7;10;10;10;10;10;10;10;10;10;10;10;65,04;16,26;16,26;2;4;5;5;5;4;3;5;2;3;2;0;10;10;10;0;0;10;8;8;8;1;4;0;10;10;10;10;10;10;7;10;2;2;7;5;7;0;7;6;0;10;10;10;0;10;8;0;10;10;10;100;100;5;10;8;0,10;5;24;2;;28;1;0;4;Not available;5;1;1;2;213;0
5/05/20 20:22;Not available;Argentina;SPA;9;1;7;10;10;10;10;10;7;10;10;10;10;10;10;100,00;0,00;100,00;7;6;5;9;7;8;8;5;3;5;5;7;7;7;7;5;6;8;7;6;7;8;7;8;7;8;8;7;7;10;5;7;4;7;7;5;7;4;7;6;3;7;7;7;3;7;7;4;7;7;10;0;10;9;15;7;0,10;20;24;2;;45;3;2;6;Not available;5;1;1;1;213;0
5/05/20 20:24;Not available;Argentina;SPA;9;8;10;10;10;10;10;10;10;9;10;10;10;10;10;44,44;27,78;27,78;2;8;5;9;7;8;5;3;3;3;2;8;10;10;10;0;1;7;10;10;10;8;2;2;8;9;8;6;8;6;9;10;5;1;8;5;0;1;8;8;0;10;9;7;0;5;7;2;8;7;8;90;70;6;6;8;0,10;100;24;2;;34;1;2;1;Not available;4;1;1;1;213;0
5/05/20 20:35;Not available;Bolivia;SPA;10;0;9;10;10;8;8;10;9;10;10;10;8;10;10;0,00;0,00;0,00;6;6;10;10;7;8;6;4;0;0;0;5;8;8;8;0;0;6;6;4;7;0;0;0;8;8;7;7;7;9;4;9;7;0;8;1;8;0;8;7;0;10;8;0;0;5;0;0;5;7;8;50;80;7;4;5;0,54;100;24;2;;43;1;0;6;Not available;2;1;1;1;213;0
5/05/20 20:39;Not available;Colombia;SPA;10;0;10;10;10;10;10;10;3;3;10;10;8;10;10;66,28;20,39;13,26;3;8;5;8;0;9;8;10;0;0;5;0;10;10;10;0;0;10;9;10;10;5;10;10;8;10;10;10;9;10;9;9;5;4;8;0;6;0;8;0;0;10;7;5;0;7;7;0;5;5;6;80;80;5;3;9;0,10;100;24;2;;24;2;0;2;Not available;8;1;1;2;213;0
5/05/20 20:45;Not available;Colombia;SPA;8;0;10;10;10;10;10;10;10;10;10;10;10;10;10;0,01;0,00;0,00;5;6;10;10;10;10;10;10;0;0;0;0;10;0;10;0;0;10;10;10;10;0;0;10;10;10;10;6;5;10;10;10;8;10;6;1;9;1;4;0;0;10;10;10;0;10;10;10;10;10;10;0;60;10;6;8;0,10;100;24;2;;19;2;0;4;Not available;10;1;1;2;213;0
5/05/20 20:48;Not available;Venezuela;SPA;10;9;8;8;10;10;10;10;8;10;10;10;10;10;10;20,00;0,00;0,00;9;9;9;9;9;10;10;0;0;5;5;8;10;10;10;10;10;5;5;5;7;7;7;7;10;9;9;9;9;8;9;10;8;5;10;7;10;0;9;5;5;10;10;9;2;8;8;10;10;9;9;20;5;4;14;10;0,10;10024;24;1;;64;2;2;1;Not available;9;1;1;1;213;10
5/05/20 20:50;Not available;Argentina;SPA;10;0;0;10;10;10;10;10;10;5;10;10;10;10;10;66,67;16,67;16,67;5;5;5;5;5;7;4;0;0;0;0;5;10;10;10;0;0;10;5;10;10;5;0;5;5;10;5;7;8;8;4;10;0;0;5;0;6;4;8;5;1;10;8;5;0;8;8;0;5;8;10;50;50;6;1;5;10,00;100;24;2;;66;3;2;6;Not available;3;1;1;1;213;0
5/05/20 20:59;Not available;Argentina;SPA;8;3;5;3;10;9;8;9;9;9;10;10;7;10;10;58,82;29,41;11,76;7;8;8;8;9;10;8;3;3;3;5;4;10;10;10;10;3;5;8;6;5;5;5;5;8;9;9;9;9;9;7;9;9;7;7;6;8;0;8;8;1;10;9;9;0;7;7;0;6;8;10;80;80;6;5;7;0,10;100;24;2;;31;1;0;1;Not available;6;1;1;1;213;0
5/05/20 21:11;Not available;Ecuador;SPA;9;0;9;10;10;10;10;10;5;9;10;10;10;10;10;0,00;100,00;0,00;8;8;8;7;7;10;9;2;2;2;2;2;10;10;10;0;0;5;7;7;5;1;6;7;9;9;6;9;9;4;6;9;3;2;10;3;2;1;3;8;6;8;8;2;2;5;5;10;3;2;2;0;0;7;5;8;0,10;5;24;1;;61;3;1;1;Not available;8;1;1;1;213;0
5/05/20 21:21;Not available;Argentina;SPA;10;0;9;9;10;10;10;10;9;10;10;10;10;10;10;40,74;41,48;17,78;5;8;8;10;8;8;7;5;0;2;0;3;10;10;10;0;0;8;8;8;7;5;5;2;7;10;9;9;9;9;4;9;6;3;7;5;9;2;8;7;2;10;9;5;0;5;2;0;7;8;9;90;70;6;14;9;0,10;5;47;2;;41;3;3;1;Not available;7;1;1;2;213;0
5/05/20 21:22;Not available;Colombia;SPA;10;0;10;10;10;5;5;10;10;10;10;10;10;10;10;22,99;77,01;0,00;3;4;0;0;0;4;0;0;0;0;0;2;10;10;10;0;3;10;9;10;10;3;8;10;1;3;7;4;3;8;7;10;9;1;1;2;1;0;2;1;1;10;6;7;0;1;8;0;0;0;9;95;85;8;3;7;0,10;100;1;2;;26;1;0;1;Not available;9;1;1;1;213;0
5/05/20 21:34;Not available;Argentina;SPA;8;10;10;9;10;10;10;10;10;10;10;10;0;10;10;0,00;50,00;50,00;4;3;5;5;5;5;2;0;0;5;5;5;10;10;10;0;5;8;5;7;7;0;1;3;6;10;5;9;9;10;3;8;8;2;6;0;8;8;5;0;1;10;9;8;0;7;7;10;9;2;8;10;10;8;4;8;0,10;100;24;2;;65;1;1;6;Not available;6;1;1;2;213;0
5/05/20 21:39;Not available;Colombia;SPA;10;0;10;7;9;10;10;9;7;3;10;10;8;10;10;0,00;0,00;0,00;10;10;0;0;0;10;3;0;0;0;1;2;10;3;8;0;1;2;8;6;8;10;2;9;9;0;9;2;8;2;8;1;8;10;7;4;2;1;3;2;10;1;0;1;7;2;0;9;0;1;0;69;38;0;16;4;0,10;5;69;1;;18;1;0;4;Not available;7;1;1;1;213;0
5/05/20 21:43;Not available;Colombia;SPA;10;0;10;10;0;10;9;10;7;10;10;10;6;10;10;100,00;5,63;5,63;6;6;5;5;5;10;10;4;3;5;5;6;10;10;10;1;0;7;8;8;7;8;1;1;10;10;9;9;9;10;10;10;0;3;8;3;8;0;5;4;6;9;9;6;0;7;5;2;3;5;10;1;40;6;16;9;0,10;1000000;24;2;;46;3;2;3;Not available;4;1;1;2;213;0
5/05/20 21:53;Not available;Cuba;SPA;10;1;10;9;10;10;10;10;8;10;10;10;10;10;10;25,00;37,50;37,50;4;6;10;10;10;10;10;5;5;5;5;0;10;10;10;0;0;10;10;10;10;0;0;0;10;10;9;9;9;10;5;9;8;2;9;0;5;0;5;0;5;10;10;10;0;9;10;0;5;8;10;3;3;3;16;7;0,10;5;24;2;;51;3;2;1;Not available;5;1;1;2;213;0
5/05/20 21:53;Not available;Colombia;SPA;10;0;10;10;10;10;10;10;8;10;10;10;8;10;10;0,00;100,00;0,00;3;5;10;10;5;10;5;0;0;0;0;0;10;10;10;0;0;2;5;5;2;0;6;6;5;3;6;6;10;7;8;7;8;8;3;2;5;3;5;7;4;10;10;5;0;5;2;2;2;4;5;100;100;5;11;7;0,10;5;47;1;;34;2;0;1;Not available;8;1;1;1;213;0
5/05/20 22:00;Not available;Colombia;SPA;8;7;9;9;7;5;9;2;7;9;10;9;7;7;9;45,57;28,48;25,95;6;8;5;8;3;10;10;2;0;0;0;2;10;10;8;0;2;10;8;9;8;6;3;0;7;9;8;4;9;8;8;7;7;8;10;6;8;4;8;5;1;10;9;5;0;3;5;1;7;2;9;65;60;4;15;6;0,10;100;24;2;;22;1;0;4;Not available;9;1;1;2;213;0
5/05/20 22:01;Not available;Colombia;SPA;9;0;6;4;10;8;8;10;8;0;10;8;9;8;10;48,72;12,18;12,18;9;9;10;9;6;10;10;8;3;2;1;5;10;10;10;0;0;5;10;10;10;8;7;0;10;5;8;9;10;10;10;10;9;5;9;3;8;0;10;4;0;10;10;5;0;10;10;4;10;10;10;0;0;5;1;10;0,10;100;24;1;;22;1;0;3;Not available;5;1;1;1;213;0
5/05/20 22:05;Not available;Argentina;SPA;5;10;10;10;10;10;10;10;0;10;10;5;10;10;10;50,00;50,00;0,00;5;7;5;5;5;5;5;10;8;1;5;0;10;10;10;0;0;10;10;10;10;5;0;0;7;7;8;10;10;10;7;10;2;2;8;9;10;10;9;7;10;10;10;8;0;10;4;0;6;2;1;5;5;5;3;9;1,00;20;12;2;;39;2;0;1;Not available;6;1;1;1;213;0
5/05/20 22:06;Not available;Colombia;SPA;9;0;7;5;8;10;10;10;10;10;10;10;10;9;10;0,00;66,67;33,33;7;8;0;5;5;10;10;3;0;3;0;2;10;10;10;0;0;10;10;10;10;8;10;10;9;10;9;8;8;9;6;8;6;6;8;1;8;0;0;5;0;10;10;8;0;10;9;0;4;8;5;5;5;5;15;8;0,05;20;24;2;;21;1;0;4;Not available;8;1;1;1;213;0
5/05/20 22:07;Not available;Argentina;SPA;10;8;10;8;10;10;10;9;10;6;9;8;10;10;9;0,00;50,44;49,56;6;8;5;10;10;10;10;0;0;0;0;0;10;10;10;0;6;10;10;10;10;10;0;0;6;10;6;6;5;7;8;10;1;1;8;1;10;5;9;9;5;10;8;5;0;8;2;1;2;6;7;50;75;5;3;5;0,05;5;47;1;;33;3;2;1;Not available;7;1;1;2;213;0
5/05/20 22:11;Not available;Argentina;SPA;10;1;10;10;10;5;5;10;10;10;10;10;10;10;10;0,00;88,15;11,85;5;7;5;7;5;4;5;5;10;0;5;0;10;0;10;0;0;5;8;6;6;0;5;8;10;8;8;8;8;8;3;10;2;5;8;0;7;0;5;0;0;10;8;6;0;8;10;0;7;8;10;0;20;6;12;9;0,05;100;24;2;;32;2;0;2;Not available;5;1;1;1;213;0
5/05/20 22:11;Not available;Argentina;SPA;8;0;9;9;10;5;9;5;2;9;10;10;10;10;10;100,00;0,00;0,00;9;9;8;7;10;10;10;5;5;2;5;0;10;10;10;0;0;5;5;5;5;5;8;9;9;9;8;7;8;10;9;10;2;0;9;6;7;0;7;1;7;10;10;8;0;9;9;0;5;6;8;1;1;5;9;9;0,10;100;24;2;;77;1;2;2;Not available;9;1;1;1;213;0
5/05/20 22:12;Not available;Argentina;SPA;7;0;8;10;10;6;8;10;9;10;10;10;8;10;10;50,00;25,00;25,00;5;6;0;0;0;7;2;5;7;10;8;0;10;10;8;0;5;5;5;5;5;5;5;5;0;0;5;8;7;5;2;2;10;9;2;7;4;5;6;3;0;8;7;3;0;4;3;3;0;0;7;30;100;5;14;7;0,10;100;24;2;;32;1;0;6;Not available;8;1;1;1;213;0
5/05/20 22:13;Not available;Brazil;SPA;10;0;8;0;10;4;7;6;9;4;9;9;9;9;9;25,00;50,00;25,00;9;8;5;5;5;4;2;7;0;0;2;5;8;10;9;0;4;6;5;8;7;5;1;1;10;8;4;4;5;5;8;10;0;0;10;5;10;6;10;8;4;8;7;5;1;10;7;4;2;2;8;1;1;5;1;10;0,10;100;24;2;;19;1;0;4;Not available;8;1;1;1;213;0
5/05/20 22:17;Not available;Argentina;SPA;9;1;10;9;9;7;7;10;10;9;10;10;10;8;6;0,00;100,00;0,00;8;5;6;6;3;10;8;0;0;0;0;0;10;0;10;0;0;7;7;7;5;5;3;0;10;10;9;10;10;10;7;10;7;0;9;2;7;1;7;9;0;10;10;0;0;6;8;0;7;5;7;30;30;7;4;9;0,10;100;12;2;;32;1;0;1;Not available;8;1;1;1;213;0
5/05/20 22:17;Not available;Argentina;SPA;9;0;5;10;10;10;9;10;10;8;10;10;8;10;8;0,00;66,67;33,33;4;7;10;10;10;10;10;0;0;0;0;5;9;9;5;0;2;10;10;10;10;10;10;10;5;7;8;7;7;8;7;4;5;7;7;7;5;0;5;6;0;10;9;9;0;9;10;0;5;3;10;70;60;5;16;5;0,10;5;12;2;;28;2;0;1;Not available;4;1;1;1;213;0
5/05/20 22:22;Not available;Argentina;SPA;10;0;1;1;10;10;10;10;9;10;10;10;10;10;10;0,00;50,00;50,00;7;7;5;9;9;10;10;5;0;5;5;0;10;0;10;0;0;0;10;10;10;5;0;0;10;10;8;8;8;8;9;10;8;1;8;8;8;0;10;9;7;10;10;0;0;8;5;0;0;0;10;50;50;5;16;8;0,10;5;47;2;;64;1;1;2;Not available;7;1;1;1;213;0
5/05/20 22:25;Not available;Argentina;SPA;10;0;10;10;10;10;10;10;9;10;10;10;10;10;10;5,19;53,33;41,48;4;6;7;5;5;7;4;0;0;0;0;3;10;0;10;0;0;8;8;5;7;5;5;5;7;8;7;7;8;8;8;8;7;4;3;1;5;0;7;5;7;10;9;5;0;3;5;2;4;5;7;50;100;6;14;7;0,05;5;47;1;;25;1;0;4;Not available;5;1;1;1;213;0
5/05/20 22:26;Not available;Argentina;SPA;10;10;10;10;10;10;9;10;10;10;3;5;7;7;10;60,00;20,00;20,00;9;8;7;9;9;3;2;0;0;0;0;0;10;10;10;0;0;2;8;8;7;5;3;6;10;6;7;7;9;10;6;10;7;10;8;6;2;0;5;0;0;9;7;2;0;4;5;3;7;9;10;80;40;5;4;3;0,10;100;24;2;;25;1;0;4;Not available;5;1;1;1;213;0
5/05/20 22:32;Not available;Argentina;SPA;9;0;10;10;10;10;10;10;8;10;10;10;8;10;10;0,00;50,00;50,00;7;7;5;5;5;10;10;5;5;5;5;5;10;10;10;0;0;0;0;0;0;0;0;0;6;6;8;5;9;9;7;9;7;2;9;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;50;50;5;9;7;0,10;100;24;2;;70;1;7;6;Not available;7;1;1;1;213;0
5/05/20 22:41;Not available;Colombia;SPA;9;0;10;9;10;9;9;10;9;6;10;10;10;8;10;10,20;50,99;30,59;2;2;7;7;7;7;8;2;2;2;3;2;10;10;10;0;0;9;9;9;9;9;0;0;5;7;3;0;3;6;8;3;10;8;4;2;6;0;5;2;3;10;10;5;0;6;8;0;4;3;9;70;80;1;16;8;0,10;100;24;2;;26;1;0;4;Not available;3;1;1;1;213;0
5/05/20 22:43;Not available;Uruguay;SPA;10;0;10;8;10;10;10;10;8;7;10;10;10;10;10;100,00;6,67;0,00;6;8;10;8;8;10;8;7;6;1;2;9;10;10;10;0;0;1;3;8;7;2;2;2;8;9;8;8;8;10;7;9;8;4;8;3;7;0;6;7;2;9;9;8;1;8;7;2;6;7;8;3;20;6;14;6;0,10;100;24;1;;49;3;1;2;Not available;6;1;1;1;213;0
5/05/20 22:44;Not available;Argentina;SPA;9;0;10;10;10;10;9;10;10;10;10;9;7;10;10;0,00;75,00;25,00;5;5;8;7;10;10;6;5;6;6;6;1;10;10;10;0;1;8;10;8;10;8;1;1;7;6;8;7;7;9;9;8;3;0;8;8;5;1;4;0;1;10;7;5;0;2;3;10;7;7;10;50;60;6;9;8;0,10;100;24;1;;68;1;2;6;Not available;7;1;1;2;213;10
5/05/20 22:59;Not available;Argentina;SPA;10;0;10;10;10;9;10;10;10;10;10;10;10;10;10;100,00;0,00;0,00;3;7;5;5;0;0;0;0;0;0;0;5;10;7;10;5;5;7;10;10;9;5;5;0;8;5;7;4;5;9;5;10;5;7;7;6;5;8;8;8;0;9;5;5;0;0;5;0;0;5;2;0;15;7;10;5;0,10;100;24;2;;46;2;1;2;Not available;5;1;1;1;213;0
5/05/20 23:07;Not available;Argentina;SPA;6;3;9;8;10;10;9;10;5;10;10;10;6;10;10;50,00;33,33;16,67;7;8;5;7;5;9;3;3;0;3;5;0;10;8;9;0;5;6;9;6;8;8;8;1;10;10;8;9;10;9;8;10;1;2;7;4;6;3;8;6;3;10;9;8;0;6;9;1;8;8;7;50;60;5;10;7;0,10;100;24;2;;36;3;2;6;Not available;7;1;1;1;213;0
5/05/20 23:11;Not available;Argentina;SPA;7;0;9;9;10;10;10;10;9;9;10;10;10;10;10;18,75;62,50;12,50;4;6;10;8;9;7;7;5;5;0;0;10;10;10;10;0;0;9;10;8;10;5;5;8;7;10;5;6;5;9;10;10;8;0;4;3;5;0;8;5;0;10;10;0;0;10;10;0;7;10;10;50;60;5;9;7;0,10;100;24;2;;52;3;3;1;Not available;5;1;1;1;213;4
5/05/20 23:18;Not available;Colombia;SPA;10;0;10;10;10;8;8;10;10;10;8;10;8;10;9;91,22;6,84;1,94;5;6;5;8;8;10;9;3;1;0;1;9;10;10;9;2;1;10;9;9;9;8;5;5;6;5;9;6;6;10;9;9;4;7;5;7;6;4;9;5;0;10;10;8;0;8;5;0;6;5;10;60;70;6;15;6;0,10;100;24;2;;35;3;2;6;Not available;7;1;1;1;213;0
5/05/20 23:30;Not available;Argentina;SPA;10;9;10;10;10;9;9;10;10;10;10;10;9;10;10;59,26;23,70;17,04;5;6;10;10;9;9;9;8;3;3;4;3;10;0;10;0;0;10;10;8;10;5;2;0;6;7;5;7;8;8;7;7;8;7;4;0;3;0;0;0;0;8;8;2;0;7;4;7;5;3;4;10;10;3;12;8;0,10;100;24;2;;29;2;0;1;Not available;7;1;1;1;213;10
5/05/20 23:39;Not available;Colombia;SPA;6;4;1;3;1;10;10;10;7;10;10;10;10;8;10;89,89;5,62;4,49;8;8;3;5;5;9;9;8;5;5;5;2;9;9;9;0;1;8;8;8;8;5;8;5;8;8;8;8;8;8;1;9;8;2;8;6;5;5;5;5;0;10;10;5;0;7;7;5;7;7;8;70;80;6;16;8;0,10;5;24;1;;40;3;2;2;Not available;7;1;1;1;213;0
5/05/20 23:40;Not available;Colombia;SPA;9;0;8;9;10;10;9;10;7;10;10;10;10;10;10;0,00;50,99;49,01;8;6;0;0;0;5;5;0;0;0;0;0;10;10;10;0;0;5;8;9;9;10;10;10;5;8;2;4;4;4;8;8;7;8;9;2;7;2;5;1;7;10;10;8;0;8;8;0;7;6;5;0;50;0;15;7;0,10;100;24;2;;33;2;0;1;Not available;4;1;1;1;213;0
5/05/20 23:44;Not available;Colombia;SPA;8;0;9;9;10;9;9;10;8;9;10;10;10;10;10;0,00;69,39;30,61;4;5;5;7;5;8;7;2;0;0;0;1;10;9;8;0;0;9;8;8;6;6;0;0;7;7;7;8;9;10;8;9;3;2;5;7;6;1;5;6;0;10;8;7;0;6;6;0;6;6;9;60;80;2;14;9;0,10;1;47;2;;31;2;1;2;Not available;6;1;1;1;213;0
5/05/20 23:48;Not available;Argentina;SPA;8;0;10;10;10;10;10;10;10;7;10;10;10;7;10;100,00;0,00;0,00;5;7;5;0;0;6;0;0;0;0;8;7;10;0;0;0;0;10;8;10;10;10;6;0;8;10;5;5;3;8;0;9;10;6;7;0;5;10;9;9;2;10;10;0;0;9;5;0;0;0;10;80;30;5;3;7;0,10;100;24;2;;33;2;0;1;Not available;5;1;1;1;213;0
5/05/20 23:53;Not available;Colombia;SPA;8;1;3;10;10;3;1;10;3;0;10;10;10;10;10;33,24;33,24;33,24;6;8;0;7;10;10;10;1;7;1;3;0;10;10;10;0;0;8;8;2;8;7;2;1;9;10;8;10;10;10;5;10;2;2;8;3;8;0;8;2;0;10;10;4;0;8;8;0;8;5;10;80;100;2;9;9;0,00;0;0;2;;32;1;0;1;Not available;7;1;1;1;213;0
6/05/20 0:02;Not available;Honduras;SPA;5;5;5;8;10;0;10;10;10;10;7;10;8;10;10;100,00;11,11;11,11;4;4;10;10;10;10;10;8;8;0;5;8;10;10;10;0;0;10;10;10;10;10;10;7;10;10;10;10;10;10;10;10;5;3;8;0;0;0;0;6;0;10;10;10;10;10;10;10;10;10;10;10;5;5;16;8;0,10;1;24;2;;49;2;1;1;Not available;2;1;1;2;213;0
6/05/20 0:09;Not available;Argentina;SPA;10;0;10;10;10;10;10;10;0;5;10;10;6;10;10;0,00;50,00;50,00;5;6;0;0;0;5;0;0;0;0;0;0;10;10;10;0;2;7;10;10;10;8;0;0;7;7;5;5;5;6;2;6;8;6;6;2;2;0;0;0;0;10;5;0;0;0;0;0;7;9;10;50;50;3;5;7;0,10;5;24;1;;75;3;4;5;Not available;6;1;1;1;213;0
6/05/20 0:11;Not available;Colombia;SPA;7;0;9;10;10;10;10;10;10;10;10;10;10;10;7;36,55;31,73;31,73;6;8;2;4;5;6;6;7;0;0;7;2;9;9;8;0;0;7;5;5;7;0;2;0;5;7;3;3;2;8;3;9;8;3;4;4;7;0;7;0;5;10;8;5;0;5;8;5;5;3;6;70;70;5;10;7;0,05;5;47;2;;40;3;2;6;Not available;6;1;1;2;213;0
6/05/20 0:31;Not available;Argentina;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;50,00;50,00;0,00;5;4;10;3;5;10;8;0;0;0;0;5;10;10;10;0;5;10;10;10;10;5;0;0;8;8;10;7;8;10;2;10;8;2;8;7;8;3;7;9;0;10;10;2;0;10;10;0;8;10;5;60;40;3;16;8;0,10;100;1;2;;61;2;3;6;Not available;7;1;1;1;213;0
6/05/20 0:40;Not available;Argentina;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;42,86;28,57;28,57;5;3;5;10;5;8;8;0;0;0;0;0;10;10;10;0;0;5;5;10;10;0;0;10;3;3;4;4;4;5;5;6;10;10;3;8;5;5;0;2;0;10;6;6;0;5;8;0;10;8;8;100;80;5;4;5;0,10;5;473;2;;59;3;2;1;Not available;6;1;1;1;213;0
6/05/20 0:40;Not available;Argentina;SPA;8;10;6;8;10;9;9;10;8;9;4;9;3;7;9;100,00;0,00;0,00;0;0;2;5;4;9;7;0;0;4;4;9;9;8;9;10;10;8;8;9;8;8;8;10;5;9;10;10;10;10;5;10;0;0;7;7;10;0;10;5;5;10;10;7;0;6;8;10;7;10;10;5;20;10;1;7;0,10;5;24;2;;62;3;2;6;Not available;7;1;1;1;213;0
6/05/20 1:00;Not available;Cuba;SPA;10;1;10;10;10;10;10;10;7;9;10;10;9;10;10;56,60;28,30;15,09;8;9;9;1;0;10;10;5;0;5;5;0;10;10;9;0;1;10;10;10;10;10;0;0;8;9;8;8;8;10;7;9;2;8;9;0;8;0;8;0;0;10;10;7;0;9;9;0;9;8;9;10;10;3;7;9;0,10;100;24;2;;30;3;1;1;Not available;7;1;1;1;213;0
6/05/20 1:06;Not available;Colombia;SPA;10;0;10;10;10;10;10;10;8;6;10;10;10;10;10;40,00;60,00;0,00;8;9;10;7;5;10;10;0;1;1;1;1;0;10;10;0;0;10;10;8;10;5;5;5;9;10;10;10;9;9;5;9;7;1;10;2;8;1;10;7;5;10;10;8;0;7;8;1;9;9;10;20;20;3;14;9;0,10;5;24;1;;67;3;2;5;Not available;6;1;1;2;213;0
6/05/20 1:30;Not available;Colombia;SPA;10;0;10;10;10;8;8;10;8;8;9;10;6;10;9;98,33;0,83;0,83;8;7;5;5;4;9;7;6;6;8;8;2;9;10;10;2;5;9;6;10;8;5;4;2;6;5;5;7;5;9;5;9;6;2;7;3;2;2;2;6;5;8;7;7;1;5;4;1;8;8;9;30;30;4;10;4;0,01;1;47;2;;31;1;1;4;Not available;5;1;1;2;213;0
6/05/20 1:32;Not available;Argentina;SPA;10;0;10;10;10;9;10;10;10;10;10;10;10;10;10;100,00;0,00;0,00;8;7;0;0;0;10;8;0;0;0;0;0;10;0;10;0;0;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;8;7;8;7;5;0;6;5;5;10;10;8;0;6;8;8;5;0;0;50;70;3;9;5;0,05;5;47;1;;52;2;2;6;Not available;8;1;1;1;213;1
