;RecordedDate;Duration_sec;Country;Language;physical_contact_1;physical_contact_2;physical_contact_3;physical_contact_4;physical_contact_5;physical_hygiene_1;physical_hygiene_2;physical_hygiene_3;physical_hygiene_4;physical_hygiene_5;policy_support_1;policy_support_2;policy_support_3;policy_support_4;policy_support_5;generosity_1;generosity_2;generosity_3;psych_wellbeing1;psych_wellbeing2;collective_narcis_1;collective_narcis_2;collective_narcis_3;national_identity_1;national_identity_2;Conspiracy_theories_1;Conspiracy_theories_2;Conspiracy_theories_3;Conspiracy_theories_4;open_mindedness_1;open_mindedness_2;open_mindedness_3;open_mindedness_4;open_mindness_5;open_mindness_6;morality_as_cooperat_1;morality_as_cooperat_2;morality_as_cooperat_3;morality_as_cooperat_4;morality_as_cooperat_5;morality_as_cooperat_6;morality_as_cooperat_7;trait_optimism_1;trait_optimism_2;social_belonging_1;social_belonging_2;social_belonging_3;social_belonging_4;trait_self.control_1;trait_self.control_2;trait_self.control_3;trait_self.control_4;self.esteem_1;narcissism_1;narcissism_2;narcissism_3;narcissism_4;narcissism_5;narcissism_6;Moral_ID_1;Moral_ID_2;Moral_ID_3;Moral_ID_4;Moral_ID_5;Moral_ID_6;Moral_ID_7;Moral_ID_8;Moral_ID_9;Moral_ID_10;risk_perception_1;risk_perception_2;political_ideology;moral_circle;health_cond;CRT1;CRT2;CRT3;sex;sex_other;age;marit_status;children;employ_status;employ_status_other;Ladder;urban;tested_positive;know_tested_positive;AttCheck_nobots;AttCheck2
160;02/05/2020 20:09;2188;SENEGAL;FRENCH;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;50;35;15;3;2;NA;NA;NA;10;10;5;NA;NA;NA;0;10;10;10;0;0;10;10;10;10;10;0;0;10;10;10;10;10;10;8;10;0;0;10;0;0;0;0;2;0;10;10;10;0;10;NA;0;5;5;NA;0;0;2;5;10;25;300;4;1;;45;3;4;1;;6;1;1;1;213;0
161;02/05/2020 20:37;4955;SENEGAL;FRENCH;10;0;10;10;10;10;10;10;6;10;2;10;10;10;10;80;20;0;9;7;8;3;4;10;10;10;0;10;0;3;10;10;10;0;0;10;10;10;10;0;0;0;10;10;8;7;8;10;8;10;0;0;10;10;8;3;10;7;3;10;10;10;0;10;10;0;10;10;10;20;30;0;9;9;50;3;8;2;;18;1;0;6;self-employed;4;1;1;1;213;0
162;02/05/2020 20:45;278;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;1;;50;3;4;1;;6;1;1;1;231;NA
163;02/05/2020 20:59;2348;SENEGAL;FRENCH;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;0;100;0;6;6;10;5;5;10;10;10;0;10;0;5;10;10;10;0;0;10;10;0;10;0;10;10;10;0;10;10;10;10;10;10;0;0;10;0;0;0;0;5;0;10;5;0;0;0;0;0;0;0;10;0;10;5;9;10;50;300;16;2;;35;3;1;3;;6;1;1;1;213;0
164;02/05/2020 21:40;609;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;1;;34;3;0;1;;6;1;1;2;;NA
165;02/05/2020 23:31;2467;SENEGAL;FRENCH;0;0;5;10;10;10;10;10;10;10;10;10;6;10;10;0;70;30;9;9;7;0;0;10;10;3;0;0;0;3;8;8;10;0;0;10;10;10;10;10;10;10;10;9;8;8;8;8;9;10;3;0;10;0;0;0;3;0;0;8;9;0;0;8;0;0;9;10;9;20;20;7;9;9;50;3;7;1;;51;3;4;1;;2;1;1;1;213;7
166;02/05/2020 23:33;433614;SENEGAL;FRENCH;10;0;10;10;10;1;1;8;0;0;10;10;10;10;10;50;25;25;3;5;0;0;0;10;0;0;1;5;7;0;10;10;10;0;0;7;8;10;9;5;5;5;10;10;8;5;9;10;5;7;8;0;10;7;10;0;8;7;10;9;9;0;0;NA;NA;0;7;7;NA;NA;NA;1;16;7;50;100;7;1;;58;3;3;1;;4;1;1;1;213;0
167;03/05/2020 00:49;2801;SENEGAL;FRENCH;10;0;0;10;10;10;10;10;10;10;10;10;10;10;10;25;60;15;0;0;10;0;4;10;10;5;0;0;0;0;10;10;10;0;0;10;5;10;10;5;5;0;10;5;10;10;10;10;9;10;0;0;10;5;5;0;0;10;0;10;10;5;0;10;10;0;0;10;10;0;0;5;1;10;254;900;4;1;;27;1;0;4;;11;2;1;1;213;0
168;03/05/2020 01:31;19756;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;2;;52;3;3;1;;5;1;1;1;Deux cent vingt trois;NA
169;03/05/2020 02:54;43028;SENEGAL;FRENCH;8;2;8;8;9;8;9;8;8;2;8;8;8;8;9;10;60;30;5;4;9;2;9;10;9;2;2;2;3;8;8;8;8;7;8;8;8;8;9;9;8;4;9;8;8;3;3;8;8;7;7;8;6;7;8;2;4;5;1;9;9;1;2;9;1;1;2;2;9;60;70;8;1;8;50;100;16;2;;36;3;1;6;Contractual worker ;6;1;1;1;213;0
170;03/05/2020 19:27;1749;SENEGAL;FRENCH;9;1;9;9;9;7;7;8;1;4;4;4;4;4;2;50;30;20;8;7;4;4;2;8;8;5;3;3;3;2;8;9;8;1;2;3;3;7;8;8;8;7;9;8;8;8;7;7;6;8;5;2;8;3;2;2;1;1;8;9;9;3;1;9;8;1;3;8;9;20;50;5;4;8;50;1;1;2;;41;3;3;1;;5;1;1;1;213;0
171;03/05/2020 19:41;235783;SENEGAL;FRENCH;10;0;10;10;10;8;8;8;7;8;8;8;8;9;10;70;20;10;5;8;5;8;5;10;10;10;0;0;0;10;10;10;10;0;0;9;8;9;9;9;0;0;9;9;9;8;8;10;9;9;3;1;10;0;0;0;5;5;5;9;9;5;0;9;5;0;0;0;10;50;50;5;9;8;25;90000;2;1;;68;3;3;5;;4;1;1;1;213;5
172;03/05/2020 19:42;622;SENEGAL;FRENCH;NA;NA;NA;NA;NA;5;5;2;NA;3;10;0;0;0;0;100;0;0;0;7;10;10;0;10;0;0;0;NA;0;0;0;0;NA;10;10;10;0;0;10;10;10;10;1;2;8;8;NA;NA;10;10;10;0;10;8;10;10;10;10;NA;5;0;10;8;10;NA;NA;10;NA;8;100;80;10;1;10;50;300;7;1;;30;1;4;5;;1;1;2;2;213;0
173;03/05/2020 20:25;330;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;2;;50;3;0;1;;5;1;1;1;deux cent treize ;NA
174;03/05/2020 23:31;4084;SENEGAL;FRENCH;8;2;8;8;9;9;9;9;9;9;10;10;10;10;10;20;30;50;2;4;8;9;9;10;10;8;8;8;1;0;10;10;10;0;0;1;8;10;9;9;10;10;9;5;9;9;8;9;9;9;0;0;9;5;5;0;9;8;0;9;7;7;0;7;6;6;7;9;8;10;30;4;16;9;50;1;4;1;;34;3;1;2;;8;1;1;2;213;0
175;03/05/2020 23:43;188;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;2;;36;3;3;3;;8;1;1;1;Deux cents treize;NA
176;03/05/2020 23:50;671;SENEGAL;FRENCH;NA;NA;NA;NA;NA;9;9;9;8;4;10;10;10;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;;;;1;;36;3;1;1;;3;1;1;1;213;NA
177;03/05/2020 23:53;184;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;9;8;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;1;;40;3;5;1;;3;1;1;1;213;NA
178;03/05/2020 23:54;1049;SENEGAL;FRENCH;4;1;10;6;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;20;10;10;10;NA;NA;NA;10;10;NA;NA;NA;NA;0;10;10;10;NA;0;NA;NA;NA;NA;NA;NA;NA;10;10;NA;NA;NA;NA;NA;NA;NA;NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;1;;46;3;7;1;;2;1;1;1;213;NA
179;04/05/2020 00:01;2174;SENEGAL;FRENCH;10;0;10;10;10;10;10;10;10;10;8;10;5;10;10;30;70;0;3;3;5;5;5;10;10;5;5;5;5;5;10;10;10;0;0;10;10;10;10;5;10;10;10;10;5;10;10;10;10;10;3;10;5;0;5;0;5;5;0;10;10;10;0;10;10;10;7;7;10;50;50;5;16;9;50;3;7;1;;29;1;0;1;;6;1;1;1;213;8
180;04/05/2020 00:11;1511;SENEGAL;FRENCH;10;0;10;10;10;10;10;10;10;10;NA;NA;NA;NA;NA;50;40;10;NA;NA;10;5;5;NA;NA;NA;NA;NA;NA;10;10;10;10;0;0;5;5;5;5;5;5;5;10;5;5;10;10;10;10;5;10;10;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;30;5;1;5;;;;2;;36;3;1;1;;6;1;1;1;213;NA
181;04/05/2020 00:44;4284;SENEGAL;FRENCH;9;2;10;6;10;10;10;10;10;10;10;9;10;10;10;20;50;30;7;7;10;9;9;10;10;2;4;4;4;1;10;1;10;1;0;0;0;1;10;3;5;9;10;8;7;8;9;9;8;8;0;0;9;4;7;4;0;8;6;9;9;6;0;8;7;0;9;8;9;20;30;6;14;10;25;100;4;1;;39;2;2;1;;4;1;1;1;213;10
182;04/05/2020 00:50;1165;SENEGAL;FRENCH;9;0;0;7;9;7;8;9;3;5;7;8;8;8;10;0;100;0;NA;NA;5;8;5;10;10;5;5;5;5;3;9;10;8;1;1;7;7;8;8;9;0;0;10;10;9;7;9;9;7;8;7;1;8;1;0;0;0;1;0;9;NA;NA;NA;NA;NA;1;NA;NA;NA;100;NA;5;NA;9;50;;;2;;26;1;0;4;;6;1;1;1;213;5
183;04/05/2020 01:11;1271;SENEGAL;FRENCH;8;7;10;10;10;9;9;10;10;10;9;10;10;10;10;95;2;3;9;8;8;8;10;10;10;10;0;5;5;10;10;10;10;10;0;10;10;9;9;9;8;8;10;10;9;9;9;8;8;8;10;10;5;6;6;4;4;5;5;10;10;9;10;9;8;9;9;9;9;NA;NA;8;1;10;50;300;4;1;;34;3;1;1;;4;1;2;1;213;NA
184;04/05/2020 01:13;1691;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;30;20;NA;NA;9;5;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;10;10;10;NA;10;0;10;10;NA;NA;NA;NA;NA;5;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;;;;1;;38;3;0;1;;8;1;1;1;213;10
185;04/05/2020 01:36;402;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;;;;1;;26;1;0;4;;11;2;1;1;213;NA
186;04/05/2020 01:42;646;SENEGAL;FRENCH;10;0;10;10;10;10;9;10;10;10;NA;NA;NA;NA;NA;40;50;10;NA;0;0;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;5;10;;;;1;;32;3;2;6;;6;2;1;1;213;NA
187;04/05/2020 01:46;164;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;1;;49;3;3;1;;4;2;1;1;213;NA
188;04/05/2020 01:47;1235;SENEGAL;FRENCH;10;0;5;10;10;10;10;10;10;10;10;10;10;10;10;0;75;25;10;10;5;5;5;10;10;5;0;0;0;9;8;8;9;1;8;8;7;8;9;5;1;0;10;10;7;8;8;10;10;9;1;2;10;10;10;5;10;5;5;9;9;8;0;5;5;0;5;5;10;20;80;5;1;10;;;;2;;40;3;3;1;;1;1;1;1;213;10
189;04/05/2020 01:48;797;SENEGAL;FRENCH;NA;NA;NA;NA;NA;1;5;7;NA;NA;4;10;10;10;10;75;20;5;2;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;10;4;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;;;;1;;28;1;0;4;;8;1;1;1;213;NA
190;04/05/2020 01:50;400;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;1;;23;1;0;4;;4;1;1;1;Deux cents treize;NA
191;04/05/2020 01:54;2902;SENEGAL;FRENCH;9;4;5;9;9;9;8;8;2;9;0;9;9;8;8;1;98;1;2;7;1;1;5;9;8;8;1;1;1;1;9;9;8;1;1;5;9;9;8;0;1;1;9;9;9;4;5;9;1;9;1;1;1;1;2;1;1;2;1;9;8;1;1;5;1;1;2;8;9;80;10;8;16;9;50;3;4;1;;34;1;0;1;;5;2;1;1;213;8
192;04/05/2020 02:05;406;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;42;NA;NA;NA;;11;3;1;1;213;NA
193;04/05/2020 02:07;3825;SENEGAL;FRENCH;5;5;5;5;10;10;10;10;10;9;10;10;10;10;10;40;50;10;7;7;10;8;10;10;10;5;5;5;5;2;7;7;8;5;5;10;8;5;8;5;3;4;9;8;7;7;7;7;6;8;4;10;8;5;7;4;7;6;5;8;5;5;0;5;5;0;5;4;10;40;60;NA;1;8;50;300;;1;;35;3;1;2;;6;1;1;2;213;0
194;04/05/2020 02:11;2298;SENEGAL;FRENCH;10;4;10;10;10;10;10;10;10;10;10;10;10;10;10;40;60;0;10;9;1;9;9;10;10;10;0;0;0;10;10;10;10;0;3;10;10;0;10;10;10;9;10;10;10;10;10;10;10;10;10;0;10;5;9;NA;9;8;5;9;8;8;4;9;8;4;7;7;9;0;60;7;1;10;50;900;16;2;;26;1;0;4;;6;1;1;1;213;7
195;04/05/2020 02:14;1571;SENEGAL;FRENCH;9;1;10;10;10;9;9;10;9;8;10;10;7;8;8;75;25;0;8;7;0;8;0;10;8;6;0;6;0;4;10;10;10;10;0;7;7;7;7;7;4;0;8;7;6;6;7;10;9;8;9;1;7;NA;NA;0;3;2;0;10;10;6;0;2;1;0;7;9;10;80;80;5;NA;8;50;3;;2;;36;3;2;1;;5;1;1;1;213;0
196;04/05/2020 02:18;2533;SENEGAL;FRENCH;9;1;9;9;9;9;9;9;9;9;9;9;9;9;9;0;50;50;7;7;9;5;9;10;9;4;0;1;1;1;9;9;9;NA;2;5;2;0;5;NA;1;5;9;9;1;8;8;9;9;9;1;1;9;5;8;1;8;NA;5;9;8;8;1;5;0;1;NA;9;NA;10;30;5;9;5;50;5;16;2;;31;1;0;3;;3;1;1;1;213;0
197;04/05/2020 02:19;1451;SENEGAL;FRENCH;6;3;8;8;8;9;8;8;8;8;9;9;9;10;10;3;80;17;6;6;8;2;10;10;10;1;1;0;1;10;NA;10;8;8;NA;8;8;8;8;8;9;2;10;9;9;9;8;9;9;9;3;1;9;2;2;0;0;1;0;8;8;7;1;8;3;2;7;7;9;10;40;1;16;7;25;100;8;1;;52;3;5;1;;6;1;1;1;213;0
198;04/05/2020 02:26;554;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;10;10;10;3;0;NA;NA;NA;NA;NA;NA;NA;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;;;;1;;33;1;0;1;;2;1;1;1;213;NA
199;04/05/2020 02:55;387;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;1;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;;;;1;;31;1;1;1;;11;3;1;1;213;NA
200;04/05/2020 05:57;3524;SENEGAL;FRENCH;10;0;5;10;10;10;10;10;7;10;10;10;10;10;10;50;30;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;10;10;10;5;0;5;5;5;5;5;10;5;10;10;NA;NA;NA;NA;NA;NA;NA;NA;0;5;10;0;10;5;5;10;8;5;0;7;0;5;5;5;10;50;50;10;NA;NA;;;;1;;28;1;0;4;;9;1;1;1;213;NA
201;04/05/2020 12:08;521;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;1;;29;3;1;6;;6;1;1;1;213;NA
202;04/05/2020 12:33;892;SENEGAL;FRENCH;NA;NA;NA;NA;NA;10;10;10;5;5;NA;NA;NA;NA;NA;80;15;5;NA;NA;NA;NA;NA;NA;NA;5;5;5;5;1;9;9;10;0;0;NA;NA;NA;NA;NA;NA;NA;9;9;6;8;7;10;8;9;5;1;1;1;5;0;8;5;0;10;10;5;0;5;5;0;5;6;10;NA;NA;NA;16;NA;;;;2;;38;3;0;1;;4;1;1;1;213;NA
203;04/05/2020 13:24;95;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;1;;39;3;0;1;;NA;NA;NA;NA;;NA
204;04/05/2020 14:33;5158;SENEGAL;FRENCH;10;0;0;0;0;10;10;10;10;10;NA;NA;NA;NA;NA;25;65;10;1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;10;10;10;8;0;NA;NA;NA;NA;NA;NA;NA;7;7;NA;NA;NA;NA;10;10;7;0;NA;1;9;0;6;6;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;60;NA;NA;NA;;;;1;;28;3;1;1;;1;1;1;1;213;NA
205;04/05/2020 14:58;3408;SENEGAL;FRENCH;8;6;5;6;9;8;8;8;7;7;10;10;10;10;10;90;10;0;9;6;5;5;5;10;10;4;4;4;3;3;9;9;9;6;3;7;7;5;5;5;4;7;10;8;8;8;8;9;7;8;4;4;10;3;3;1;1;1;1;9;8;8;2;5;3;2;4;5;9;20;20;7;9;9;50;900;4;1;;35;1;0;1;;4;1;1;1;213;0
206;04/05/2020 15:21;1803;SENEGAL;FRENCH;10;2;10;7;10;10;5;8;6;10;8;6;6;10;6;50;40;10;4;3;9;7;10;10;10;5;2;0;0;4;10;10;10;0;3;10;10;9;9;6;1;0;8;10;8;9;8;10;7;10;6;4;6;3;6;0;2;4;3;10;10;10;0;7;7;0;8;9;10;60;60;3;16;6;50;300;4;1;;35;3;1;1;;6;1;1;1;213;7
207;04/05/2020 16:44;865;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;10;10;10;9;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;8;5;1;NA;NA;NA;NA;NA;NA;NA;10;10;0;0;6;6;1;0;5;9;NA;NA;NA;9;NA;;;;2;;59;3;1;1;;2;1;1;1;213;NA
208;04/05/2020 17:33;459;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;1;;42;3;2;1;;8;1;1;1;213;NA
209;04/05/2020 18:13;2584;SENEGAL;FRENCH;9;0;9;10;10;8;10;10;10;10;10;9;7;10;10;10;80;10;8;6;8;8;9;10;10;0;1;4;5;1;10;10;9;1;2;9;7;5;9;1;9;1;10;9;8;9;8;10;10;9;1;0;10;9;9;0;8;9;4;10;10;9;0;10;9;1;9;9;10;40;30;8;9;9;;;;1;;30;3;4;1;;6;1;1;1;213;1
210;04/05/2020 19:42;20267;SENEGAL;FRENCH;NA;NA;NA;NA;NA;10;10;10;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;NA;NA;10;10;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;10;7;0;4;0;10;NA;NA;10;NA;NA;7;NA;NA;;;;1;;54;3;3;1;;2;1;1;1;213;NA
211;04/05/2020 22:42;666;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;5;NA;NA;NA;NA;NA;5;7;5;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;5;5;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;1;;36;3;2;1;;6;1;1;1;213;NA
212;04/05/2020 22:50;1801;SENEGAL;FRENCH;10;0;10;10;10;9;9;9;0;3;10;10;10;10;10;60;30;10;9;6;0;0;0;9;5;0;0;0;0;0;10;10;10;0;0;9;9;9;9;0;0;0;10;10;10;10;10;10;10;10;7;3;10;0;0;0;0;2;0;8;6;6;0;0;0;0;0;3;6;20;20;10;14;9;25;3;2;1;;47;3;6;1;;4;1;1;1;213;0
213;04/05/2020 23:02;331919;SENEGAL;FRENCH;9;1;0;10;10;10;10;10;10;10;10;10;10;10;10;0;100;0;9;8;0;0;0;10;8;0;0;0;0;0;10;10;10;0;0;10;10;10;10;1;10;10;9;9;5;5;5;10;0;9;5;0;6;5;5;5;5;5;5;9;9;5;0;6;6;0;5;5;9;20;50;3;14;9;50;300;7;1;;51;3;3;1;;3;1;1;1;213;5
214;04/05/2020 23:08;1249;SENEGAL;FRENCH;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;6;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;2;;24;1;0;4;;6;2;1;1;213;NA
