"","RecordedDate","Duration_sec","Country","Language","physical_contact_1","physical_contact_2","physical_contact_3","physical_contact_4","physical_contact_5","physical_hygiene_1","physical_hygiene_2","physical_hygiene_3","physical_hygiene_4","physical_hygiene_5","policy_support_1","policy_support_2","policy_support_3","policy_support_4","policy_support_5","generosity_1","generosity_2","generosity_3","psych_wellbeing1","psych_wellbeing2","collective_narcis_1","collective_narcis_2","collective_narcis_3","national_identity_1","national_identity_2","Conspiracy_theories_1","Conspiracy_theories_2","Conspiracy_theories_3","Conspiracy_theories_4","open_mindedness_1","open_mindedness_2","open_mindedness_3","open_mindedness_4","open_mindness_5","open_mindness_6","morality_as_cooperat_1","morality_as_cooperat_2","morality_as_cooperat_3","morality_as_cooperat_4","morality_as_cooperat_5","morality_as_cooperat_6","morality_as_cooperat_7","trait_optimism_1","trait_optimism_2","social_belonging_1","social_belonging_2","social_belonging_3","social_belonging_4","trait_self_control_1","trait_self_control_2","trait_self_control_3","trait_self_control_4","self_esteem","narcissism_1","narcissism_2","narcissism_3","narcissism_4","narcissism_5","narcissism_6","Moral_ID_1","Moral_ID_2","Moral_ID_3","Moral_ID_4","Moral_ID_5","Moral_ID_6","Moral_ID_7","Moral_ID_8","Moral_ID_9","Moral_ID_10","risk_perception_1","risk_perception_2","political_ideology","moral_circle","health_cond","CRT1","CRT2","CRT3","sex","sex_other","age","marital_status","children","employ_status","employ_status_other","Ladder","urban","tested_positive","know_tested_positive","AttCheck_nobots","AttCheck2"
"252","10/05/2020 13:46",1959,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,NA,NA,10,6,8,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,9,9,7,8,10,8,9,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"",61,3,2,1,"",2,1,1,1,"213",NA
"253","10/05/2020 14:34",376,"MOROCCO","FRENCH",10,0,10,10,10,NA,NA,NA,NA,NA,10,9,9,9,9,0,80,20,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,10,10,9,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,8,7,7,5,NA,4,6,2,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"",29,1,0,2,"",4,1,1,1,"213",NA
"254","10/05/2020 14:40",310,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,"","","",2,"",40,3,3,6,"CEO",4,1,1,1,"213",NA
"255","10/05/2020 16:51",92,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"",25,1,0,1,"",3,1,1,1,"213",NA
"256","10/05/2020 19:08",915,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"",57,3,4,1,"",6,1,1,1,"213",NA
"257","10/05/2020 20:18",231,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"",49,1,1,1,"",5,1,1,1,"213",NA
"258","11/05/2020 01:33",244,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,NA,NA,NA,"","","",2,"",34,1,0,1,"",3,1,1,1,"213",NA
"259","11/05/2020 02:11",1661,"MOROCCO","FRENCH",10,0,10,10,10,1,9,10,10,10,10,10,10,10,10,40,60,0,6,7,0,1,7,8,10,9,0,9,1,9,9,9,9,1,1,10,10,10,10,2,1,0,10,10,6,8,10,10,10,10,0,0,8,0,0,0,10,10,0,10,8,9,1,8,7,1,9,8,9,70,50,3,5,5,"50","300","4",1,"",44,3,1,6,"",5,2,1,2,"213",7
"260","11/05/2020 04:06",40,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"",27,1,0,1,"",NA,NA,NA,NA,"",NA
"261","11/05/2020 05:26",1051,"MOROCCO","FRENCH",10,0,10,10,10,7,5,10,8,8,10,10,10,10,10,50,0,50,6,3,5,5,5,0,0,8,8,8,8,10,10,10,10,10,0,5,5,5,5,5,5,0,8,8,5,7,9,5,9,9,6,8,7,0,0,0,0,0,0,10,9,7,0,7,6,2,7,7,10,0,20,5,4,7,"50","300","",2,"",38,3,2,6,"housewife",3,1,1,1,"213",8
"262","11/05/2020 05:45",740,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,10,10,NA,NA,NA,10,10,NA,NA,NA,10,10,NA,NA,NA,NA,0,5,5,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,0,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0,5,NA,5,"","","",1,"",27,1,0,3,"",2,1,1,1,"213",NA
"263","11/05/2020 12:03",119,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"",30,1,0,1,"",NA,NA,NA,NA,"",NA
"264","11/05/2020 17:33",965,"MOROCCO","FRENCH",10,0,0,10,10,10,6,7,9,10,10,10,10,10,10,50,25,25,7,8,10,6,4,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,2,NA,NA,NA,NA,NA,NA,9,9,7,4,5,10,NA,0,10,3,7,1,9,8,3,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,20,20,6,1,10,"50","300","6",1,"",29,1,0,1,"",7,1,1,1,"213",2
"265","11/05/2020 19:00",587,"MOROCCO","FRENCH",8,1,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,7,8,10,10,10,NA,NA,NA,NA,9,10,9,10,0,9,9,10,10,10,10,7,5,NA,NA,9,8,9,10,7,8,10,7,9,8,10,1,9,9,6,9,8,9,8,9,9,8,8,9,9,60,80,8,15,6,"","","",1,"",48,3,2,1,"",6,1,1,2,"213",NA
"266","11/05/2020 19:55",1550,"MOROCCO","FRENCH",10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,NA,NA,NA,5,3,1,5,8,NA,NA,0,0,0,0,3,10,10,10,0,0,10,10,10,10,5,0,0,10,8,10,7,10,10,8,10,4,5,NA,5,5,0,10,5,0,10,10,5,0,7,7,0,5,5,10,60,60,1,NA,7,"","","",2,"",32,1,0,1,"",4,1,1,1,"213",NA
"267","11/05/2020 21:19",994,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,7,NA,NA,NA,NA,NA,NA,7,7,7,4,7,2,7,7,2,2,2,2,2,3,5,5,NA,NA,NA,NA,NA,"","","",1,"",25,1,NA,1,"",5,1,1,1,"213",NA
"268","11/05/2020 22:55",1490,"MOROCCO","FRENCH",10,0,10,10,10,9,9,9,9,9,10,9,9,9,10,90,10,0,7,5,5,6,5,10,10,3,0,3,1,4,9,9,9,0,0,9,9,10,9,8,7,9,9,9,10,10,10,10,9,9,3,5,10,7,10,3,9,6,0,9,9,9,0,9,9,0,5,5,10,30,30,5,12,8,"25","3","4",2,"",27,2,0,2,"",4,1,1,1,"213",6
"269","11/05/2020 23:12",755,"MOROCCO","FRENCH",0,10,3,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,2,0,0,5,10,10,10,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,3,0,NA,0,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,80,NA,NA,5,"","","",2,"",27,2,0,1,"",3,1,1,2,"213",NA
"270","11/05/2020 23:26",491,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"","","",1,"",30,2,0,1,"",3,1,1,1,"213",NA
"271","11/05/2020 23:46",305,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,10,10,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,5,5,5,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,50,NA,9,NA,"","","",1,"",31,1,0,1,"",7,1,1,1,"213",NA
"272","12/05/2020 00:26",442,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,NA,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,6,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,6,6,6,6,6,6,6,6,6,6,NA,NA,6,5,NA,"","","",2,"",23,1,0,4,"",4,1,1,1,"213",NA
"273","12/05/2020 00:41",161,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"",25,1,0,3,"",NA,NA,NA,NA,"",NA
"274","12/05/2020 01:57",812,"MOROCCO","FRENCH",7,7,6,7,8,7,7,9,8,10,8,8,6,6,7,100,0,0,4,5,6,6,6,9,9,1,2,2,3,4,4,3,2,1,0,6,6,7,7,7,8,6,4,4,6,6,6,6,6,7,6,4,8,6,6,4,6,5,4,6,7,6,6,7,6,6,8,6,5,60,60,6,16,6,"50","100","7",2,"",24,1,0,4,"",6,1,1,2,"213",7
"275","12/05/2020 02:14",982,"MOROCCO","FRENCH",8,8,8,8,8,8,7,7,7,7,7,8,9,9,8,100,0,0,6,6,5,5,5,7,7,4,4,3,4,6,6,8,8,4,0,7,7,6,6,8,6,6,6,6,6,6,6,6,6,4,4,6,7,4,3,2,3,3,4,6,6,5,5,7,6,7,6,6,6,70,70,4,16,6,"50","100","7",2,"",28,1,0,4,"",6,1,1,1,"213",6
"276","12/05/2020 02:44",662,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"",34,1,0,6,"athlete",6,1,1,2,"",NA
"277","12/05/2020 03:00",2256,"MOROCCO","FRENCH",8,1,9,9,9,8,9,8,9,9,10,10,9,9,10,0,100,0,6,6,4,7,7,10,10,5,5,5,5,1,8,10,10,0,1,10,9,9,9,5,4,7,8,8,7,9,8,9,6,9,7,4,7,0,5,1,7,6,1,9,10,8,0,9,7,1,9,8,9,50,10,1,9,6,"25","300","3",1,"",32,1,0,1,"",5,1,1,1,"213",0
"278","12/05/2020 13:31",168472,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"",27,1,0,3,"",NA,NA,NA,NA,"",NA
"279","12/05/2020 15:08",259,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"",25,1,0,1,"",6,1,1,1,"213",NA
"280","12/05/2020 16:15",21876,"MOROCCO","FRENCH",10,0,10,10,10,NA,NA,NA,NA,NA,10,10,10,10,10,0,100,0,3,2,10,8,6,NA,NA,NA,NA,NA,NA,7,8,8,10,0,0,7,8,10,10,10,10,10,10,10,3,7,9,10,10,10,3,6,NA,10,10,0,10,10,5,10,10,10,0,7,10,0,3,7,10,50,50,3,16,NA,"","","",2,"",26,3,0,2,"",6,1,1,2,"213",NA
"281","13/05/2020 12:58",151,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"",36,1,0,1,"",6,1,1,2,"",NA
"282","13/05/2020 17:33",1428,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,4,5,8,5,9,NA,NA,NA,NA,NA,100,0,0,8,7,NA,NA,NA,9,9,7,7,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,4,6,6,5,5,7,5,2,7,NA,NA,NA,NA,NA,NA,6,5,7,1,5,4,2,7,7,8,NA,NA,6,9,5,"","","",2,"",51,3,3,1,"",6,1,1,1,"213",NA
"283","15/05/2020 10:58",281,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,40,NA,NA,NA,"","","",1,"",42,1,0,1,"",3,1,1,1,"213",NA
"284","16/05/2020 14:23",51,"MOROCCO","FRENCH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"",22,1,0,4,"",6,NA,NA,NA,"",NA
"285","27/04/2020 15:39",5257,"MOROCCO","ARABIC",8,0,8,8,10,6,6,10,9,9,8,8,8,8,8,50,30,20,5,5,5,5,5,10,10,5,5,5,5,4,7,7,7,5,2,5,5,5,5,5,5,5,7,7,5,5,5,5,5,6,4,6,5,5,4,2,6,5,2,7,6,2,0,4,1,5,2,3,6,30,20,5,16,4,"25","3","4",2,"",27,1,0,1,"",5,1,1,1,"213",5
"286","27/04/2020 16:57",1185,"MOROCCO","ARABIC",10,1,10,10,10,10,10,10,8,9,10,10,10,10,10,50,40,10,6,6,8,8,7,10,9,6,2,5,3,1,10,10,8,0,1,8,10,9,7,3,6,9,8,9,7,8,9,8,5,7,9,3,8,8,9,1,8,8,1,9,8,2,0,9,3,2,6,7,9,60,70,2,14,8,"50","300","4",1,"",20,1,0,4,"",5,1,1,1,"213",0
"287","28/04/2020 18:34",2545,"MOROCCO","ARABIC",10,5,10,10,10,5,7,7,5,7,10,10,10,10,10,60,20,20,5,5,5,2,9,10,10,5,5,5,5,0,10,10,10,0,0,5,5,5,5,5,5,5,10,10,10,10,10,10,8,8,5,8,10,5,9,2,10,0,0,10,10,10,0,8,8,0,0,0,5,50,50,5,14,10,"50","3","4",1,"",25,1,0,1,"",5,1,1,1,"213",5
"288","28/04/2020 21:15",4324,"MOROCCO","ARABIC",10,0,0,10,10,10,10,10,10,10,10,10,10,10,10,50,40,10,5,5,9,7,10,10,10,10,5,10,5,2,5,10,10,0,7,10,10,10,10,3,2,0,9,9,8,8,8,10,9,9,0,10,10,0,5,0,6,0,0,10,5,5,0,5,5,0,0,0,5,50,20,5,5,9,"50","3","4",2,"",28,3,1,1,"",6,1,1,1,"213",0
"289","28/04/2020 22:25",2118,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,90,10,0,3,2,10,10,10,10,10,5,2,2,2,0,10,10,10,10,10,10,10,10,10,10,0,0,10,10,10,10,10,10,8,8,2,0,7,0,0,0,0,0,0,10,10,0,0,0,0,0,5,0,10,10,30,5,16,4,"","","",2,"",39,3,2,1,"",5,1,1,1,"213",5
"290","28/04/2020 22:28",5537,"MOROCCO","ARABIC",10,0,10,10,10,8,9,10,10,7,10,10,10,10,10,70,20,10,5,5,9,8,9,10,9,9,3,8,8,8,10,10,8,0,2,5,5,8,5,5,5,5,9,9,8,8,9,7,2,8,8,2,9,5,7,2,9,7,2,9,9,8,2,8,9,4,7,3,10,0,20,2,16,9,"50","300","4",1,"",40,1,1,1,"",8,1,1,1,"213",1
"291","28/04/2020 22:32",1880,"MOROCCO","ARABIC",10,0,5,10,10,10,10,10,8,8,10,10,10,10,10,50,30,20,5,3,10,10,10,10,0,5,5,8,8,10,10,10,10,0,0,10,10,10,10,10,0,0,7,8,8,8,8,8,10,10,0,0,7,5,0,0,5,0,0,10,10,5,0,10,10,1,8,10,10,0,0,5,16,10,"100","3","4",1,"",26,2,0,1,"",5,2,1,1,"213",5
"292","29/04/2020 01:42",6700,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,50,40,10,5,10,10,5,10,10,0,0,0,0,0,10,10,10,10,0,5,5,5,5,5,5,5,5,10,10,5,5,10,10,5,10,5,5,10,5,10,10,10,5,0,10,10,0,0,5,5,0,5,5,10,50,50,5,1,6,"50","3","",2,"",21,1,0,4,"",5,1,1,1,"213",0
"293","29/04/2020 15:23",4002,"MOROCCO","ARABIC",10,0,10,10,10,9,8,9,8,10,10,10,10,10,10,30,50,20,7,7,10,9,9,10,10,5,9,8,6,5,10,9,9,1,1,9,9,9,9,5,5,2,8,9,8,9,9,9,8,9,8,1,7,8,2,0,10,9,5,9,9,5,0,9,9,0,9,9,10,0,70,5,1,9,"50","300","4",2,"",43,3,0,2,"",3,1,1,1,"213",6
"294","01/05/2020 18:26",249461,"MOROCCO","ARABIC",10,0,10,0,0,10,10,10,10,10,10,10,10,10,10,40,30,30,6,6,9,9,9,10,10,0,0,0,0,3,9,10,10,7,3,7,7,7,7,6,7,7,3,2,1,2,8,2,9,8,3,4,10,3,3,1,3,2,1,7,7,7,2,8,3,3,2,3,3,10,10,5,1,NA,"50","300","4",2,"",24,1,0,2,"",6,2,1,1,"213",10
"295","01/05/2020 23:39",1641,"MOROCCO","ARABIC",10,1,10,9,10,8,8,10,10,9,10,10,10,10,10,100,0,0,4,3,5,5,5,10,5,0,0,0,0,1,9,8,7,0,2,8,5,9,7,4,2,1,5,3,0,0,0,8,2,5,7,10,7,3,5,2,8,7,9,2,7,2,0,7,8,10,1,0,0,30,100,5,6,4,"25","3","7",1,"",33,1,0,4,"",6,1,1,1,"213",0
"296","02/05/2020 00:33",299961,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,9,10,10,10,10,10,10,60,35,5,6,7,9,6,10,10,10,8,5,5,5,0,10,10,10,0,5,5,5,5,5,5,5,5,7,6,6,7,6,9,5,5,5,5,6,4,5,0,9,6,0,5,5,5,5,5,5,5,5,0,0,30,70,5,9,7,"50","3004","4",1,"",36,3,1,1,"",4,1,1,1,"213",0
"297","02/05/2020 01:31",1308,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,10,10,5,10,10,10,10,0,100,0,5,5,10,5,10,10,10,8,5,5,5,0,10,10,10,0,0,5,8,8,8,5,5,NA,8,9,8,9,10,10,10,10,4,10,10,0,5,5,10,5,0,8,8,5,3,8,5,4,5,8,8,10,10,5,16,10,"50","300","16",2,"",26,1,0,2,"",5,1,1,1,"213",5
"298","02/05/2020 02:23",1148,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,30,65,5,7,6,10,10,10,10,10,5,5,5,5,2,10,10,10,0,0,5,5,5,5,5,4,5,10,10,6,9,8,8,8,8,8,6,6,0,10,0,10,5,0,10,8,0,0,8,5,0,0,0,10,50,50,5,16,9,"","","",2,"",24,1,0,1,"",5,1,1,2,"213",8
"299","02/05/2020 02:40",2633,"MOROCCO","ARABIC",10,2,10,10,10,10,6,8,9,9,9,10,5,8,9,90,10,0,6,4,8,8,8,9,8,2,2,2,2,5,10,8,8,2,2,10,8,10,10,5,2,2,8,9,8,8,8,8,8,7,2,2,8,5,5,2,8,3,5,8,8,8,2,8,8,8,2,2,2,10,20,5,4,7,"25","3","7",1,"",32,1,0,3,"",6,1,1,1,"213",0
"300","02/05/2020 03:37",1801,"MOROCCO","ARABIC",4,0,8,6,10,6,6,8,4,10,9,10,8,9,6,70,20,10,4,5,6,8,7,8,3,8,6,7,3,3,9,7,7,2,3,8,4,6,6,6,5,4,4,8,8,4,6,6,7,8,7,2,6,6,4,4,8,4,4,8,8,6,3,5,3,4,2,4,6,10,10,2,16,8,"50","3","4",1,"",30,1,0,1,"",6,1,1,1,"213",0
"301","02/05/2020 04:56",129,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"",26,1,0,3,"",5,1,1,2,NA,NA
"302","02/05/2020 05:25",13524,"MOROCCO","ARABIC",10,5,10,10,10,NA,10,10,10,10,10,10,10,10,10,20,50,30,1,6,10,NA,10,10,NA,5,NA,NA,NA,NA,10,10,10,NA,NA,10,NA,10,5,0,0,0,10,10,NA,NA,NA,10,10,5,NA,NA,10,NA,10,NA,10,10,NA,10,10,5,5,10,NA,NA,NA,10,NA,0,50,5,14,5,"25","3","7",2,"",23,1,0,3,"",2,1,1,2,"213",0
"303","02/05/2020 14:52",988,"MOROCCO","ARABIC",9,0,9,10,10,10,10,10,10,10,10,10,10,10,10,60,40,0,6,5,9,8,10,10,10,8,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,4,5,5,6,6,5,6,6,6,5,3,6,4,7,4,6,7,5,2,0,1,0,2,0,2,5,70,70,5,1,4,"25","3","4",1,"",60,3,3,6,"",7,1,1,1,"213",7
"304","02/05/2020 15:29",1703,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,80,15,5,3,3,8,6,5,5,5,7,5,5,5,3,10,10,7,0,3,5,5,5,5,5,5,5,8,8,3,7,8,9,9,8,6,2,9,5,3,10,10,7,10,8,8,2,0,1,2,0,3,3,10,50,50,5,9,5,"50","3","4",1,"",31,3,0,2,"",5,1,1,1,"213",10
"305","02/05/2020 15:31",3078,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,8,10,10,10,10,10,10,50,25,25,7,7,10,2,10,10,5,0,0,0,0,0,10,10,10,0,0,10,10,10,10,10,0,0,8,10,10,10,8,10,8,10,5,0,10,0,0,0,0,0,0,10,10,5,0,10,5,0,10,10,10,0,0,3,16,7,"50","300","4",1,"",39,3,2,1,"",5,1,1,1,"213",10
